frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,169,417,15,18,2,10
0,180,445,16,27,2,10
0,191,473,17,23,2,10
0,72,197,7,54,65535,10
1,65443,317,11,33,1,10
1,65069,2447,83,24,4,10
1,65063,2477,84,23,4,10
1,65195,768,28,20,65534,10
1,65182,795,29,28,65534,10
1,64879,525,28,20,65534,10
1,64856,543,29,22,65534,10
2,None, None, None, None, None
3,65371,174,8,9,0,10
3,65350,196,9,21,0,10
3,65330,218,10,27,0,10
3,65299,230,11,20,0,10
3,65363,167,8,24,1,10
3,65342,188,9,57,1,10
3,65320,209,10,75,1,10
3,65299,230,11,58,1,10
3,65277,250,12,24,1,10
3,65363,167,8,24,2,10
3,65342,188,9,60,2,10
3,65320,209,10,80,2,10
3,65299,230,11,62,2,10
3,65266,238,12,27,2,10
3,65333,179,9,19,3,10
3,65311,199,10,26,3,10
3,65288,218,11,21,3,10
4,65311,199,10,9,0,10
4,65278,206,11,16,0,10
4,65243,210,12,15,0,10
4,65219,227,13,9,0,10
4,65301,187,10,20,1,10
4,65268,192,11,32,1,10
4,65243,210,12,32,1,10
4,65219,227,13,20,1,10
4,65268,192,11,24,2,10
4,65232,193,12,25,2,10
4,65207,209,13,15,2,10
5,65221,174,12,10,1,10
5,65195,189,13,11,1,10
