frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,236,272,12,26,0,10
0,256,294,13,17,0,10
0,248,262,12,32,65534,10
0,236,272,12,51,65535,10
0,256,294,13,32,65535,10
1,None, None, None, None, None
2,76,259,9,36,0,10
2,84,288,10,35,0,10
2,68,262,9,81,65535,10
2,75,291,10,79,65535,10
3,65332,908,31,42,65534,10
3,65326,937,32,40,65534,10
4,None, None, None, None, None
5,65273,145,10,10,0,10
5,65257,177,11,13,0,10
5,65247,160,11,24,1,10
5,65386,260,10,10,0,10
6,65340,266,11,35,0,10
6,65322,290,12,53,0,10
6,65304,314,13,47,0,10
6,65286,338,14,25,0,10
6,65340,266,11,67,1,10
6,65322,290,12,100,1,10
6,65304,314,13,90,1,10
6,65286,338,14,48,1,10
6,65311,281,12,53,2,10
6,65292,305,13,48,2,10
6,65273,328,14,26,2,10
6,8443,12410,500,4,65535,10
7,65268,283,13,9,0,10
7,65247,305,14,8,0,10
7,65277,250,12,12,1,10
7,65256,271,13,18,1,10
7,65247,305,14,16,1,10
7,65256,271,13,8,2,10
8,65256,271,13,8,0,10
8,65234,292,14,9,0,10
8,65212,313,15,6,0,10
8,65256,271,13,19,1,10
8,65234,292,14,23,1,10
8,65212,313,15,15,1,10
9,None, None, None, None, None
10,65221,278,14,8,1,10
10,65198,298,15,8,1,10
