frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,236,131,9,8,65535,10
1,None, None, None, None, None
2,129,125,6,10,0,10
2,151,146,7,12,0,10
2,173,167,8,8,0,10
2,158,139,7,12,65533,10
2,113,99,5,17,65534,10
2,135,119,6,32,65534,10
2,158,139,7,35,65534,10
2,180,159,8,24,65534,10
2,108,104,5,16,65535,10
2,129,125,6,31,65535,10
2,151,146,7,34,65535,10
2,173,167,8,23,65535,10
3,56,139,5,33,0,10
3,73,165,6,32,0,10
3,59365,13879,506,3,1,10
3,5,150,5,31,65534,10
3,6,180,6,30,65534,10
3,41,113,4,41,65535,10
3,56,139,5,68,65535,10
3,68,167,6,65,65535,10
3,85,192,7,35,65535,10
3,65531,150,5,31,0,10
3,0,180,6,29,0,10
3,0,15189,506,3,1,10
3,66,135,5,28,65534,10
3,79,162,6,28,65534,10
3,65528,120,4,36,65535,10
3,65531,150,5,60,65535,10
3,65530,180,6,57,65535,10
3,0,210,7,30,65535,10
4,None, None, None, None, None
5,65483,108,4,20,0,10
5,65470,135,5,39,0,10
5,65457,162,6,44,0,10
5,65438,186,7,29,0,10
5,65423,212,8,9,0,10
5,65480,106,4,38,1,10
5,65466,133,5,75,1,10
5,65452,159,6,85,1,10
5,65438,186,7,56,1,10
5,65423,212,8,19,1,10
5,65480,106,4,23,2,10
5,65466,133,5,45,2,10
5,65452,159,6,51,2,10
5,65438,186,7,34,2,10
5,65423,212,8,12,2,10
5,6645,13658,506,4,65535,10
5,6658,13685,507,4,65535,10
5,65438,70,4,15,0,10
5,65414,87,5,30,0,10
5,65384,97,6,35,0,10
5,65359,113,7,24,0,10
5,65333,129,8,9,0,10
5,65409,81,5,53,1,10
5,65384,97,6,62,1,10
5,65359,113,7,43,1,10
5,65333,129,8,16,1,10
5,65333,129,8,10,2,10
5,12341,8855,506,3,65535,10
5,12366,8872,507,3,65535,10
6,65407,125,6,8,0,10
6,65385,146,7,10,0,10
6,65363,167,8,7,0,10
6,65407,125,6,16,1,10
6,65385,146,7,21,1,10
6,65363,167,8,15,1,10
6,65401,119,6,11,2,10
6,65378,139,7,14,2,10
6,65356,159,8,10,2,10
7,65341,140,8,7,0,10
7,65359,113,7,10,1,10
7,65333,129,8,13,1,10
7,65308,145,9,10,1,10
7,65333,129,8,7,2,10
8,65333,129,8,7,1,10
8,65308,145,9,9,1,10
8,65283,161,10,7,1,10
9,65316,157,9,10,1,10
9,65283,161,10,10,1,10
9,65257,177,11,6,1,10
