frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,143,193,8,37,0,10
0,160,217,9,39,0,10
0,178,242,10,24,0,10
0,152,223,9,73,65535,10
1,None, None, None, None, None
2,None, None, None, None, None
3,None, None, None, None, None
4,65444,189,7,6,0,10
4,65444,189,7,12,1,10
4,64579,2365,85,74,2,10
4,64568,2393,86,83,2,10
4,64590,2338,84,24,3,10
4,64579,2365,85,47,3,10
4,64568,2393,86,53,3,10
4,64557,2421,87,34,3,10
5,None, None, None, None, None
6,65371,174,8,14,0,10
6,65350,196,9,23,0,10
6,65339,227,10,22,0,10
6,65319,249,11,12,0,10
6,65371,174,8,26,1,10
6,65350,196,9,44,1,10
6,65330,218,10,43,1,10
6,65309,240,11,24,1,10
6,65342,188,9,23,2,10
6,65330,218,10,22,2,10
7,65350,196,9,15,0,10
7,65330,218,10,22,0,10
7,65299,230,11,19,0,10
7,65277,250,12,10,0,10
7,65350,196,9,31,1,10
7,65320,209,10,46,1,10
7,65299,230,11,40,1,10
7,65277,250,12,20,1,10
7,65342,188,9,13,2,10
7,65320,209,10,20,2,10
7,65299,230,11,17,2,10
7,65266,238,12,8,2,10
8,65283,161,10,10,1,10
8,65257,177,11,10,1,10
9,65283,161,10,8,1,10
9,65257,177,11,11,1,10
9,65232,193,12,9,1,10
