frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,218,102,8,6,0,10
0,245,114,9,7,0,10
0,225,84,8,6,65534,10
0,253,94,9,7,65534,10
0,218,102,8,11,65535,10
0,245,114,9,13,65535,10
0,263,145,10,9,65535,10
1,171,122,7,8,0,10
1,195,140,8,8,0,10
1,177,113,7,12,65534,10
1,203,129,8,12,65534,10
1,141,112,6,9,65535,10
1,164,131,7,17,65535,10
1,195,140,8,17,65535,10
2,98,113,5,12,0,10
2,118,136,6,20,0,10
2,138,159,7,20,0,10
2,124,131,6,22,65534,10
2,144,153,7,22,65534,10
2,113,141,6,39,65535,10
2,138,159,7,38,65535,10
3,None, None, None, None, None
4,None, None, None, None, None
5,65502,115,4,21,0,10
5,65494,144,5,41,0,10
5,65485,173,6,44,0,10
5,65392,153,7,29,0,10
5,65371,174,8,12,0,10
5,65498,114,4,42,1,10
5,65489,143,5,80,1,10
5,65480,171,6,85,1,10
5,65470,200,7,53,1,10
5,65363,167,8,21,1,10
5,65489,143,5,39,2,10
5,65480,171,6,42,2,10
5,65470,200,7,26,2,10
5,65055,652,27,12,65535,10
5,65037,676,28,12,65535,10
5,10422,11008,505,3,65535,10
5,9968,11461,506,4,65535,10
5,4280,14605,507,4,65535,10
5,65457,91,4,19,0,10
5,65438,113,5,38,0,10
5,65412,131,6,43,0,10
5,65470,200,7,27,0,10
5,65461,228,8,9,0,10
5,65453,87,4,35,1,10
5,65433,109,5,69,1,10
5,65412,131,6,78,1,10
5,65392,153,7,53,1,10
5,65453,226,8,19,1,10
5,65433,109,5,32,2,10
5,65412,131,6,36,2,10
5,65392,153,7,24,2,10
5,64751,201,27,8,65535,10
5,4264,14547,505,2,65535,10
5,4272,14576,506,4,65535,10
5,9988,11484,507,4,65535,10
6,65452,124,5,6,0,10
6,65435,149,6,13,0,10
6,65418,174,7,14,0,10
6,65401,199,8,9,0,10
6,65447,121,5,13,1,10
6,65429,145,6,25,1,10
6,65411,169,7,28,1,10
6,65393,193,8,17,1,10
6,65411,169,7,17,2,10
6,65303,60,8,7,0,10
7,65385,146,7,18,0,10
7,65363,167,8,23,0,10
7,65342,188,9,17,0,10
7,65401,119,6,16,1,10
7,65378,139,7,35,1,10
7,65356,159,8,43,1,10
7,65333,179,9,33,1,10
7,65311,199,10,14,1,10
7,65378,139,7,19,2,10
7,65356,159,8,23,2,10
7,65333,179,9,17,2,10
8,65316,157,9,6,0,10
8,65316,157,9,12,1,10
