frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,268,192,11,33,0,10
0,293,210,12,39,0,10
0,317,227,13,28,0,10
0,304,193,12,38,65534,10
0,329,209,13,28,65534,10
0,268,192,11,61,65535,10
0,293,210,12,73,65535,10
0,317,227,13,52,65535,10
1,225,199,10,22,0,10
1,248,218,11,26,0,10
1,270,238,12,18,0,10
1,281,225,12,23,65534,10
1,225,199,10,44,65535,10
1,248,218,11,51,65535,10
1,270,238,12,36,65535,10
2,160,217,9,66,0,10
2,178,242,10,68,0,10
2,196,266,11,42,0,10
2,188,234,10,70,65534,10
2,160,217,9,123,65535,10
2,178,242,10,128,65535,10
2,196,266,11,80,65535,10
3,None, None, None, None, None
4,None, None, None, None, None
5,None, None, None, None, None
6,None, None, None, None, None
7,65423,212,8,23,0,10
7,65409,239,9,36,0,10
7,65386,260,10,33,0,10
7,65371,286,11,18,0,10
7,65416,208,8,44,1,10
7,65401,234,9,70,1,10
7,65386,260,10,64,1,10
7,65371,286,11,35,1,10
7,65416,208,8,21,2,10
7,65401,234,9,33,2,10
7,65386,260,10,31,2,10
7,65371,286,11,16,2,10
8,65367,248,10,22,1,10
9,65339,227,10,19,1,10
9,65319,249,11,21,1,10
9,65288,262,12,14,1,10
10,65358,242,10,18,1,10
10,65340,266,11,23,1,10
10,65322,290,12,16,1,10
10,65216,82,11,16,1,10
10,65187,89,12,12,1,10
11,65339,227,10,8,1,10
11,65319,249,11,13,1,10
11,65300,272,12,12,1,10
12,65288,218,11,13,1,10
12,65255,225,12,17,1,10
12,65231,244,13,13,1,10
