frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65365,384,14,17,0,10
0,65353,411,15,29,0,10
0,65341,439,16,28,0,10
0,65329,466,17,15,0,10
0,65378,390,14,15,65534,10
0,65367,417,15,25,65534,10
0,65356,445,16,24,65534,10
0,65345,473,17,13,65534,10
0,65352,378,14,33,65535,10
0,65353,411,15,56,65535,10
0,65341,439,16,54,65535,10
0,65329,466,17,30,65535,10
1,65390,329,12,30,65533,10
1,65377,357,13,64,65533,10
1,65365,384,14,77,65533,10
1,65339,405,15,53,65533,10
1,65326,432,16,25,65533,10
1,65390,329,12,33,65534,10
1,65377,357,13,69,65534,10
1,65365,384,14,82,65534,10
1,65353,411,15,57,65534,10
1,65326,432,16,24,65534,10
1,65352,378,14,18,65535,10
2,65426,247,9,25,65532,10
2,65414,274,10,46,65532,10
2,65402,302,11,47,65532,10
2,65378,324,12,26,65532,10
2,65418,243,9,30,65533,10
2,65405,270,10,52,65533,10
2,65392,297,11,51,65533,10
2,65367,318,12,26,65533,10
2,65426,247,9,12,65534,10
2,65414,274,10,20,65534,10
2,65402,302,11,18,65534,10
3,4728,14372,504,3,4,10
3,4737,14400,505,4,4,10
3,4747,14429,506,2,4,10
3,65474,169,6,20,65531,10
3,65464,197,7,28,65531,10
3,65453,226,8,24,65531,10
3,65443,254,9,14,65531,10
3,65489,143,5,22,65532,10
3,65480,171,6,55,65532,10
3,65470,200,7,75,65532,10
3,65461,228,8,62,65532,10
3,65452,257,9,31,65532,10
3,65433,282,10,9,65532,10
3,65484,141,5,20,65533,10
3,65474,169,6,48,65533,10
3,65464,197,7,64,65533,10
3,65453,226,8,52,65533,10
3,65443,254,9,25,65533,10
3,65474,169,6,8,65534,10
3,65464,197,7,10,65534,10
3,10401,10987,504,2,4,10
3,10896,10540,505,2,4,10
3,10443,11030,506,2,4,10
3,65433,109,5,16,65532,10
3,65412,131,6,40,65532,10
3,65392,153,7,56,65532,10
3,65371,174,8,48,65532,10
3,65342,188,9,26,65532,10
3,65320,209,10,8,65532,10
4,65508,86,3,32,0,10
4,65498,114,4,47,0,10
4,65489,143,5,41,0,10
4,65480,171,6,20,0,10
4,65498,114,4,9,1,10
4,4280,14605,507,4,1,10
4,4765,14486,508,6,1,10
4,65502,115,4,81,65534,10
4,65494,144,5,68,65534,10
4,65508,86,3,66,65535,10
4,65498,114,4,97,65535,10
4,65489,143,5,83,65535,10
4,65480,171,6,40,65535,10
5,86,83,4,18,1,10
5,108,104,5,27,1,10
5,129,125,6,24,1,10
5,62,65,3,16,2,10
5,83,87,4,41,2,10
5,103,109,5,60,2,10
5,124,131,6,53,2,10
5,144,153,7,28,2,10
5,62,65,3,10,3,10
5,83,87,4,26,3,10
5,103,109,5,37,3,10
5,124,131,6,32,3,10
5,144,153,7,16,3,10
5,41,113,4,16,1,10
5,52,141,5,24,1,10
5,62,169,6,20,1,10
5,28,86,3,13,2,10
5,38,114,4,34,2,10
5,47,143,5,49,2,10
5,56,171,6,41,2,10
5,72,197,7,20,2,10
5,28,86,3,8,3,10
5,38,114,4,20,3,10
5,47,143,5,28,3,10
5,56,171,6,23,3,10
6,118,174,7,7,1,10
6,118,136,6,20,2,10
6,144,153,7,31,2,10
6,173,167,8,31,2,10
6,194,188,9,20,2,10
6,124,131,6,32,3,10
