frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65341,439,16,10,0,10
0,65313,459,17,8,0,10
0,65353,411,15,16,65535,10
0,65341,439,16,23,65535,10
0,65313,459,17,19,65535,10
1,5595,13830,497,4,3,10
1,5606,13858,498,5,3,10
1,65390,362,13,29,65532,10
1,65378,390,14,45,65532,10
1,65367,417,15,41,65532,10
1,65356,445,16,20,65532,10
1,65390,329,12,27,65533,10
1,65377,357,13,81,65533,10
1,65365,384,14,127,65533,10
1,65353,411,15,114,65533,10
1,65341,439,16,53,65533,10
1,65390,362,13,63,65534,10
1,65378,390,14,96,65534,10
1,65367,417,15,84,65534,10
1,65341,439,16,38,65534,10
2,65460,259,9,54,65531,10
2,65452,288,10,100,65531,10
2,65433,314,11,107,65531,10
2,65423,342,12,69,65531,10
2,65402,366,13,25,65531,10
2,65460,259,9,42,65532,10
2,65452,288,10,82,65532,10
2,65443,317,11,92,65532,10
2,65435,346,12,61,65532,10
2,65414,371,13,23,65532,10
3,65508,178,6,40,65532,10
3,65431,182,7,37,65532,10
3,65423,141,6,39,65533,10
3,0,210,7,41,65533,10
3,0,240,8,33,65533,10
3,28,147,5,30,65534,10
3,34,177,6,63,65534,10
3,39,206,7,72,65534,10
3,38,237,8,47,65534,10
3,23,148,5,18,65535,10
3,28,178,6,38,65535,10
3,33,208,7,43,65535,10
3,30,238,8,29,65535,10
3,65440,153,6,37,65532,10
3,65497,206,7,37,65532,10
3,34,177,6,35,65533,10
3,65405,164,7,40,65533,10
3,65386,187,8,24,65533,10
3,65513,148,5,22,65534,10
3,65508,178,6,46,65534,10
3,65497,206,7,52,65534,10
4,94,117,5,12,0,10
4,113,141,6,16,0,10
4,138,159,7,11,0,10
4,94,117,5,31,1,10
4,113,141,6,39,1,10
4,131,164,7,28,1,10
4,143,193,8,11,1,10
4,94,117,5,29,2,10
4,113,141,6,37,2,10
4,125,169,7,26,2,10
4,107,145,6,10,3,10
4,42,144,5,10,0,10
4,51,173,6,13,0,10
4,59,202,7,9,0,10
4,38,145,5,24,1,10
4,45,174,6,29,1,10
4,38,145,5,21,2,10
5,220,157,9,7,2,10
5,195,140,8,24,3,10
5,220,157,9,31,3,10
5,244,175,10,25,3,10
5,279,177,11,13,3,10
5,195,140,8,24,4,10
5,220,157,9,31,4,10
5,244,175,10,25,4,10
5,268,192,11,13,4,10
6,206,218,10,13,2,10
6,227,240,11,24,2,10
6,248,262,12,26,2,10
6,268,283,13,15,2,10
6,197,227,10,27,3,10
6,227,240,11,50,3,10
6,248,262,12,53,3,10
6,268,283,13,32,3,10
6,197,227,10,17,4,10
6,217,249,11,32,4,10
6,236,272,12,34,4,10
6,268,283,13,22,4,10
6,289,305,14,8,4,10
7,62,324,11,8,1,10
7,68,354,12,8,1,10
8,None, None, None, None, None
9,None, None, None, None, None
10,65528,270,9,10,0,10
10,8,240,8,29,65531,10
10,8,270,9,35,65531,10
10,9,300,10,25,65531,10
10,8,240,8,31,65532,10
10,8,270,9,39,65532,10
10,9,300,10,28,65532,10
10,65528,240,8,23,65533,10
10,65528,270,9,33,65533,10
10,65453,226,8,25,65532,10
10,65443,254,9,32,65532,10
10,65433,282,10,23,65532,10
10,65446,223,8,16,65533,10
11,5221,14264,506,3,2,10
11,65484,141,5,26,65533,10
11,65474,169,6,41,65533,10
11,65464,197,7,39,65533,10
11,65453,226,8,21,65533,10
11,65484,141,5,37,65534,10
11,65474,169,6,55,65534,10
11,65464,197,7,48,65534,10
11,65446,223,8,25,65534,10
11,10917,10561,506,2,2,10
11,65428,104,5,20,65533,10
11,65407,125,6,32,65533,10
11,65385,146,7,31,65533,10
11,65363,167,8,18,65533,10
11,65428,104,5,30,65534,10
11,65407,125,6,45,65534,10
11,65385,146,7,38,65534,10
11,65356,159,8,19,65534,10
12,65378,87,6,8,0,10
12,65352,102,7,9,0,10
12,65318,102,8,6,0,10
12,65373,76,6,16,1,10
12,65346,89,7,17,1,10
12,65318,102,8,12,1,10
12,65373,76,6,8,2,10
12,65346,89,7,9,2,10
