frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65352,378,14,17,0,10
0,65353,411,15,24,0,10
0,65341,439,16,15,0,10
0,65365,384,14,33,65534,10
0,65367,417,15,45,65534,10
0,65356,445,16,28,65534,10
0,65300,486,18,28,65534,10
0,65304,521,19,27,65534,10
0,65352,378,14,39,65535,10
0,65339,405,15,54,65535,10
0,65341,439,16,34,65535,10
0,65283,477,18,34,65535,10
1,65401,334,12,34,65532,10
1,65390,362,13,44,65532,10
1,65378,390,14,33,65532,10
1,65353,411,15,15,65532,10
1,65390,329,12,71,65533,10
1,65377,357,13,94,65533,10
1,65365,384,14,73,65533,10
1,65339,405,15,33,65533,10
1,65390,329,12,38,65534,10
1,65377,357,13,52,65534,10
1,65365,384,14,42,65534,10
1,65353,411,15,19,65534,10
2,65435,250,9,28,65531,10
2,65423,278,10,31,65531,10
2,65412,306,11,22,65531,10
2,65453,226,8,42,65532,10
2,65443,254,9,78,65532,10
2,65433,282,10,85,65532,10
2,65422,310,11,56,65532,10
2,65401,334,12,20,65532,10
2,65446,223,8,35,65533,10
2,65435,250,9,66,65533,10
2,65423,278,10,72,65533,10
2,65402,302,11,47,65533,10
2,65390,329,12,17,65533,10
2,64726,516,32,30,65535,10
2,64669,480,33,27,65535,10
3,3790,14678,505,4,3,10
3,3797,14707,506,6,3,10
3,3805,14736,507,4,3,10
3,65498,145,5,39,65532,10
3,65491,174,6,53,65532,10
3,65483,203,7,42,65532,10
3,65502,115,4,31,65533,10
3,65494,144,5,77,65533,10
3,65485,173,6,105,65533,10
3,65477,202,7,84,65533,10
3,65468,230,8,38,65533,10
3,65494,144,5,40,65534,10
3,65485,173,6,55,65534,10
3,65477,202,7,44,65534,10
3,65468,230,8,20,65534,10
3,9475,11834,505,4,3,10
3,9493,11857,506,4,3,10
3,9512,11881,507,3,3,10
3,65442,117,5,34,65532,10
3,65423,141,6,47,65532,10
3,65405,164,7,39,65532,10
3,65398,159,7,62,65533,10
3,65378,181,8,31,65533,10
3,65418,136,6,40,65534,10
3,65398,159,7,34,65534,10
3,65378,181,8,17,65534,10
4,19,119,4,35,0,10
4,23,148,5,53,0,10
4,34,177,6,48,0,10
4,39,206,7,26,0,10
4,135,199,8,11,0,10
4,14,89,3,23,1,10
4,19,119,4,64,1,10
4,80,127,5,96,1,10
4,96,153,6,89,1,10
4,112,178,7,53,1,10
4,135,199,8,23,1,10
4,64,102,4,42,2,10
4,80,127,5,64,2,10
4,96,153,6,60,2,10
4,112,178,7,36,2,10
4,143,193,8,17,2,10
4,23,148,5,6,65535,10
4,57009,12534,505,2,65535,10
4,62688,14920,506,5,65535,10
4,62682,14949,507,6,65535,10
4,62677,14979,508,4,65535,10
4,64,102,4,32,0,10
4,80,127,5,48,0,10
4,96,153,6,45,0,10
4,118,174,7,26,0,10
4,45,236,8,10,0,10
4,48,76,3,23,1,10
4,64,102,4,63,1,10
4,23,148,5,96,1,10
4,28,178,6,87,1,10
4,39,206,7,48,1,10
4,45,236,8,18,1,10
4,19,119,4,39,2,10
4,23,148,5,59,2,10
4,28,178,6,53,2,10
4,33,208,7,30,2,10
4,80,127,5,6,65535,10
4,62694,14890,505,2,65535,10
4,56992,12558,506,4,65535,10
4,56975,12583,507,5,65535,10
4,56958,12608,508,3,65535,10
5,141,112,6,5,0,10
5,164,131,7,8,0,10
5,188,150,8,8,0,10
5,164,131,7,7,1,10
5,113,99,5,11,2,10
5,135,119,6,32,2,10
5,158,139,7,49,2,10
5,180,159,8,45,2,10
5,203,179,9,25,2,10
5,108,104,5,11,3,10
5,135,119,6,33,3,10
5,158,139,7,51,3,10
5,180,159,8,48,3,10
5,203,179,9,26,3,10
5,225,199,10,8,3,10
6,194,188,9,5,1,10
6,216,209,10,6,1,10
6,165,174,8,18,2,10
6,186,196,9,40,2,10
6,206,218,10,50,2,10
6,227,240,11,37,2,10
6,248,262,12,16,2,10
6,165,174,8,22,3,10
6,186,196,9,48,3,10
6,206,218,10,59,3,10
6,227,240,11,43,3,10
6,248,262,12,18,3,10
6,186,196,9,16,4,10
6,206,218,10,19,4,10
