frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65371,451,16,17,65535,10
0,65361,479,17,17,65535,10
1,65286,513,19,18,0,10
1,65283,477,18,23,65535,10
1,65286,513,19,33,65535,10
2,5128,14010,497,4,2,10
2,65402,366,13,30,65533,10
2,65392,395,14,58,65533,10
2,65381,423,15,62,65533,10
2,65371,451,16,33,65533,10
2,65402,366,13,57,65534,10
2,65392,395,14,107,65534,10
2,65381,423,15,114,65534,10
2,65371,451,16,65,65534,10
2,65390,362,13,37,65535,10
2,65378,390,14,66,65535,10
2,65367,417,15,68,65535,10
2,65356,445,16,40,65535,10
3,65453,320,11,31,65532,10
3,65446,349,12,36,65532,10
3,65316,323,13,25,65532,10
3,65365,384,14,32,65532,10
3,65381,423,15,30,65532,10
3,65443,317,11,46,65533,10
3,65435,346,12,56,65533,10
3,65438,378,13,38,65533,10
3,65352,378,14,28,65533,10
3,65353,411,15,28,65533,10
3,65435,346,12,21,65534,10
3,65438,378,13,15,65534,10
3,65451,381,13,25,65532,10
3,65304,314,13,27,65533,10
4,944,15070,503,5,3,10
4,65433,282,10,29,65531,10
4,65506,238,8,37,65532,10
4,65485,265,9,59,65532,10
4,65461,291,10,64,65532,10
4,65443,317,11,43,65532,10
4,65516,209,7,33,65533,10
4,65513,239,8,76,65533,10
4,65502,268,9,98,65533,10
4,65489,296,10,79,65533,10
4,65453,320,11,41,65533,10
4,65523,210,7,20,65534,10
4,65521,240,8,44,65534,10
4,65511,269,9,55,65534,10
4,65508,299,10,42,65534,10
5,62,169,6,23,0,10
5,79,195,7,25,0,10
5,98,219,8,16,0,10
5,11,180,6,44,65533,10
5,13,210,7,50,65533,10
5,15,240,8,33,65533,10
5,65480,171,6,49,65534,10
5,65470,200,7,54,65534,10
5,65461,228,8,35,65534,10
5,62,169,6,48,65535,10
5,72,197,7,52,65535,10
5,98,219,8,36,65535,10
5,65480,171,6,36,65533,10
5,65470,200,7,41,65533,10
5,65461,228,8,28,65533,10
5,11,180,6,48,65534,10
5,13,210,7,50,65534,10
5,15,240,8,29,65534,10
6,108,104,5,24,0,10
6,129,125,6,34,0,10
6,151,146,7,27,0,10
6,173,167,8,13,0,10
6,86,83,4,18,1,10
6,108,104,5,47,1,10
6,129,125,6,65,1,10
6,151,146,7,53,1,10
6,173,167,8,24,1,10
6,108,104,5,29,2,10
6,129,125,6,40,2,10
6,151,146,7,32,2,10
6,165,174,8,15,2,10
7,164,131,7,33,2,10
7,195,140,8,38,2,10
7,220,157,9,24,2,10
7,289,160,11,19,2,10
7,164,131,7,24,3,10
7,195,140,8,28,3,10
7,220,157,9,19,3,10
7,279,177,11,11,3,10
8,186,196,9,28,2,10
8,197,227,10,34,2,10
8,217,249,11,23,2,10
8,177,204,9,29,3,10
8,197,227,10,35,3,10
8,206,258,11,23,3,10
9,191,305,12,39,2,10
9,207,331,13,36,2,10
9,223,356,14,19,2,10
9,191,305,12,37,3,10
9,207,331,13,34,3,10
9,223,356,14,18,3,10
9,281,351,15,13,3,10
10,184,378,14,16,1,10
10,197,405,15,18,1,10
10,171,351,13,15,2,10
10,184,378,14,28,2,10
10,197,405,15,33,2,10
10,210,432,16,24,2,10
10,184,378,14,15,3,10
10,197,405,15,18,3,10
10,210,432,16,13,3,10
11,165,451,16,10,1,10
12,141,428,15,10,0,10
12,150,456,16,10,0,10
12,131,399,14,11,65534,10
12,141,428,15,18,65534,10
12,165,451,16,18,65534,10
12,118,403,14,15,65535,10
12,127,432,15,23,65535,10
12,150,456,16,22,65535,10
13,85,381,13,9,0,10
13,90,349,12,19,65532,10
13,98,378,13,26,65532,10
13,105,407,14,20,65532,10
13,79,351,12,55,65533,10
13,85,381,13,76,65533,10
13,92,410,14,60,65533,10
13,84,442,15,23,65533,10
13,90,349,12,40,65534,10
13,98,378,13,56,65534,10
13,92,410,14,45,65534,10
13,98,439,15,19,65534,10
14,17,270,9,8,0,10
14,19,300,10,11,0,10
14,64126,14973,501,3,2,10
14,64123,15003,502,5,2,10
14,64120,15033,503,4,2,10
14,64126,14973,501,4,3,10
14,64123,15003,502,6,3,10
14,64120,15033,503,4,3,10
14,34,268,9,29,65532,10
14,38,298,10,40,65532,10
14,41,328,11,31,65532,10
14,15,240,8,36,65533,10
14,25,269,9,87,65533,10
14,28,299,10,116,65533,10
14,31,329,11,89,65533,10
14,34,359,12,36,65533,10
14,23,239,8,31,65534,10
14,25,269,9,75,65534,10
14,28,299,10,96,65534,10
14,31,329,11,71,65534,10
14,34,359,12,28,65534,10
14,8,270,9,15,65535,10
14,9,300,10,19,65535,10
14,65453,320,11,22,65532,10
15,65497,176,6,9,0,10
15,65490,205,7,18,0,10
15,65476,233,8,20,0,10
15,2837,14861,504,4,2,10
15,2842,14890,505,4,2,10
15,65502,177,6,18,65533,10
15,65497,206,7,36,65533,10
15,65491,236,8,40,65533,10
15,65485,265,9,26,65533,10
15,65502,177,6,43,65534,10
15,65497,206,7,84,65534,10
15,65491,236,8,92,65534,10
15,65485,265,9,59,65534,10
15,65497,176,6,36,65535,10
15,65490,205,7,70,65535,10
15,65483,234,8,77,65535,10
15,65477,264,9,49,65535,10
15,8510,12509,504,3,2,10
15,8527,12534,505,3,2,10
15,65384,223,9,19,65533,10
15,65418,174,7,60,65534,10
15,65401,199,8,69,65534,10
15,65384,223,9,48,65534,10
16,65446,156,6,18,65535,10
16,65431,182,7,20,65535,10
16,65416,208,8,13,65535,10
17,65395,112,6,7,0,10
17,65365,122,7,10,0,10
17,65341,140,8,9,0,10
17,65308,145,9,5,0,10
17,65390,105,6,14,1,10
17,65365,122,7,21,1,10
17,65341,140,8,19,1,10
17,65308,145,9,11,1,10
17,65365,122,7,10,2,10
17,65333,129,8,9,2,10
