frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65438,378,13,14,0,10
0,65431,407,14,18,0,10
0,65423,436,15,14,0,10
0,65438,378,13,15,1,10
0,65431,407,14,21,1,10
0,65423,436,15,16,1,10
0,65401,461,16,8,1,10
0,65446,349,12,17,65535,10
0,65438,378,13,40,65535,10
0,65431,407,14,53,65535,10
0,65423,436,15,42,65535,10
0,65401,461,16,21,65535,10
1,65457,351,12,17,0,10
1,65451,381,13,31,0,10
1,65431,407,14,34,0,10
1,65423,436,15,22,0,10
1,65457,351,12,14,65534,10
1,65451,381,13,27,65534,10
1,65444,410,14,29,65534,10
1,65438,439,15,18,65534,10
1,65446,349,12,38,65535,10
1,65438,378,13,71,65535,10
1,65431,407,14,77,65535,10
1,65423,436,15,50,65535,10
1,65416,465,16,18,65535,10
2,65453,320,11,48,0,10
2,65446,349,12,86,0,10
2,65438,378,13,89,0,10
2,65431,407,14,57,0,10
2,65423,436,15,23,0,10
2,65438,378,13,12,1,10
2,3270,14587,498,4,1,10
2,3277,14616,499,7,1,10
2,3283,14646,500,7,1,10
2,3290,14675,501,4,1,10
2,3277,14616,499,5,2,10
2,3283,14646,500,4,2,10
2,65464,322,11,56,65534,10
2,65457,351,12,101,65534,10
2,65451,381,13,107,65534,10
2,65444,410,14,71,65534,10
2,65438,439,15,30,65534,10
2,65453,320,11,94,65535,10
2,65446,349,12,167,65535,10
2,65438,378,13,174,65535,10
2,65431,407,14,112,65535,10
2,65423,436,15,45,65535,10
3,2345,14825,500,5,2,10
3,2350,14854,501,8,2,10
3,2355,14884,502,6,2,10
3,2350,14854,501,5,3,10
3,2355,14884,502,4,3,10
3,65480,295,10,93,65533,10
3,65474,324,11,118,65533,10
3,65468,354,12,88,65533,10
3,65451,381,13,36,65533,10
3,65494,267,9,55,65534,10
3,65489,296,10,126,65534,10
3,65484,326,11,162,65534,10
3,65468,354,12,121,65534,10
3,65463,383,13,50,65534,10
3,65485,265,9,21,65535,10
3,65480,295,10,50,65535,10
3,65474,324,11,65,65535,10
3,65468,354,12,50,65535,10
3,65451,381,13,21,65535,10
4,20,209,7,30,65533,10
4,23,239,8,53,65533,10
4,25,269,9,53,65533,10
4,28,299,10,33,65533,10
4,20,209,7,32,65534,10
4,23,239,8,56,65534,10
4,25,269,9,56,65534,10
4,28,299,10,34,65534,10
4,15,240,8,13,65535,10
4,17,270,9,13,65535,10
4,65483,203,7,24,65533,10
4,65476,233,8,44,65533,10
4,65468,262,9,47,65533,10
4,65470,293,10,31,65533,10
4,65483,203,7,23,65534,10
4,65476,233,8,42,65534,10
4,65468,262,9,43,65534,10
4,65461,291,10,26,65534,10
5,62220,14792,505,3,2,10
5,62213,14821,506,5,2,10
5,62207,14851,507,4,2,10
5,33,146,5,44,65533,10
5,39,176,6,56,65533,10
5,46,205,7,43,65533,10
5,30,116,4,30,65534,10
5,38,145,5,69,65534,10
5,39,176,6,89,65534,10
5,46,205,7,70,65534,10
5,53,234,8,34,65534,10
5,28,147,5,38,65535,10
5,34,177,6,51,65535,10
5,46,205,7,42,65535,10
5,1895,15040,505,3,2,10
5,1899,15070,506,4,2,10
5,1902,15100,507,3,2,10
5,65513,148,5,39,65533,10
5,65508,178,6,51,65533,10
5,65503,208,7,40,65533,10
5,65521,119,4,30,65534,10
5,65517,149,5,69,65534,10
5,65513,179,6,88,65534,10
5,65510,208,7,68,65534,10
5,65506,238,8,30,65534,10
5,65513,148,5,30,65535,10
5,65508,178,6,38,65535,10
6,122,87,5,6,0,10
6,146,105,6,7,0,10
6,171,122,7,5,0,10
6,122,87,5,13,1,10
6,146,105,6,14,1,10
6,171,122,7,10,1,10
6,141,112,6,11,2,10
6,171,122,7,8,2,10
7,184,102,7,10,1,10
7,218,102,8,11,1,10
7,158,87,6,10,2,10
7,184,102,7,21,2,10
7,210,116,8,24,2,10
7,236,131,9,16,2,10
7,184,102,7,13,3,10
7,210,116,8,15,3,10
7,236,131,9,10,3,10
8,203,179,9,22,2,10
8,235,187,10,27,2,10
8,258,206,11,21,2,10
8,203,179,9,20,3,10
8,235,187,10,26,3,10
8,258,206,11,20,3,10
8,281,225,12,10,3,10
9,217,249,11,23,2,10
9,236,272,12,35,2,10
9,256,294,13,32,2,10
9,276,317,14,18,2,10
9,217,249,11,20,3,10
9,236,272,12,31,3,10
9,256,294,13,28,3,10
9,276,317,14,16,3,10
10,236,347,14,17,1,10
10,253,372,15,16,1,10
10,207,331,13,11,2,10
10,223,356,14,17,2,10
10,239,381,15,15,2,10
11,None, None, None, None, None
12,146,362,13,11,65533,10
12,158,390,14,13,65533,10
12,169,417,15,9,65533,10
12,159,357,13,19,65534,10
12,171,384,14,24,65534,10
12,183,411,15,16,65534,10
12,146,362,13,10,65535,10
12,158,390,14,13,65535,10
13,94,285,10,44,65532,10
13,103,314,11,61,65532,10
13,113,342,12,51,65532,10
13,134,366,13,25,65532,10
13,84,288,10,59,65533,10
13,93,317,11,84,65533,10
13,101,346,12,70,65533,10
13,110,374,13,34,65533,10
13,94,285,10,20,65534,10
13,103,314,11,30,65534,10
13,113,342,12,25,65534,10
14,13,210,7,8,0,10
14,15,240,8,10,0,10
14,23,179,6,21,65532,10
14,26,208,7,43,65532,10
14,30,238,8,50,65532,10
14,34,268,9,35,65532,10
14,17,179,6,33,65533,10
14,20,209,7,63,65533,10
14,23,239,8,69,65533,10
14,25,269,9,46,65533,10
14,17,179,6,16,65534,10
14,20,209,7,28,65534,10
14,23,239,8,26,65534,10
14,25,269,9,12,65534,10
14,65491,174,6,16,65532,10
14,65483,203,7,33,65532,10
14,65476,233,8,40,65532,10
14,65468,262,9,29,65532,10
14,65468,230,8,19,65534,10
14,65460,259,9,9,65534,10
