frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65341,439,16,15,0,10
0,65329,466,17,24,0,10
0,65316,494,18,23,0,10
0,65304,521,19,12,0,10
0,65356,445,16,13,65534,10
0,65345,473,17,21,65534,10
0,65333,501,18,19,65534,10
0,65304,521,19,10,65534,10
0,65353,411,15,11,65535,10
0,65341,439,16,33,65535,10
0,65329,466,17,52,65535,10
0,65300,486,18,49,65535,10
0,65286,513,19,27,65535,10
1,65395,428,15,22,0,10
1,65386,456,16,36,0,10
1,65361,479,17,37,0,10
1,65350,507,18,24,0,10
1,65395,428,15,22,65534,10
1,65386,456,16,37,65534,10
1,65377,485,17,38,65534,10
1,65367,513,18,24,65534,10
1,65405,399,14,16,65535,10
1,65381,423,15,41,65535,10
1,65371,451,16,68,65535,10
1,65361,479,17,70,65535,10
1,65350,507,18,45,65535,10
2,65444,410,14,23,0,10
2,65438,439,15,40,0,10
2,65431,469,16,42,0,10
2,65424,498,17,26,0,10
2,65457,413,14,22,65534,10
2,65452,442,15,38,65534,10
2,65446,472,16,40,65534,10
2,65440,501,17,24,65534,10
2,65451,381,13,18,65535,10
2,65444,410,14,45,65535,10
2,65438,439,15,76,65535,10
2,65431,469,16,80,65535,10
2,65424,498,17,50,65535,10
3,65510,419,14,11,65535,10
3,65522,450,15,21,65535,10
3,65521,480,16,19,65535,10
4,None, None, None, None, None
5,131,399,14,13,1,10
5,155,423,15,16,1,10
6,210,432,16,7,1,10
7,197,405,15,8,65535,10
7,210,432,16,10,65535,10
8,183,411,15,10,0,10
8,171,384,14,13,65534,10
8,183,411,15,18,65534,10
8,195,439,16,14,65534,10
8,158,390,14,16,65535,10
8,169,417,15,22,65535,10
8,180,445,16,18,65535,10
9,110,374,13,12,65533,10
9,101,346,12,17,65534,10
9,110,374,13,20,65534,10
9,131,399,14,15,65534,10
10,63656,14921,501,4,2,10
10,63181,14884,502,4,2,10
10,42,267,9,32,65533,10
10,38,298,10,67,65533,10
10,41,328,11,79,65533,10
10,45,357,12,55,65533,10
10,61,385,13,22,65533,10
10,34,268,9,39,65534,10
10,47,296,10,80,65534,10
10,52,326,11,94,65534,10
10,45,357,12,66,65534,10
10,61,385,13,25,65534,10
10,17,270,9,25,65535,10
10,19,300,10,40,65535,10
10,31,329,11,39,65535,10
10,34,359,12,23,65535,10
11,65506,238,8,20,0,10
11,65502,268,9,21,0,10
11,1416,15033,503,4,1,10
11,1418,15063,504,3,1,10
11,472,15092,503,5,2,10
11,473,15122,504,5,2,10
11,65529,210,7,50,65534,10
11,65528,240,8,94,65534,10
11,65528,270,9,102,65534,10
11,65527,300,10,66,65534,10
11,65516,209,7,39,65535,10
11,65513,239,8,73,65535,10
11,65502,268,9,80,65535,10
11,65498,298,10,51,65535,10
12,65498,145,5,15,0,10
12,65491,174,6,37,0,10
12,65483,203,7,51,0,10
12,65476,233,8,40,0,10
12,65468,262,9,18,0,10
12,3782,14649,504,3,1,10
12,3790,14678,505,5,1,10
12,65490,205,7,45,65534,10
12,65483,234,8,36,65534,10
12,65494,144,5,29,65535,10
12,65485,173,6,72,65535,10
12,65477,202,7,97,65535,10
12,65468,230,8,77,65535,10
12,65460,259,9,35,65535,10
12,65386,187,8,29,0,10
12,65367,211,9,14,0,10
12,9456,11810,504,3,1,10
12,9475,11834,505,3,1,10
12,65405,164,7,37,65534,10
12,65386,187,8,31,65534,10
12,65359,204,9,26,65535,10
13,None, None, None, None, None
14,None, None, None, None, None
15,None, None, None, None, None
16,65378,139,7,6,0,10
16,65356,159,8,5,0,10
16,65395,112,6,11,65535,10
16,65372,131,7,14,65535,10
16,65348,150,8,11,65535,10
17,65452,124,5,14,0,10
17,65435,149,6,23,0,10
17,65411,169,7,23,0,10
17,65386,187,8,13,0,10
17,65456,127,5,12,65534,10
17,65435,149,6,21,65534,10
17,65411,169,7,21,65534,10
17,65393,193,8,12,65534,10
17,65452,124,5,27,65535,10
17,65429,145,6,45,65535,10
17,65411,169,7,44,65535,10
17,65386,187,8,25,65535,10
18,65457,91,4,31,0,10
18,65438,113,5,45,0,10
18,65418,136,6,39,0,10
18,65398,159,7,20,0,10
18,65457,91,4,9,1,10
18,65494,144,5,13,1,10
18,65418,136,6,11,1,10
18,65392,153,7,6,1,10
18,9493,11857,506,4,1,10
18,9512,11881,507,5,1,10
18,9531,11904,508,4,1,10
18,65442,117,5,42,65534,10
18,65423,141,6,37,65534,10
18,65502,115,4,63,65535,10
18,65494,144,5,91,65535,10
18,65418,136,6,78,65535,10
18,65392,153,7,39,65535,10
18,65506,116,4,29,0,10
18,65494,144,5,42,0,10
18,65485,173,6,35,0,10
18,65477,202,7,17,0,10
18,65502,115,4,9,1,10
18,65438,113,5,13,1,10
