frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65341,439,16,10,0,10
0,65329,466,17,11,0,10
0,65316,494,18,7,0,10
0,65353,411,15,13,65535,10
0,65341,439,16,26,65535,10
0,65329,466,17,30,65535,10
0,65316,494,18,20,65535,10
1,65356,445,16,15,0,10
1,65345,473,17,16,0,10
1,65367,417,15,9,65534,10
1,65371,451,16,17,65534,10
1,65361,479,17,18,65534,10
1,65367,417,15,15,65535,10
1,65356,445,16,29,65535,10
1,65345,473,17,31,65535,10
2,65463,383,13,19,0,10
2,65457,413,14,38,0,10
2,65452,442,15,44,0,10
2,65446,472,16,31,0,10
2,65463,383,13,23,65534,10
2,65457,413,14,45,65534,10
2,65452,442,15,52,65534,10
2,65461,474,16,37,65534,10
2,65451,381,13,37,65535,10
2,65444,410,14,73,65535,10
2,65438,439,15,86,65535,10
2,65446,472,16,61,65535,10
2,65440,501,17,24,65535,10
3,0,390,13,17,0,10
3,0,420,14,23,0,10
3,0,450,15,20,0,10
3,0,390,13,15,1,10
3,0,420,14,21,1,10
3,0,450,15,17,1,10
3,12,390,13,15,65534,10
3,13,420,14,21,65534,10
3,14,450,15,18,65534,10
3,65525,360,12,23,65535,10
3,0,390,13,44,65535,10
3,0,420,14,61,65535,10
3,0,450,15,52,65535,10
3,65521,480,16,26,65535,10
4,None, None, None, None, None
5,171,384,14,7,0,10
5,183,411,15,8,0,10
5,171,384,14,16,1,10
5,183,411,15,19,1,10
5,195,439,16,13,1,10
5,169,417,15,7,2,10
6,None, None, None, None, None
7,183,345,13,13,0,10
7,197,371,14,19,0,10
7,197,405,15,16,0,10
7,183,345,13,17,65534,10
7,197,371,14,25,65534,10
7,211,398,15,21,65534,10
7,171,351,13,26,65535,10
7,184,378,14,38,65535,10
7,197,405,15,33,65535,10
8,134,302,11,25,65533,10
8,146,329,12,41,65533,10
8,159,357,13,38,65533,10
8,158,390,14,21,65533,10
8,134,302,11,38,65534,10
8,146,329,12,63,65534,10
8,159,357,13,60,65534,10
8,171,384,14,33,65534,10
8,124,306,11,17,65535,10
8,135,334,12,28,65535,10
8,146,362,13,27,65535,10
8,158,390,14,16,65535,10
9,56,295,10,46,65533,10
9,62,324,11,41,65533,10
9,146,329,12,22,65533,10
9,59,264,9,40,65534,10
9,66,293,10,61,65534,10
9,72,322,11,55,65534,10
9,68,354,12,30,65534,10
9,56,295,10,20,65535,10
9,62,324,11,20,65535,10
9,68,354,12,21,65533,10
10,65510,208,7,58,0,10
10,65498,237,8,111,0,10
10,65494,267,9,124,0,10
10,65489,296,10,82,0,10
10,65484,326,11,29,0,10
10,2355,14884,502,4,0,10
10,2359,14914,503,6,0,10
10,2364,14943,504,6,0,10
10,65498,237,8,20,1,10
10,65494,267,9,22,1,10
10,65489,296,10,14,1,10
10,1884,14951,502,9,1,10
10,1887,14981,503,14,1,10
10,1891,15011,504,14,1,10
10,1421,15092,505,7,1,10
10,1413,15003,502,7,2,10
10,1416,15033,503,12,2,10
10,946,15100,504,11,2,10
10,947,15130,505,6,2,10
10,65528,270,9,71,65533,10
10,65523,210,7,113,65534,10
10,65521,240,8,206,65534,10
10,65511,269,9,228,65534,10
10,65508,299,10,152,65534,10
10,65505,329,11,55,65534,10
10,65510,208,7,135,65535,10
10,65506,238,8,254,65535,10
10,65494,267,9,282,65535,10
10,65489,296,10,188,65535,10
10,65484,326,11,68,65535,10
10,65361,280,11,21,0,10
10,65395,265,10,112,65534,10
10,65381,292,11,45,65534,10
11,65378,181,8,24,0,10
11,65359,204,9,29,0,10
11,65339,227,10,23,0,10
11,65319,249,11,11,0,10
11,65378,181,8,35,1,10
11,65359,204,9,51,1,10
11,65339,227,10,44,1,10
11,65350,196,9,25,2,10
11,65330,218,10,21,2,10
12,65266,0,9,5,0,10
12,65264,127,10,7,0,10
12,65247,160,11,6,0,10
12,65266,0,9,11,1,10
12,65255,104,10,13,1,10
12,65247,160,11,12,1,10
12,65359,204,9,5,0,10
12,65359,204,9,9,1,10
13,None, None, None, None, None
14,65372,131,7,7,0,10
14,65341,140,8,16,0,10
14,65316,157,9,20,0,10
14,65283,161,10,17,0,10
14,65257,177,11,8,0,10
14,65348,150,8,21,65534,10
14,65316,157,9,29,65534,10
14,65292,175,10,24,65534,10
14,65257,177,11,12,65534,10
14,65365,122,7,14,65535,10
14,65341,140,8,31,65535,10
14,65308,145,9,42,65535,10
14,65283,161,10,34,65535,10
14,65247,160,11,17,65535,10
15,65431,182,7,16,0,10
15,65408,203,8,12,0,10
15,65371,174,8,17,65533,10
15,65342,188,9,12,65533,10
15,65440,153,6,32,65534,10
15,65418,174,7,44,65534,10
15,65386,187,8,38,65534,10
15,65350,196,9,24,65534,10
15,65440,153,6,32,65535,10
15,65418,174,7,44,65535,10
15,65393,193,8,34,65535,10
15,65339,73,7,12,0,10
15,65311,84,8,9,0,10
15,65373,76,6,28,65534,10
15,65339,73,7,35,65534,10
15,65367,63,6,23,65535,10
16,65494,144,5,50,0,10
16,65485,173,6,64,0,10
16,65470,200,7,51,0,10
16,65461,228,8,27,0,10
16,65452,257,9,18,0,10
16,65442,285,10,16,0,10
16,52,141,5,13,1,10
16,62,169,6,19,1,10
16,72,197,7,16,1,10
16,4737,14400,505,5,1,10
16,4272,14576,506,6,1,10
16,65480,171,6,75,65534,10
16,65464,197,7,64,65534,10
16,65446,223,8,43,65534,10
16,65443,254,9,31,65534,10
16,65442,285,10,27,65534,10
16,65489,143,5,97,65535,10
16,65480,171,6,127,65535,10
16,65464,197,7,101,65535,10
16,65453,226,8,57,65535,10
16,65443,254,9,38,65535,10
16,65433,282,10,34,65535,10
16,65422,310,11,22,65535,10
16,65438,113,5,38,0,10
16,65412,131,6,47,0,10
16,65392,153,7,36,0,10
16,0,150,5,10,1,10
16,0,180,6,14,1,10
16,0,210,7,12,1,10
16,10422,11008,505,4,1,10
16,10443,11030,506,5,1,10
16,65418,136,6,67,65534,10
16,65405,164,7,59,65534,10
17,65527,150,5,29,1,10
17,90,156,6,40,1,10
17,105,182,7,39,1,10
17,80,127,5,14,2,10
17,96,153,6,23,2,10
17,105,182,7,23,2,10
17,66,135,5,27,1,10
17,65530,180,6,34,1,10
17,65527,150,5,10,2,10
18,108,104,5,13,0,10
18,129,125,6,25,0,10
18,151,146,7,27,0,10
18,173,167,8,18,0,10
18,108,104,5,25,1,10
18,129,125,6,47,1,10
18,151,146,7,52,1,10
18,173,167,8,34,1,10
18,129,125,6,27,2,10
18,151,146,7,29,2,10
18,173,167,8,19,2,10
18,52,141,5,10,0,10
18,62,169,6,19,0,10
18,72,197,7,19,0,10
18,52,141,5,18,1,10
