frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65326,432,16,8,1,10
0,65313,459,17,12,1,10
0,65300,486,18,11,1,10
0,65326,432,16,13,65535,10
0,65313,459,17,21,65535,10
0,65300,486,18,18,65535,10
1,65353,411,15,13,0,10
1,65341,439,16,25,0,10
1,65329,466,17,29,0,10
1,65316,494,18,20,0,10
1,65367,417,15,11,65534,10
1,65356,445,16,21,65534,10
1,65345,473,17,25,65534,10
1,65316,494,18,17,65534,10
1,65353,411,15,27,65535,10
1,65326,432,16,52,65535,10
1,65313,459,17,61,65535,10
1,65300,486,18,43,65535,10
1,65286,513,19,16,65535,10
2,None, None, None, None, None
3,65426,374,13,18,0,10
3,65418,403,14,33,0,10
3,65409,432,15,40,0,10
3,65386,456,16,31,0,10
3,65438,378,13,19,65534,10
3,65431,407,14,36,65534,10
3,65409,432,15,44,65534,10
3,65401,461,16,35,65534,10
3,65426,374,13,35,65535,10
3,65418,403,14,62,65535,10
3,65395,428,15,76,65535,10
3,65386,456,16,59,65535,10
4,65502,359,12,19,0,10
4,65499,389,13,34,0,10
4,65497,418,14,44,0,10
4,65494,448,15,37,0,10
4,65491,478,16,19,0,10
4,65497,418,14,20,1,10
4,65494,448,15,18,1,10
4,65513,360,12,16,65534,10
4,65512,389,13,29,65534,10
4,65510,419,14,37,65534,10
4,65508,449,15,32,65534,10
4,65506,479,16,16,65534,10
4,65502,359,12,42,65535,10
4,65499,389,13,75,65535,10
4,65497,418,14,98,65535,10
4,65494,448,15,84,65535,10
4,65491,478,16,44,65535,10
5,64793,2030,72,66,1,10
6,118,403,14,18,1,10
7,183,411,15,8,0,10
7,158,390,14,17,1,10
7,183,411,15,18,1,10
8,None, None, None, None, None
9,None, None, None, None, None
10,211,398,15,13,65535,10
10,225,424,16,13,65535,10
11,184,378,14,11,0,10
11,197,371,14,17,65534,10
11,211,398,15,17,65534,10
11,184,378,14,23,65535,10
11,197,405,15,24,65535,10
12,93,317,11,14,0,10
12,135,334,12,25,65533,10
12,146,362,13,27,65533,10
12,158,390,14,17,65533,10
12,124,306,11,30,65534,10
12,135,334,12,43,65534,10
12,159,357,13,46,65534,10
12,158,390,14,30,65534,10
12,103,314,11,31,65535,10
12,124,338,12,27,65535,10
12,146,362,13,24,65535,10
13,59,264,9,19,0,10
13,66,293,10,21,0,10
13,61306,14432,501,4,2,10
13,61769,14591,502,5,2,10
13,61761,14620,503,4,2,10
13,68,262,9,40,65533,10
13,75,291,10,62,65533,10
13,83,320,11,57,65533,10
13,90,349,12,30,65533,10
13,68,262,9,73,65534,10
13,75,291,10,106,65534,10
13,83,320,11,92,65534,10
13,90,349,12,46,65534,10
13,59,264,9,58,65535,10
13,66,293,10,76,65535,10
13,72,322,11,58,65535,10
14,64592,15070,503,7,1,10
14,64590,15100,504,8,1,10
14,64589,15130,505,5,1,10
14,64592,15070,503,10,2,10
14,64590,15100,504,11,2,10
14,64589,15130,505,7,2,10
14,24,389,13,15,65532,10
14,26,419,14,22,65532,10
14,28,449,15,20,65532,10
14,8,270,9,78,65533,10
14,13,210,7,121,65534,10
14,15,240,8,191,65534,10
14,17,270,9,178,65534,10
14,19,300,10,97,65534,10
14,7,210,7,97,65535,10
14,8,240,8,155,65535,10
14,8,270,9,146,65535,10
14,65452,257,9,129,65534,10
14,65442,285,10,73,65534,10
15,65519,179,6,54,0,10
15,65510,208,7,69,0,10
15,65506,238,8,52,0,10
15,65457,195,7,16,1,10
15,65446,223,8,13,1,10
15,1891,15011,504,5,1,10
15,1421,15092,505,7,1,10
15,1424,15122,506,6,1,10
15,65523,210,7,70,65534,10
15,65521,240,8,51,65534,10
15,65513,179,6,104,65535,10
15,65510,208,7,134,65535,10
15,65498,237,8,102,65535,10
15,65416,208,8,37,65534,10
16,None, None, None, None, None
17,None, None, None, None, None
18,None, None, None, None, None
19,None, None, None, None, None
20,65484,141,5,11,1,10
20,65474,169,6,12,1,10
20,65464,197,7,8,1,10
20,65358,242,10,22,65535,10
20,65428,104,5,9,1,10
20,65407,125,6,10,1,10
20,65385,146,7,7,1,10
20,65245,74,10,16,65535,10
21,65452,159,6,128,0,10
21,65431,182,7,89,0,10
21,7580,13128,505,4,0,10
21,7120,13417,506,7,0,10
21,7134,13444,507,7,0,10
21,7106,13391,505,9,1,10
21,7120,13417,506,13,1,10
21,6658,13685,507,13,1,10
21,65468,167,6,6,2,10
21,65446,156,6,236,65535,10
21,65431,182,7,162,65535,10
21,13264,7339,505,6,1,10
21,13291,7353,506,9,1,10
21,65519,179,6,5,2,10
22,None, None, None, None, None
23,0,120,4,22,1,10
23,0,150,5,38,1,10
23,0,180,6,37,1,10
23,0,210,7,22,1,10
23,0,150,5,14,2,10
23,0,180,6,14,2,10
23,0,210,7,8,2,10
23,45,111,4,21,1,10
23,56,139,5,34,1,10
23,68,167,6,33,1,10
23,79,195,7,19,1,10
23,56,139,5,14,2,10
23,68,167,6,14,2,10
23,79,195,7,7,2,10
24,103,109,5,14,0,10
24,124,131,6,20,0,10
24,144,153,7,17,0,10
24,103,109,5,30,1,10
24,124,131,6,41,1,10
24,144,153,7,35,1,10
24,98,113,5,13,2,10
24,118,136,6,19,2,10
24,138,159,7,15,2,10
24,47,143,5,11,0,10
24,56,171,6,15,0,10
24,66,200,7,12,0,10
25,146,105,6,10,0,10
25,171,122,7,12,0,10
25,195,140,8,8,0,10
25,122,87,5,12,1,10
25,146,105,6,23,1,10
25,171,122,7,26,1,10
25,195,140,8,18,1,10
25,146,105,6,9,2,10
25,171,122,7,11,2,10
25,195,140,8,7,2,10
26,152,97,6,8,1,10
26,177,113,7,12,1,10
26,203,129,8,10,1,10
