frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65381,423,15,9,0,10
0,65356,445,16,9,0,10
0,65367,417,15,21,65535,10
0,65356,445,16,22,65535,10
0,65329,466,17,15,65535,10
1,65418,403,14,19,0,10
1,65409,432,15,27,0,10
1,65401,461,16,20,0,10
1,65431,407,14,19,65534,10
1,65423,436,15,27,65534,10
1,65401,461,16,21,65534,10
1,65418,403,14,36,65535,10
1,65409,432,15,50,65535,10
1,65386,456,16,37,65535,10
2,65502,359,12,18,0,10
2,65499,389,13,42,0,10
2,65497,418,14,59,0,10
2,65494,448,15,50,0,10
2,65491,478,16,25,0,10
2,1401,14883,498,4,1,10
2,65513,360,12,16,65534,10
2,65512,389,13,37,65534,10
2,65510,419,14,51,65534,10
2,65508,449,15,43,65534,10
2,65491,478,16,22,65534,10
2,65502,359,12,34,65535,10
2,65499,389,13,82,65535,10
2,65497,418,14,114,65535,10
2,65494,448,15,96,65535,10
2,65476,477,16,50,65535,10
3,None, None, None, None, None
4,134,366,13,10,0,10
4,144,395,14,15,0,10
4,169,417,15,13,0,10
4,65063,2109,72,54,0,10
4,134,366,13,20,1,10
4,144,395,14,31,1,10
4,155,423,15,27,1,10
4,64996,2093,72,110,1,10
4,144,395,14,14,2,10
4,155,423,15,12,2,10
4,64253,1739,72,38,0,10
5,184,378,14,11,1,10
5,197,405,15,14,1,10
6,None, None, None, None, None
7,171,351,13,13,0,10
7,184,378,14,18,0,10
7,211,398,15,15,0,10
7,225,424,16,8,0,10
7,183,345,13,16,65534,10
7,197,371,14,24,65534,10
7,211,398,15,20,65534,10
7,240,416,16,11,65534,10
7,171,351,13,26,65535,10
7,184,378,14,37,65535,10
7,197,405,15,31,65535,10
7,225,424,16,17,65535,10
8,135,334,12,19,65533,10
8,134,366,13,14,65533,10
8,146,329,12,24,65534,10
8,146,362,13,19,65534,10
9,61769,14591,502,4,2,10
9,61761,14620,503,3,2,10
9,53,234,8,29,65533,10
9,59,264,9,70,65533,10
9,66,293,10,91,65533,10
9,72,322,11,70,65533,10
9,79,351,12,33,65533,10
9,53,234,8,33,65534,10
9,59,264,9,77,65534,10
9,66,293,10,98,65534,10
9,72,322,11,72,65534,10
9,90,349,12,29,65534,10
9,51,265,9,23,65535,10
9,56,295,10,28,65535,10
9,62,324,11,20,65535,10
10,None, None, None, None, None
11,None, None, None, None, None
12,65446,156,6,8,0,10
12,65431,182,7,11,0,10
12,65416,208,8,7,0,10
12,65440,153,6,22,1,10
12,65424,178,7,29,1,10
12,65416,208,8,21,1,10
12,65424,178,7,10,65535,10
12,65378,87,6,6,0,10
12,65352,102,7,8,0,10
12,65333,129,8,6,0,10
13,None, None, None, None, None
14,65378,139,7,10,65535,10
14,65356,159,8,9,65535,10
15,65395,112,6,6,0,10
15,65372,131,7,7,0,10
15,65348,150,8,5,0,10
15,65395,112,6,13,65535,10
15,65372,131,7,15,65535,10
15,65348,150,8,11,65535,10
16,65456,127,5,27,0,10
16,65446,156,6,37,0,10
16,65431,182,7,32,0,10
16,65408,203,8,17,0,10
16,65274,67,9,10,0,10
16,65508,147,5,12,1,10
16,65435,149,6,14,1,10
16,65418,174,7,10,1,10
16,65452,159,6,41,65534,10
16,65438,186,7,36,65534,10
16,65326,116,8,22,65534,10
16,65452,124,5,54,65535,10
16,65440,153,6,74,65535,10
16,65424,178,7,62,65535,10
16,65408,203,8,33,65535,10
16,65266,0,9,18,65535,10
16,65378,87,6,27,0,10
16,65352,102,7,24,0,10
16,65318,102,8,14,0,10
16,65376,217,9,8,0,10
16,65452,124,5,12,1,10
16,65502,177,6,14,1,10
16,65497,206,7,9,1,10
16,65384,97,6,38,65534,10
16,65359,113,7,35,65534,10
16,65416,208,8,19,65534,10
16,65352,102,7,45,65535,10
16,65318,102,8,28,65535,10
16,65367,211,9,16,65535,10
17,65466,133,5,55,0,10
17,65452,159,6,66,0,10
17,65438,186,7,50,0,10
17,65423,212,8,26,0,10
17,14,149,5,44,1,10
17,79,162,6,63,1,10
17,92,189,7,55,1,10
17,105,216,8,28,1,10
17,6645,13658,506,5,1,10
17,65463,165,6,55,65534,10
17,65466,133,5,86,65535,10
17,65452,159,6,101,65535,10
17,65444,189,7,77,65535,10
17,66,135,5,44,1,10
17,17,179,6,57,1,10
17,20,209,7,43,1,10
17,11867,9481,506,4,1,10
17,65395,112,6,51,65534,10
17,65414,87,5,68,65535,10
17,65390,105,6,79,65535,10
17,65365,122,7,58,65535,10
18,113,141,6,17,0,10
18,65527,150,5,37,1,10
18,113,141,6,35,1,10
18,144,153,7,44,1,10
18,173,167,8,38,1,10
18,118,136,6,26,2,10
18,151,146,7,36,2,10
18,173,167,8,32,2,10
18,65525,180,6,14,0,10
18,47,143,5,31,1,10
18,65519,179,6,32,1,10
19,113,99,5,24,0,10
19,135,119,6,35,0,10
19,158,139,7,32,0,10
19,180,159,8,17,0,10
19,108,104,5,45,1,10
19,129,125,6,67,1,10
19,151,146,7,60,1,10
19,173,167,8,32,1,10
19,108,104,5,26,2,10
19,129,125,6,39,2,10
19,151,146,7,35,2,10
19,173,167,8,19,2,10
20,152,97,6,10,0,10
20,184,102,7,13,0,10
20,210,116,8,10,0,10
20,152,97,6,21,1,10
20,177,113,7,27,1,10
20,210,116,8,20,1,10
20,236,131,9,9,1,10
20,152,97,6,9,2,10
20,177,113,7,12,2,10
20,203,129,8,9,2,10
21,190,89,7,6,1,10
21,218,102,8,5,1,10
