frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,125,557,19,16,65534,10
0,131,586,20,21,65534,10
0,107,560,19,23,65535,10
0,113,590,20,30,65535,10
1,None, None, None, None, None
2,118,403,14,9,65532,10
2,127,432,15,21,65532,10
2,135,461,16,26,65532,10
2,144,490,17,19,65532,10
2,105,407,14,26,65533,10
2,113,436,15,58,65533,10
2,120,465,16,73,65533,10
2,128,494,17,54,65533,10
2,105,407,14,18,65534,10
2,113,436,15,42,65534,10
2,120,465,16,53,65534,10
2,128,494,17,39,65534,10
3,60864,14200,498,5,3,10
3,60855,14229,499,7,3,10
3,60846,14257,500,5,3,10
3,103,314,11,26,65532,10
3,113,342,12,63,65532,10
3,122,371,13,86,65532,10
3,131,399,14,70,65532,10
3,141,428,15,34,65532,10
3,93,317,11,55,65533,10
3,101,346,12,133,65533,10
3,110,374,13,180,65533,10
3,118,403,14,147,65533,10
3,127,432,15,72,65533,10
3,103,314,11,30,65534,10
3,101,346,12,76,65534,10
3,110,374,13,103,65534,10
3,118,403,14,84,65534,10
3,127,432,15,40,65534,10
4,101,250,9,73,65533,10
4,113,278,10,110,65533,10
4,124,306,11,100,65533,10
4,135,334,12,53,65533,10
4,101,250,9,67,65534,10
4,113,278,10,99,65534,10
4,124,306,11,88,65534,10
4,135,334,12,46,65534,10
5,90,223,8,39,65535,10
5,93,254,9,37,65535,10
6,70,133,5,28,0,10
6,84,159,6,54,0,10
6,98,186,7,58,0,10
6,113,212,8,37,0,10
6,58430,13391,505,3,0,10
6,58416,13417,506,3,0,10
6,57956,13128,505,6,1,10
6,57941,13154,506,5,1,10
6,84,159,6,103,65535,10
6,98,186,7,111,65535,10
7,96,153,6,27,0,10
7,112,178,7,20,0,10
7,101,149,6,21,65534,10
7,118,174,7,16,65534,10
7,90,156,6,56,65535,10
7,105,182,7,43,65535,10
7,28,178,6,19,0,10
7,33,208,7,14,0,10
7,34,177,6,19,65534,10
7,39,206,7,14,65534,10
8,89,121,5,8,1,10
8,107,145,6,8,1,10
8,89,121,5,19,65535,10
8,107,145,6,19,65535,10
8,125,169,7,11,65535,10
9,89,121,5,17,65535,10
9,107,145,6,16,65535,10
9,125,169,7,10,65535,10
9,33,146,5,12,65535,10
