frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65461,596,20,11,65535,10
0,65438,623,21,12,65535,10
1,65465,566,19,13,0,10
1,65461,596,20,19,0,10
1,65457,625,21,16,0,10
1,65483,568,19,12,65534,10
1,65480,598,20,17,65534,10
1,65477,628,21,14,65534,10
1,65447,563,19,26,65535,10
1,65442,593,20,36,65535,10
1,65438,623,21,30,65535,10
2,65472,506,17,12,65533,10
2,65452,534,18,22,65533,10
2,65447,563,19,24,65533,10
2,65442,593,20,16,65533,10
2,65472,506,17,22,65534,10
2,65468,536,18,41,65534,10
2,65465,566,19,44,65534,10
2,65461,596,20,28,65534,10
2,65452,534,18,23,65535,10
3,65494,448,15,11,65532,10
3,65476,477,16,16,65532,10
3,65472,506,17,13,65532,10
3,65470,415,14,12,65533,10
3,65466,445,15,31,65533,10
3,65461,474,16,42,65533,10
3,65456,504,17,34,65533,10
3,65466,445,15,21,65534,10
3,65461,474,16,30,65534,10
4,65491,357,12,21,65532,10
4,65487,387,13,33,65532,10
4,65470,415,14,30,65532,10
4,65466,445,15,16,65532,10
4,65468,354,12,46,65533,10
4,65463,383,13,73,65533,10
4,65457,413,14,68,65533,10
4,65452,442,15,37,65533,10
4,65480,356,12,25,65534,10
4,65475,385,13,43,65534,10
4,65457,413,14,42,65534,10
4,65452,442,15,24,65534,10
5,65494,267,9,14,65532,10
5,65489,296,10,24,65532,10
5,65495,328,11,23,65532,10
5,65480,356,12,14,65532,10
5,65485,265,9,37,65533,10
5,65480,295,10,62,65533,10
5,65474,324,11,61,65533,10
5,65468,354,12,37,65533,10
5,65451,381,13,14,65533,10
5,65480,295,10,42,65534,10
5,65474,324,11,42,65534,10
5,65468,354,12,26,65534,10
6,2831,14831,503,3,2,10
6,2837,14861,504,4,2,10
6,2842,14890,505,3,2,10
6,65490,205,7,47,65533,10
6,65491,236,8,58,65533,10
6,65485,265,9,43,65533,10
6,65489,296,10,19,65533,10
6,65497,176,6,30,65534,10
6,65497,206,7,65,65534,10
6,65491,236,8,80,65534,10
6,65485,265,9,58,65534,10
6,65489,296,10,24,65534,10
6,65483,203,7,26,65535,10
6,65483,234,8,32,65535,10
6,65477,264,9,23,65535,10
6,8493,12484,503,2,2,10
6,65367,248,10,14,65533,10
6,65401,199,8,58,65534,10
6,65384,223,9,45,65534,10
6,65367,248,10,21,65534,10
7,65510,117,4,10,0,10
7,65503,146,5,27,0,10
7,65497,176,6,36,0,10
7,65490,205,7,28,0,10
7,65483,234,8,12,0,10
7,65503,146,5,5,1,10
7,65497,176,6,8,1,10
7,65490,205,7,6,1,10
7,2842,14890,505,3,1,10
7,2848,14920,506,4,1,10
7,2854,14949,507,3,1,10
7,2842,14890,505,3,2,10
7,2848,14920,506,4,2,10
7,2854,14949,507,3,2,10
7,65452,124,5,60,65534,10
7,65435,149,6,79,65534,10
7,65497,206,7,60,65534,10
7,65510,117,4,27,65535,10
7,65503,146,5,68,65535,10
7,65497,176,6,90,65535,10
7,65490,205,7,70,65535,10
7,65476,233,8,30,65535,10
7,65465,97,4,9,0,10
7,65447,121,5,22,0,10
7,65429,145,6,29,0,10
7,65411,169,7,22,0,10
7,65393,193,8,9,0,10
7,65442,117,5,4,1,10
7,65429,145,6,6,1,10
7,65411,169,7,4,1,10
7,8527,12534,505,3,1,10
7,8544,12558,506,4,1,10
7,9036,12246,507,3,1,10
7,8527,12534,505,3,2,10
7,8544,12558,506,4,2,10
7,8561,12583,507,3,2,10
7,65513,148,5,57,65534,10
7,65502,177,6,76,65534,10
7,65418,174,7,60,65534,10
7,65465,97,4,22,65535,10
7,65447,121,5,52,65535,10
7,65429,145,6,68,65535,10
7,65411,169,7,52,65535,10
7,65393,193,8,23,65535,10
8,65491,111,4,78,0,10
8,65480,139,5,105,0,10
8,65468,167,6,83,0,10
8,65457,195,7,36,0,10
8,5696,14081,506,4,0,10
8,5707,14109,507,5,0,10
8,5718,14136,508,4,0,10
8,5696,14081,506,8,1,10
8,5707,14109,507,11,1,10
8,5242,14320,508,8,1,10
8,5232,14292,507,5,2,10
8,65495,113,4,75,65534,10
8,65484,141,5,102,65534,10
8,65474,169,6,81,65534,10
8,65464,197,7,35,65534,10
8,65491,111,4,142,65535,10
8,65480,139,5,190,65535,10
8,65468,167,6,151,65535,10
8,65457,195,7,66,65535,10
9,65470,135,5,22,65535,10
9,65452,159,6,17,65535,10
10,None, None, None, None, None
11,None, None, None, None, None
12,None, None, None, None, None
13,65400,63,5,6,1,10
13,65452,124,5,5,1,10
