frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,207,466,17,13,1,10
0,220,494,18,14,1,10
0,36,569,19,10,1,10
0,207,466,17,17,65535,10
0,220,494,18,19,65535,10
0,36,569,19,16,65535,10
0,34,539,18,12,1,10
0,232,521,19,9,1,10
0,32,509,17,13,65535,10
0,34,539,18,18,65535,10
0,232,521,19,12,65535,10
1,223,459,17,16,1,10
1,236,486,18,16,1,10
1,223,459,17,23,65535,10
1,236,486,18,23,65535,10
2,210,432,16,19,0,10
2,223,459,17,29,0,10
2,253,477,18,26,0,10
2,210,432,16,15,1,10
2,223,459,17,23,1,10
2,236,486,18,20,1,10
2,250,513,19,10,1,10
2,225,424,16,17,65534,10
2,239,451,17,27,65534,10
2,253,477,18,24,65534,10
2,210,432,16,49,65535,10
2,223,459,17,73,65535,10
2,236,486,18,65,65535,10
2,250,513,19,34,65535,10
3,171,384,14,16,0,10
3,183,411,15,53,0,10
3,195,439,16,92,0,10
3,207,466,17,92,0,10
3,220,494,18,54,0,10
3,59035,13362,495,6,1,10
3,59022,13389,496,7,1,10
3,183,411,15,54,65534,10
3,195,439,16,94,65534,10
3,207,466,17,96,65534,10
3,186,507,18,60,65534,10
3,171,384,14,30,65535,10
3,183,411,15,100,65535,10
3,195,439,16,171,65535,10
3,191,473,17,172,65535,10
3,203,501,18,102,65535,10
4,110,374,13,26,0,10
4,118,403,14,73,0,10
4,127,432,15,112,0,10
4,135,461,16,103,0,10
4,144,490,17,56,0,10
4,61340,14317,497,4,0,10
4,118,403,14,16,1,10
4,127,432,15,25,1,10
4,135,461,16,23,1,10
4,144,490,17,13,1,10
4,61357,14259,495,6,1,10
4,61348,14288,496,12,1,10
4,61340,14317,497,13,1,10
4,61332,14346,498,9,1,10
4,60893,14115,495,6,2,10
4,60883,14143,496,13,2,10
4,60874,14172,497,14,2,10
4,60864,14200,498,9,2,10
4,98,378,13,30,65533,10
4,118,403,14,82,65533,10
4,127,432,15,123,65533,10
4,135,461,16,112,65533,10
4,144,490,17,60,65533,10
4,110,374,13,83,65534,10
4,131,399,14,227,65534,10
4,141,428,15,345,65534,10
4,150,456,16,314,65534,10
4,159,485,17,170,65534,10
4,169,513,18,49,65534,10
4,98,378,13,77,65535,10
4,118,403,14,213,65535,10
4,127,432,15,326,65535,10
4,135,461,16,298,65535,10
4,144,490,17,162,65535,10
4,152,519,18,46,65535,10
5,56,356,12,25,65534,10
5,61,385,13,29,65534,10
5,65457,413,14,24,65534,10
5,49,387,13,30,65535,10
5,53,417,14,23,65535,10
5,65468,354,12,22,65534,10
5,65463,383,13,29,65534,10
5,66,415,14,21,65534,10
5,65451,381,13,24,65535,10
5,65444,410,14,20,65535,10
6,11,360,12,30,0,10
6,0,390,13,20,0,10
6,23,360,12,44,65534,10
6,0,360,12,62,65535,10
6,0,390,13,42,65535,10
7,None, None, None, None, None
8,30,238,8,39,0,10
8,34,268,9,46,0,10
8,65491,236,8,30,0,10
8,65485,265,9,38,0,10
9,65497,176,6,37,0,10
9,65490,205,7,67,0,10
9,65483,234,8,71,0,10
9,65477,264,9,46,0,10
9,3310,14763,504,4,0,10
9,63167,14973,505,4,0,10
9,26,208,7,8,1,10
9,65483,234,8,9,1,10
9,2837,14861,504,7,1,10
9,3316,14792,505,7,1,10
9,23,179,6,72,65535,10
9,26,208,7,125,65535,10
9,65483,234,8,132,65535,10
9,23,179,6,37,0,10
9,26,208,7,64,0,10
9,30,238,8,65,0,10
9,34,268,9,39,0,10
9,63645,15011,504,3,0,10
9,3316,14792,505,3,0,10
9,65490,205,7,8,1,10
9,30,238,8,9,1,10
9,63172,14943,504,7,1,10
9,63167,14973,505,7,1,10
9,65497,176,6,68,65535,10
9,65490,205,7,123,65535,10
9,30,238,8,127,65535,10
10,65497,176,6,88,0,10
10,3323,14821,506,5,0,10
10,63637,15070,506,3,0,10
11,None, None, None, None, None
12,26,117,4,13,1,10
12,33,146,5,17,1,10
12,39,176,6,12,1,10
12,65521,119,4,12,1,10
12,65513,148,5,16,1,10
12,65508,178,6,12,1,10
13,65525,120,4,19,1,10
13,65527,150,5,18,1,10
13,65530,180,6,11,1,10
14,5,150,5,11,1,10
