frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,0,600,20,13,65535,10
1,None, None, None, None, None
2,16,510,17,24,65534,10
2,17,540,18,36,65534,10
2,0,540,18,39,65535,10
3,14,450,15,10,65533,10
3,15,480,16,18,65533,10
3,0,510,17,19,65533,10
3,0,540,18,12,65533,10
3,14,450,15,27,65534,10
3,15,480,16,49,65534,10
3,16,510,17,53,65534,10
3,0,450,15,25,65535,10
3,0,480,16,45,65535,10
3,0,510,17,48,65535,10
4,65446,349,12,21,0,10
4,65438,378,13,16,0,10
4,13,420,14,8,65533,10
4,14,450,15,10,65533,10
4,65457,351,12,22,65534,10
4,65438,378,13,18,65534,10
4,26,419,14,23,65534,10
4,28,449,15,28,65534,10
4,65446,349,12,40,65535,10
4,65426,374,13,31,65535,10
5,65435,346,12,18,0,10
5,11,360,12,8,65533,10
5,0,390,13,12,65533,10
5,0,420,14,12,65533,10
5,65435,346,12,25,65534,10
5,12,390,13,36,65534,10
5,13,420,14,34,65534,10
5,65423,342,12,36,65535,10
5,0,390,13,34,65535,10
5,65523,420,14,33,65535,10
5,23,360,12,22,65534,10
6,65442,285,10,29,0,10
6,65433,314,11,29,0,10
6,0,360,12,32,0,10
6,0,390,13,23,0,10
6,10,330,11,58,65534,10
6,11,360,12,66,65534,10
6,0,390,13,47,65534,10
6,65442,285,10,56,65535,10
6,0,330,11,67,65535,10
6,0,360,12,77,65535,10
6,65524,390,13,55,65535,10
6,10,330,11,28,0,10
6,65433,314,11,45,65534,10
6,65422,310,11,58,65535,10
7,65502,268,9,44,0,10
7,65517,300,10,64,0,10
7,65526,330,11,59,0,10
7,65525,360,12,32,0,10
7,65527,300,10,12,1,10
7,65526,330,11,12,1,10
7,470,15032,501,6,1,10
7,471,15062,502,7,1,10
7,944,15070,503,5,1,10
7,0,15039,501,5,2,10
7,0,15069,502,5,2,10
7,0,360,12,58,65534,10
7,65511,269,9,93,65535,10
7,65517,300,10,143,65535,10
7,65526,330,11,133,65535,10
7,65525,360,12,73,65535,10
8,65490,205,7,35,0,10
8,65491,236,8,58,0,10
8,65494,267,9,57,0,10
8,65498,298,10,39,0,10
8,65483,234,8,112,65535,10
8,65494,267,9,113,65535,10
9,65525,180,6,92,0,10
9,65523,210,7,175,0,10
9,65513,239,8,188,0,10
9,65511,269,9,116,0,10
9,65508,299,10,37,0,10
9,1416,15033,503,6,0,10
9,1418,15063,504,11,0,10
9,947,15130,505,10,0,10
9,949,15160,506,5,0,10
9,944,15070,503,12,1,10
9,946,15100,504,20,1,10
9,947,15130,505,19,1,10
9,949,15160,506,10,1,10
9,944,15070,503,6,2,10
9,946,15100,504,10,2,10
9,474,15152,505,9,2,10
9,475,15182,506,5,2,10
9,65529,210,7,157,65534,10
9,65521,240,8,169,65534,10
9,65519,270,9,104,65534,10
9,65519,179,6,176,65535,10
9,65516,209,7,335,65535,10
9,65513,239,8,360,65535,10
9,65511,269,9,223,65535,10
9,65508,299,10,71,65535,10
9,65452,159,6,67,0,10
9,65438,186,7,128,0,10
9,65423,212,8,140,0,10
9,65409,239,9,90,0,10
9,65395,265,10,32,0,10
9,7078,13338,503,4,0,10
9,7120,13417,506,4,0,10
9,7078,13338,503,9,1,10
9,7092,13364,504,15,1,10
9,7106,13391,505,15,1,10
9,7120,13417,506,8,1,10
9,6606,13577,503,5,2,10
9,6619,13604,504,8,2,10
9,6632,13631,505,8,2,10
9,6645,13658,506,4,2,10
9,65444,189,7,141,65534,10
9,65431,216,8,154,65534,10
9,65418,243,9,99,65534,10
9,65386,260,10,55,65535,10
10,1895,15040,505,6,1,10
10,62220,14792,505,4,1,10
11,23,148,5,47,0,10
11,28,178,6,50,0,10
11,23,148,5,12,1,10
11,28,178,6,12,1,10
11,33,208,7,7,1,10
11,63163,15003,506,5,1,10
11,63158,15032,507,5,1,10
11,23,179,6,105,65535,10
11,65498,145,5,44,0,10
11,65491,174,6,48,0,10
11,65498,145,5,10,1,10
11,65491,174,6,11,1,10
11,65483,203,7,7,1,10
11,3797,14707,506,5,1,10
11,3805,14736,507,5,1,10
11,65485,173,6,91,65535,10
12,None, None, None, None, None
13,65513,118,4,34,1,10
13,65508,147,5,38,1,10
13,65502,177,6,25,1,10
14,65510,117,4,31,1,10
14,65508,147,5,32,1,10
14,65502,177,6,21,1,10
15,65510,117,4,15,1,10
15,65503,146,5,16,1,10
