frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65502,539,18,16,0,10
0,65500,569,19,30,0,10
0,65498,599,20,32,0,10
0,65519,540,18,18,65534,10
0,65518,570,19,33,65534,10
0,65517,600,20,34,65534,10
0,65516,630,21,20,65534,10
0,65502,539,18,31,65535,10
0,65500,569,19,57,65535,10
0,65498,599,20,60,65535,10
1,65504,509,17,32,0,10
1,65485,538,18,52,0,10
1,65483,568,19,49,0,10
1,65480,598,20,27,0,10
1,65485,538,18,9,1,10
1,65521,480,16,16,65534,10
1,65504,509,17,51,65534,10
1,65502,539,18,81,65534,10
1,65500,569,19,76,65534,10
1,65498,599,20,42,65534,10
1,65488,508,17,69,65535,10
1,65485,538,18,110,65535,10
1,65483,568,19,104,65535,10
1,65480,598,20,58,65535,10
2,65521,480,16,24,65534,10
2,65520,510,17,30,65534,10
2,65506,479,16,27,65535,10
3,65483,417,14,12,0,10
3,65480,447,15,17,0,10
3,65497,418,14,27,65534,10
3,65494,448,15,41,65534,10
3,65491,478,16,39,65534,10
3,65483,417,14,30,65535,10
3,65480,447,15,44,65535,10
3,65476,477,16,41,65535,10
4,65480,356,12,15,0,10
4,65475,385,13,28,0,10
4,65470,415,14,33,0,10
4,65466,445,15,23,0,10
4,65487,387,13,16,65533,10
4,65470,415,14,19,65533,10
4,65466,445,15,14,65533,10
4,65491,357,12,30,65534,10
4,65487,387,13,59,65534,10
4,65483,417,14,70,65534,10
4,65466,445,15,50,65534,10
4,65480,356,12,35,65535,10
4,65475,385,13,67,65535,10
4,65470,415,14,79,65535,10
4,65452,442,15,57,65535,10
5,65484,326,11,30,0,10
5,65480,356,12,42,0,10
5,65475,385,13,37,0,10
5,65480,356,12,8,1,10
5,65475,385,13,8,1,10
5,65495,328,11,51,65534,10
5,65491,357,12,75,65534,10
5,65487,387,13,67,65534,10
5,65483,417,14,36,65534,10
5,65484,326,11,65,65535,10
5,65480,356,12,94,65535,10
5,65475,385,13,83,65535,10
5,65470,415,14,44,65535,10
6,65460,259,9,34,0,10
6,65461,291,10,57,0,10
6,65464,322,11,61,0,10
6,65457,351,12,42,0,10
6,3290,14675,501,6,1,10
6,3767,14591,502,5,1,10
6,2820,14772,501,5,2,10
6,65477,264,9,46,65534,10
6,65470,293,10,88,65534,10
6,65474,324,11,102,65534,10
6,65468,354,12,72,65534,10
6,65460,259,9,69,65535,10
6,65461,291,10,121,65535,10
6,65453,320,11,133,65535,10
6,65457,351,12,93,65535,10
6,65438,378,13,38,65535,10
7,65468,230,8,63,0,10
7,65460,259,9,106,0,10
7,65461,291,10,104,0,10
7,65453,320,11,58,0,10
7,3767,14591,502,5,0,10
7,4247,14490,503,6,0,10
7,65468,262,9,15,1,10
7,65461,291,10,15,1,10
7,3760,14562,501,5,1,10
7,3767,14591,502,11,1,10
7,3775,14620,503,11,1,10
7,3782,14649,504,6,1,10
7,3296,14704,502,7,2,10
7,3303,14734,503,7,2,10
7,65468,230,8,124,65535,10
7,65460,259,9,209,65535,10
7,65452,288,10,205,65535,10
7,65443,317,11,116,65535,10
8,65503,208,7,36,0,10
8,65491,236,8,48,0,10
8,65485,265,9,39,0,10
8,65491,236,8,8,1,10
8,2364,14943,504,5,1,10
8,65497,206,7,74,65535,10
8,65491,236,8,99,65535,10
8,65485,265,9,80,65535,10
9,65513,148,5,24,0,10
9,65502,177,6,47,0,10
9,65497,206,7,54,0,10
9,65491,236,8,36,0,10
9,2369,14973,505,6,1,10
9,65497,206,7,103,65535,10
9,65418,174,7,38,0,10
9,65401,199,8,26,0,10
9,8527,12534,505,4,1,10
10,None, None, None, None, None
11,65476,104,4,13,1,10
11,65461,130,5,18,1,10
11,65446,156,6,14,1,10
11,7120,13417,506,5,1,10
11,7134,13444,507,6,1,10
11,65461,130,5,103,65535,10
11,65521,119,4,10,1,10
11,65517,149,5,14,1,10
11,65513,179,6,10,1,10
11,65517,149,5,81,65535,10
12,65480,106,4,21,1,10
12,65466,133,5,21,1,10
13,None, None, None, None, None
14,65477,202,7,12,1,10
14,65483,203,7,26,65535,10
14,65468,230,8,20,65535,10
