frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,253,477,18,8,65535,10
0,285,494,19,10,65535,10
0,300,520,20,7,65535,10
1,236,486,18,20,0,10
1,232,521,19,18,0,10
1,236,486,18,16,1,10
1,250,513,19,14,1,10
1,253,477,18,18,65534,10
1,267,504,19,17,65534,10
1,223,459,17,33,65535,10
1,236,486,18,51,65535,10
1,232,521,19,47,65535,10
1,225,557,20,24,65535,10
1,65423,590,20,24,65535,10
2,165,451,16,74,0,10
2,175,479,17,142,0,10
2,186,507,18,158,0,10
2,196,536,19,105,0,10
2,206,564,20,39,0,10
2,60439,13925,494,5,0,10
2,60428,13954,495,4,0,10
2,144,490,17,17,1,10
2,152,519,18,21,1,10
2,160,547,19,16,1,10
2,60449,13897,493,6,1,10
2,60439,13925,494,9,1,10
2,60428,13954,495,9,1,10
2,60418,13982,496,4,1,10
2,60439,13925,494,6,2,10
2,60428,13954,495,5,2,10
2,165,451,16,85,65534,10
2,175,479,17,163,65534,10
2,186,507,18,182,65534,10
2,196,536,19,122,65534,10
2,141,428,15,36,65535,10
2,150,456,16,142,65535,10
2,159,485,17,272,65535,10
2,169,513,18,301,65535,10
2,178,542,19,199,65535,10
2,206,564,20,75,65535,10
2,356,445,19,12,1,10
3,53,417,14,18,65533,10
3,56,447,15,36,65533,10
3,75,474,16,42,65533,10
3,80,504,17,30,65533,10
3,66,415,14,33,65534,10
3,70,445,15,67,65534,10
3,75,474,16,78,65534,10
3,96,501,17,58,65534,10
3,118,527,18,25,65534,10
3,56,447,15,40,65535,10
3,75,474,16,49,65535,10
3,80,504,17,37,65535,10
4,45,357,12,22,65533,10
4,49,387,13,36,65533,10
4,53,417,14,33,65533,10
4,65480,447,15,31,65533,10
4,65476,477,16,24,65533,10
4,61,385,13,38,65534,10
4,66,415,14,36,65534,10
4,65494,448,15,27,65534,10
4,84,442,15,20,65534,10
5,56,356,12,36,65533,10
5,68,354,12,43,65534,10
6,65528,240,8,39,65534,10
6,65528,270,9,57,65534,10
6,68,230,8,36,65534,10
6,76,259,9,48,65534,10
7,6,180,6,24,0,10
7,7,210,7,44,0,10
7,8,240,8,48,0,10
7,8,270,9,30,0,10
7,7,210,7,8,1,10
7,65063,15122,504,5,1,10
7,65062,15152,505,5,1,10
7,13,210,7,78,65534,10
7,15,240,8,84,65534,10
7,17,270,9,53,65534,10
7,6,180,6,51,65535,10
7,7,210,7,94,65535,10
7,8,240,8,102,65535,10
7,8,270,9,64,65535,10
7,72,197,7,31,0,10
7,83,226,8,35,0,10
7,93,254,9,23,0,10
7,60335,14207,504,4,1,10
7,93,254,9,48,65535,10
8,79,162,6,26,0,10
8,92,189,7,28,0,10
8,105,216,8,18,0,10
8,79,162,6,51,65535,10
8,92,189,7,54,65535,10
8,65468,167,6,22,0,10
8,65451,192,7,21,0,10
8,6,180,6,39,65535,10
8,7,210,7,38,65535,10
9,84,159,6,27,0,10
9,98,186,7,20,0,10
9,70,133,5,15,1,10
9,84,159,6,19,1,10
9,92,189,7,14,1,10
9,79,162,6,67,65535,10
9,92,189,7,51,65535,10
9,65468,167,6,20,0,10
9,20,209,7,17,0,10
9,13,210,7,36,65535,10
10,84,124,5,11,1,10
10,101,149,6,11,1,10
10,118,174,7,6,1,10
10,65484,141,5,9,1,10
10,39,206,7,5,1,10
