frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65326,432,16,11,0,10
0,65472,506,17,20,0,10
0,65468,536,18,24,0,10
0,65447,563,19,18,0,10
0,65488,508,17,17,65534,10
0,65468,536,18,21,65534,10
0,65465,566,19,16,65534,10
0,65326,432,16,27,65535,10
0,65472,506,17,38,65535,10
0,65452,534,18,48,65535,10
0,65447,563,19,35,65535,10
0,65491,478,16,9,0,10
0,65297,451,17,14,0,10
0,65297,451,17,13,65534,10
0,65297,451,17,30,65535,10
1,65352,378,14,15,0,10
1,65339,405,15,33,0,10
1,65326,432,16,39,0,10
1,65313,459,17,27,0,10
1,65466,445,15,27,65533,10
1,65461,474,16,44,65533,10
1,65456,504,17,42,65533,10
1,65435,531,18,24,65533,10
1,65452,442,15,43,65534,10
1,65446,472,16,69,65534,10
1,65440,501,17,66,65534,10
1,65435,531,18,37,65534,10
1,65352,378,14,29,65535,10
1,65339,405,15,61,65535,10
1,65341,439,16,72,65535,10
1,65345,473,17,49,65535,10
2,65480,356,12,20,65532,10
2,65475,385,13,32,65532,10
2,65470,415,14,31,65532,10
2,65466,445,15,18,65532,10
2,65480,356,12,22,65533,10
2,65463,383,13,35,65533,10
2,65457,413,14,33,65533,10
3,1410,14973,501,3,3,10
3,1413,15003,502,5,3,10
3,1416,15033,503,4,3,10
3,65513,239,8,32,65532,10
3,65519,270,9,74,65532,10
3,65517,300,10,96,65532,10
3,65515,330,11,73,65532,10
3,65502,359,12,32,65532,10
3,65506,238,8,39,65533,10
3,65502,268,9,90,65533,10
3,65498,298,10,117,65533,10
3,65495,328,11,90,65533,10
3,65491,357,12,40,65533,10
3,65367,318,12,23,65532,10
4,946,15100,504,5,2,10
4,947,15130,505,7,2,10
4,949,15160,506,5,2,10
4,65525,180,6,61,65533,10
4,65523,210,7,84,65533,10
4,65521,240,8,66,65533,10
4,65511,269,9,28,65533,10
4,65527,150,5,36,65534,10
4,65525,180,6,92,65534,10
4,65523,210,7,126,65534,10
4,65521,240,8,100,65534,10
4,65519,270,9,43,65534,10
4,65519,179,6,43,65535,10
4,65516,209,7,59,65535,10
4,65513,239,8,47,65535,10
4,65423,212,8,71,65534,10
4,65409,239,9,32,65534,10
5,65472,102,4,28,0,10
5,65452,124,5,56,0,10
5,65435,149,6,64,0,10
5,65418,174,7,44,0,10
5,65393,193,8,18,0,10
5,2848,14920,506,3,0,10
5,2854,14949,507,3,0,10
5,8527,12534,505,4,1,10
5,8069,12869,506,7,1,10
5,8085,12894,507,6,1,10
5,8069,12869,506,3,2,10
5,65456,127,5,60,65534,10
5,65440,153,6,69,65534,10
5,65418,174,7,49,65534,10
5,65401,199,8,23,65534,10
5,65513,118,4,52,65535,10
5,65508,147,5,104,65535,10
5,65502,177,6,119,65535,10
5,65497,206,7,80,65535,10
5,65393,193,8,33,65535,10
5,65517,119,4,26,0,10
5,65513,148,5,53,0,10
5,65502,177,6,61,0,10
5,65497,206,7,41,0,10
5,65491,236,8,15,0,10
5,8544,12558,506,3,0,10
5,8561,12583,507,3,0,10
5,2842,14890,505,4,1,10
5,2373,15003,506,6,1,10
5,2378,15032,507,6,1,10
5,2373,15003,506,3,2,10
5,65513,148,5,49,65534,10
5,65508,178,6,57,65534,10
5,65503,208,7,38,65534,10
5,65468,99,4,50,65535,10
5,65452,124,5,101,65535,10
5,65435,149,6,115,65535,10
5,65411,169,7,78,65535,10
5,65483,234,8,30,65535,10
6,65409,81,5,42,65535,10
6,65378,87,6,34,65535,10
6,65527,150,5,34,65535,10
6,65525,180,6,29,65535,10
7,65427,51,4,11,1,10
7,65400,63,5,12,1,10
7,65525,180,6,8,1,10
7,65398,159,7,4,1,10
7,65532,120,4,9,1,10
7,65527,150,5,12,1,10
7,65367,63,6,8,1,10
7,65503,208,7,4,1,10
8,65483,108,4,20,1,10
8,65470,135,5,23,1,10
8,65457,162,6,16,1,10
8,65444,189,7,7,1,10
8,65470,135,5,37,65535,10
8,65457,162,6,27,65535,10
8,65444,189,7,15,65535,10
8,65453,226,8,13,65535,10
9,65491,111,4,18,1,10
9,65480,139,5,17,1,10
9,65463,165,6,9,1,10
9,65491,111,4,25,65535,10
9,65475,137,5,24,65535,10
9,65457,162,6,13,65535,10
9,65508,178,6,9,65535,10
10,65491,111,4,13,1,10
10,65480,139,5,13,1,10
10,65463,165,6,8,1,10
10,65480,139,5,16,65535,10
10,65450,83,4,9,1,10
11,65491,111,4,15,1,10
11,65480,139,5,15,1,10
11,65468,167,6,9,1,10
11,65491,111,4,19,65535,10
11,65480,139,5,18,65535,10
11,65468,167,6,12,65535,10
11,65450,83,4,13,1,10
11,65428,104,5,12,1,10
11,65401,119,6,7,1,10
11,65450,83,4,15,65535,10
11,65428,104,5,14,65535,10
11,65401,119,6,9,65535,10
