frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65483,108,4,14,1,10
0,65470,135,5,17,1,10
0,65452,159,6,12,1,10
0,65470,135,5,25,65535,10
1,65495,113,4,10,1,10
1,65484,141,5,10,1,10
2,15,119,4,24,0,10
2,19,149,5,34,0,10
2,23,179,6,28,0,10
2,26,208,7,13,0,10
2,11,120,4,62,1,10
2,14,149,5,88,1,10
2,17,179,6,74,1,10
2,20,209,7,36,1,10
2,11,120,4,62,2,10
2,14,149,5,90,2,10
2,17,179,6,77,2,10
2,92,189,7,40,2,10
2,66,135,5,30,3,10
2,79,162,6,28,3,10
2,92,189,7,18,3,10
2,105,216,8,9,3,10
2,58891,13658,506,4,65534,10
2,58402,13444,507,5,65534,10
2,64106,15182,508,3,65534,10
2,14,149,5,7,65535,10
2,17,179,6,5,65535,10
2,63637,15070,506,4,65535,10
2,63634,15100,507,5,65535,10
2,63630,15130,508,4,65535,10
2,56,106,4,18,0,10
2,70,133,5,26,0,10
2,84,159,6,22,0,10
2,98,186,7,11,0,10
2,56,106,4,53,1,10
2,70,133,5,77,1,10
2,84,159,6,66,1,10
2,98,186,7,33,1,10
2,56,106,4,58,2,10
2,66,135,5,85,2,10
2,79,162,6,75,2,10
2,20,209,7,40,2,10
2,14,149,5,28,3,10
2,17,179,6,26,3,10
2,20,209,7,16,3,10
2,15,240,8,7,3,10
2,14715,3768,506,4,65534,10
2,64109,15152,507,4,65534,10
2,58388,13470,508,3,65534,10
2,70,133,5,6,65535,10
2,84,159,6,5,65535,10
2,14240,5286,506,3,65535,10
2,57926,13180,507,4,65535,10
2,57911,13206,508,3,65535,10
3,107,145,6,15,2,10
3,125,169,7,27,2,10
3,143,193,8,29,2,10
3,107,145,6,33,3,10
3,125,169,7,59,3,10
3,143,193,8,61,3,10
3,160,217,9,38,3,10
3,118,174,7,38,4,10
3,143,193,8,38,4,10
4,160,217,9,9,2,10
4,169,248,10,21,2,10
4,186,273,11,26,2,10
4,203,298,12,19,2,10
4,152,223,9,27,3,10
4,169,248,10,58,3,10
4,186,273,11,70,3,10
4,203,298,12,50,3,10
4,207,331,13,19,3,10
4,144,229,9,21,4,10
4,159,254,10,46,4,10
4,175,280,11,55,4,10
4,191,305,12,37,4,10
4,207,331,13,13,4,10
4,59,264,9,8,2,10
5,169,318,12,14,2,10
5,183,345,13,32,2,10
5,210,364,14,41,2,10
5,225,390,15,32,2,10
5,169,318,12,25,3,10
5,183,345,13,56,3,10
5,197,371,14,72,3,10
5,211,398,15,56,3,10
5,225,424,16,25,3,10
5,169,318,12,12,4,10
5,183,345,13,28,4,10
