frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65505,85,3,8,1,10
0,65495,113,4,9,1,10
0,65484,141,5,6,1,10
0,65505,85,3,7,65535,10
0,65495,113,4,8,65535,10
0,65484,141,5,6,65535,10
1,None, None, None, None, None
2,65515,56,2,15,1,10
2,65508,86,3,29,1,10
2,65498,114,4,33,1,10
2,65489,143,5,23,1,10
2,65474,169,6,9,1,10
2,65508,86,3,42,65535,10
2,65498,114,4,50,65535,10
2,65489,143,5,37,65535,10
2,65480,171,6,18,65535,10
3,4,60,2,33,0,10
3,6,90,3,71,0,10
3,8,120,4,86,0,10
3,9,150,5,62,0,10
3,11,180,6,25,0,10
3,64583,15219,508,5,0,10
3,64104,15212,509,4,0,10
3,4,60,2,63,1,10
3,6,90,3,133,1,10
3,8,120,4,160,1,10
3,9,150,5,115,1,10
3,11,180,6,45,1,10
3,4,60,2,37,2,10
3,6,90,3,79,2,10
3,8,120,4,94,2,10
3,9,150,5,66,2,10
3,6,180,6,24,2,10
3,64109,15152,507,6,65535,10
3,64106,15182,508,9,65535,10
3,64104,15212,509,8,65535,10
4,113,99,5,22,2,10
4,135,119,6,26,2,10
4,164,131,7,19,2,10
4,86,83,4,14,3,10
4,113,99,5,30,3,10
4,135,119,6,37,3,10
4,158,139,7,27,3,10
4,180,159,8,11,3,10
4,108,104,5,12,4,10
4,129,125,6,14,4,10
4,158,139,7,10,4,10
5,188,150,8,18,3,10
5,211,169,9,22,3,10
5,203,179,9,15,4,10
6,217,249,11,19,2,10
6,236,272,12,20,2,10
6,256,294,13,11,2,10
6,217,249,11,23,3,10
6,236,272,12,25,3,10
6,244,305,13,14,3,10
7,207,331,13,14,1,10
7,236,347,14,16,1,10
7,253,372,15,11,1,10
7,180,312,12,10,2,10
7,207,331,13,21,2,10
7,223,356,14,25,2,10
7,239,381,15,17,2,10
7,207,331,13,10,3,10
7,223,356,14,12,3,10
8,184,378,14,11,0,10
8,197,405,15,19,0,10
