frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65483,108,4,11,65535,10
1,65495,113,4,20,1,10
1,65484,141,5,17,1,10
1,152,97,6,21,1,10
1,177,113,7,19,1,10
1,131,73,5,15,1,10
2,26,117,4,45,1,10
2,33,146,5,54,1,10
2,39,176,6,39,1,10
2,17,88,3,39,2,10
2,23,118,4,84,2,10
2,28,147,5,101,2,10
2,101,149,6,74,2,10
2,118,174,7,32,2,10
2,51,74,3,22,3,10
2,68,99,4,48,3,10
2,84,124,5,59,3,10
2,101,149,6,44,3,10
2,112,178,7,19,3,10
2,56992,12558,506,4,65534,10
2,56975,12583,507,6,65534,10
2,62677,14979,508,5,65534,10
2,68,99,4,40,1,10
2,84,124,5,49,1,10
2,101,149,6,36,1,10
2,51,74,3,38,2,10
2,68,99,4,81,2,10
2,84,124,5,100,2,10
2,34,177,6,71,2,10
2,39,206,7,28,2,10
2,17,88,3,21,3,10
2,23,118,4,46,3,10
2,28,147,5,55,3,10
2,34,177,6,39,3,10
2,39,206,7,15,3,10
2,13291,7353,506,3,65534,10
2,62682,14949,507,5,65534,10
2,56958,12608,508,5,65534,10
3,144,153,7,37,3,10
3,165,174,8,37,3,10
3,138,159,7,25,4,10
3,158,181,8,24,4,10
4,169,211,9,14,2,10
4,188,234,10,25,2,10
4,206,258,11,25,2,10
4,236,272,12,15,2,10
4,169,211,9,22,3,10
4,188,234,10,39,3,10
4,206,258,11,39,3,10
4,225,281,12,24,3,10
4,178,242,10,17,4,10
4,206,258,11,17,4,10
4,225,281,12,10,4,10
5,191,305,12,22,2,10
5,207,331,13,28,2,10
5,223,356,14,22,2,10
5,253,372,15,11,2,10
5,191,305,12,17,3,10
5,207,331,13,23,3,10
5,223,356,14,18,3,10
5,239,381,15,9,3,10
6,183,345,13,8,0,10
6,184,378,14,17,0,10
6,197,405,15,21,0,10
6,210,432,16,13,0,10
6,171,351,13,17,1,10
6,184,378,14,38,1,10
6,197,405,15,45,1,10
6,210,432,16,30,1,10
6,171,351,13,14,2,10
6,184,378,14,31,2,10
6,183,411,15,36,2,10
6,195,439,16,24,2,10
6,49,387,13,7,0,10
6,37,389,13,14,1,10
7,113,436,15,12,1,10
7,135,461,16,12,1,10
8,66,415,14,13,0,10
8,70,445,15,22,0,10
8,75,474,16,22,0,10
8,80,504,17,13,0,10
8,79,413,14,10,65534,10
8,84,442,15,18,65534,10
8,90,472,16,18,65534,10
8,80,504,17,11,65534,10
8,53,417,14,27,65535,10
8,56,447,15,46,65535,10
8,60,477,16,46,65535,10
8,64,506,17,28,65535,10
9,65524,390,13,16,0,10
9,65523,420,14,30,0,10
9,65522,450,15,31,0,10
9,65506,479,16,19,0,10
9,0,390,13,18,65534,10
9,0,420,14,33,65534,10
9,65522,450,15,34,65534,10
9,65521,480,16,21,65534,10
9,65524,390,13,31,65535,10
9,65510,419,14,57,65535,10
9,65508,449,15,60,65535,10
9,65506,479,16,37,65535,10
10,65451,381,13,14,65533,10
10,65468,354,12,23,65534,10
10,65463,383,13,30,65534,10
10,65457,413,14,22,65534,10
10,65438,378,13,21,65535,10
11,65412,306,11,29,65534,10
11,65401,334,12,20,65534,10
11,65266,238,12,14,65534,10
12,65431,182,7,9,65533,10
12,65416,208,8,22,65533,10
12,65401,234,9,29,65533,10
12,65386,260,10,23,65533,10
12,65361,280,11,11,65533,10
12,65438,186,7,12,65534,10
12,65423,212,8,29,65534,10
12,65409,239,9,40,65534,10
12,65395,265,10,31,65534,10
12,65371,286,11,14,65534,10
12,65416,208,8,11,65535,10
12,65401,234,9,14,65535,10
12,65386,260,10,11,65535,10
12,65359,113,7,6,65533,10
12,65333,129,8,15,65533,10
12,65359,113,7,9,65534,10
12,65333,129,8,22,65534,10
12,65308,145,9,29,65534,10
12,65283,161,10,23,65534,10
12,65247,160,11,11,65534,10
13,65463,165,6,33,65533,10
13,65451,192,7,47,65533,10
13,65438,219,8,39,65533,10
13,65426,247,9,18,65533,10
13,65475,137,5,18,65534,10
13,65463,165,6,48,65534,10
13,65451,192,7,68,65534,10
13,65438,219,8,56,65534,10
13,65426,247,9,26,65534,10
13,65457,162,6,20,65535,10
13,65444,189,7,28,65535,10
13,65431,216,8,24,65535,10
13,65418,243,9,11,65535,10
13,65348,150,8,28,65533,10
13,65325,169,9,16,65533,10
13,65372,131,7,48,65534,10
13,65348,150,8,44,65534,10
13,65325,169,9,25,65534,10
13,65316,157,9,9,65535,10
14,65510,117,4,19,0,10
14,65503,146,5,30,0,10
14,65491,174,6,28,0,10
14,65483,203,7,15,0,10
14,65498,145,5,6,1,10
14,65491,174,6,5,1,10
14,3323,14821,506,3,1,10
14,3329,14851,507,3,1,10
14,65510,117,4,29,65534,10
14,65503,146,5,47,65534,10
14,65429,145,6,45,65534,10
14,65411,169,7,29,65534,10
14,65516,88,3,12,65535,10
14,65506,116,4,41,65535,10
14,65498,145,5,66,65535,10
14,65491,174,6,63,65535,10
14,65483,203,7,34,65535,10
14,65465,97,4,14,0,10
14,65442,117,5,24,0,10
14,65423,141,6,23,0,10
14,65405,164,7,13,0,10
14,65442,117,5,4,1,10
14,65423,141,6,4,1,10
14,9019,12222,506,3,1,10
14,9036,12246,507,3,1,10
14,65465,97,4,26,65534,10
14,65447,121,5,45,65534,10
14,65497,176,6,45,65534,10
