frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65446,223,8,21,0,10
0,65503,146,5,17,1,10
0,65502,177,6,13,1,10
0,65418,174,7,7,1,10
0,65446,223,8,43,65535,10
0,65426,247,9,35,65535,10
0,65452,124,5,14,1,10
0,65435,149,6,13,1,10
0,65503,208,7,6,1,10
1,65461,94,4,58,0,10
1,65442,117,5,57,0,10
1,65423,141,6,33,0,10
1,65433,109,5,9,1,10
1,9512,11881,507,7,1,10
1,9531,11904,508,7,1,10
1,65447,121,5,51,65534,10
1,65457,91,4,110,65535,10
1,65438,113,5,108,65535,10
1,65418,136,6,63,65535,10
2,6,90,3,49,0,10
2,8,120,4,85,0,10
2,9,150,5,84,0,10
2,11,180,6,47,0,10
2,64585,15190,507,5,0,10
2,64583,15219,508,5,0,10
2,6,90,3,88,1,10
2,8,120,4,152,1,10
2,9,150,5,150,1,10
2,6,180,6,85,1,10
2,3,90,3,45,2,10
2,4,120,4,77,2,10
2,5,150,5,76,2,10
2,6,180,6,42,2,10
2,64587,15160,506,5,65535,10
2,64585,15190,507,9,65535,10
2,64583,15219,508,10,65535,10
2,64581,15249,509,6,65535,10
3,141,112,6,30,1,10
3,164,131,7,29,1,10
3,117,94,5,42,2,10
3,141,112,6,66,2,10
3,164,131,7,61,2,10
3,188,150,8,34,2,10
3,113,99,5,26,3,10
3,141,112,6,41,3,10
3,164,131,7,38,3,10
3,188,150,8,21,3,10
