frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65494,80,3,18,1,10
0,65480,106,4,22,1,10
0,65466,133,5,16,1,10
0,65494,80,3,27,65535,10
0,65480,106,4,33,65535,10
0,65466,133,5,24,65535,10
1,65528,60,2,19,0,10
1,65525,89,3,47,0,10
1,65521,119,4,62,0,10
1,65517,149,5,49,0,10
1,65513,179,6,22,0,10
1,65528,60,2,43,1,10
1,65525,89,3,100,1,10
1,65521,119,4,133,1,10
1,65517,149,5,106,1,10
1,65508,178,6,47,1,10
1,65522,89,3,41,2,10
1,65517,119,4,55,2,10
1,65513,148,5,45,2,10
1,65508,178,6,21,2,10
1,65525,89,3,19,65535,10
1,65521,119,4,24,65535,10
1,65517,149,5,19,65535,10
1,65508,178,6,8,65535,10
1,1902,15100,507,6,65535,10
1,1906,15130,508,7,65535,10
1,1432,15212,509,6,65535,10
2,98,113,5,53,2,10
2,118,136,6,60,2,10
2,138,159,7,42,2,10
2,79,91,4,28,3,10
2,98,113,5,52,3,10
2,118,136,6,59,3,10
2,138,159,7,41,3,10
2,158,181,8,17,3,10
2,94,117,5,12,4,10
2,113,141,6,14,4,10
2,131,164,7,10,4,10
2,553,749,31,17,4,10
2,42,144,5,43,2,10
2,51,173,6,47,2,10
2,59,202,7,31,2,10
2,34,115,4,21,3,10
2,42,144,5,39,3,10
2,51,173,6,43,3,10
2,204,908,31,13,4,10
3,165,174,8,17,2,10
3,165,174,8,32,3,10
3,186,196,9,33,3,10
3,165,174,8,25,4,10
3,186,196,9,26,4,10
4,178,242,10,17,2,10
4,206,258,11,27,2,10
4,225,281,12,24,2,10
4,244,305,13,13,2,10
4,178,242,10,30,3,10
4,206,258,11,47,3,10
4,225,281,12,44,3,10
4,244,305,13,25,3,10
4,178,242,10,16,4,10
4,196,266,11,24,4,10
4,225,281,12,23,4,10
4,244,305,13,12,4,10
5,180,312,12,11,2,10
5,195,338,13,25,2,10
5,210,364,14,31,2,10
5,225,390,15,23,2,10
5,180,312,12,10,3,10
5,195,338,13,22,3,10
5,210,364,14,28,3,10
5,225,390,15,20,3,10
6,183,411,15,15,0,10
6,195,439,16,18,0,10
6,191,473,17,12,0,10
6,171,384,14,17,1,10
6,169,417,15,36,1,10
6,180,445,16,43,1,10
6,191,473,17,29,1,10
6,158,390,14,15,2,10
6,169,417,15,33,2,10
6,180,445,16,39,2,10
6,191,473,17,27,2,10
6,169,417,15,8,3,10
6,165,451,16,10,3,10
7,98,439,15,8,0,10
7,120,465,16,15,0,10
7,128,494,17,18,0,10
7,135,523,18,13,0,10
7,98,439,15,16,1,10
7,105,469,16,30,1,10
7,112,498,17,36,1,10
7,118,527,18,26,1,10
7,105,469,16,14,2,10
7,112,498,17,16,2,10
8,None, None, None, None, None
9,65497,418,14,10,0,10
9,65494,448,15,32,0,10
9,65491,478,16,52,0,10
9,65488,508,17,49,0,10
9,65485,538,18,27,0,10
9,65508,449,15,35,65534,10
9,65491,478,16,57,65534,10
9,65488,508,17,54,65534,10
9,65485,538,18,30,65534,10
9,65483,417,14,20,65535,10
9,65480,447,15,61,65535,10
9,65476,477,16,99,65535,10
9,65472,506,17,93,65535,10
9,65468,536,18,52,65535,10
10,65418,403,14,15,0,10
10,65395,428,15,18,0,10
10,65386,456,16,13,0,10
10,65409,432,15,17,65533,10
10,65416,465,16,15,65533,10
10,65426,374,13,18,65534,10
10,65418,403,14,38,65534,10
10,65409,432,15,46,65534,10
10,65401,461,16,34,65534,10
10,65414,371,13,19,65535,10
10,65405,399,14,39,65535,10
10,65395,428,15,46,65535,10
10,65386,456,16,33,65535,10
11,65378,324,12,34,65533,10
11,65353,345,13,35,65533,10
11,65339,371,14,22,65533,10
11,65378,324,12,66,65534,10
11,65365,351,13,71,65534,10
11,65352,378,14,42,65534,10
11,65367,318,12,46,65535,10
11,65353,345,13,49,65535,10
11,65339,371,14,27,65535,10
12,65401,234,9,18,65533,10
12,65386,260,10,24,65533,10
12,65371,286,11,16,65533,10
12,65401,234,9,15,65534,10
12,65386,260,10,19,65534,10
12,65361,280,11,13,65534,10
12,64756,560,32,25,65534,10
12,65226,115,11,9,65534,10
13,65446,156,6,12,65532,10
13,65431,182,7,24,65532,10
13,65416,208,8,27,65532,10
13,65392,229,9,18,65532,10
