frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65450,83,4,13,65535,10
1,None, None, None, None, None
2,3,90,3,77,0,10
2,4,120,4,115,0,10
2,5,150,5,105,0,10
2,6,180,6,59,0,10
2,7,210,7,20,0,10
2,65060,15212,507,6,0,10
2,65059,15242,508,7,0,10
2,65059,15272,509,5,0,10
2,0,90,3,142,1,10
2,4,120,4,212,1,10
2,5,150,5,195,1,10
2,6,180,6,112,1,10
2,7,210,7,39,1,10
2,0,90,3,70,2,10
2,0,120,4,107,2,10
2,0,150,5,102,2,10
2,0,180,6,62,2,10
2,7,210,7,24,2,10
2,65061,15182,506,3,65534,10
2,0,15219,507,6,65534,10
2,0,15249,508,7,65534,10
2,0,15279,509,4,65534,10
2,64587,15160,506,6,65535,10
2,64585,15190,507,12,65535,10
2,65059,15242,508,14,65535,10
2,65059,15272,509,9,65535,10
3,98,113,5,46,1,10
3,118,136,6,51,1,10
3,144,153,7,35,1,10
3,79,91,4,39,2,10
3,98,113,5,74,2,10
3,118,136,6,81,2,10
3,138,159,7,54,2,10
3,79,91,4,19,3,10
3,98,113,5,36,3,10
3,118,136,6,38,3,10
3,138,159,7,24,3,10
3,55568,11461,506,4,65534,10
3,55548,11484,507,4,65534,10
3,47,143,5,38,1,10
3,56,171,6,41,1,10
3,66,200,7,26,1,10
3,34,115,4,30,2,10
3,42,144,5,55,2,10
3,51,173,6,59,2,10
3,61256,14605,507,3,65534,10
4,138,159,7,54,2,10
4,165,174,8,55,2,10
4,165,174,8,42,3,10
4,186,196,9,27,3,10
5,None, None, None, None, None
6,180,312,12,16,2,10
7,146,362,13,19,1,10
7,146,362,13,14,2,10
8,118,403,14,22,0,10
8,127,432,15,24,0,10
8,110,374,13,23,1,10
8,118,403,14,42,1,10
8,127,432,15,46,1,10
8,105,407,14,21,2,10
8,113,436,15,23,2,10
9,None, None, None, None, None
10,65523,420,14,19,0,10
10,65522,450,15,26,0,10
10,65521,480,16,20,0,10
10,65523,420,14,10,1,10
10,65522,450,15,14,1,10
10,0,420,14,16,65534,10
10,0,450,15,22,65534,10
10,0,480,16,18,65534,10
10,65524,390,13,17,65535,10
10,65523,420,14,43,65535,10
10,65522,450,15,59,65535,10
10,65506,479,16,48,65535,10
10,65504,509,17,22,65535,10
11,65463,383,13,21,0,10
11,65457,413,14,28,0,10
11,65452,442,15,22,0,10
11,65480,356,12,17,65534,10
11,65475,385,13,42,65534,10
11,65470,415,14,55,65534,10
11,65452,442,15,42,65534,10
11,65468,354,12,19,65535,10
11,65463,383,13,48,65535,10
11,65457,413,14,65,65535,10
11,65438,439,15,51,65535,10
12,65401,334,12,20,0,10
12,65390,362,13,18,0,10
12,5159,14094,500,4,2,10
12,65422,310,11,24,65533,10
12,65412,338,12,40,65533,10
12,65402,366,13,39,65533,10
12,65378,390,14,22,65533,10
12,65422,310,11,60,65534,10
12,65412,338,12,96,65534,10
12,65402,366,13,91,65534,10
12,65392,395,14,51,65534,10
12,65412,306,11,51,65535,10
12,65401,334,12,77,65535,10
12,65390,362,13,72,65535,10
12,65378,390,14,40,65535,10
13,7050,13285,501,4,2,10
13,7064,13311,502,4,2,10
13,65409,239,9,28,65533,10
13,65395,265,10,50,65533,10
13,65381,292,11,51,65533,10
13,65356,312,12,30,65533,10
13,65409,239,9,47,65534,10
13,65395,265,10,87,65534,10
13,65381,292,11,94,65534,10
13,65367,318,12,60,65534,10
13,65341,338,13,20,65534,10
13,65401,234,9,22,65535,10
13,65386,260,10,43,65535,10
13,65371,286,11,52,65535,10
13,65345,305,12,38,65535,10
13,65195,189,13,14,65534,10
13,65300,131,9,16,65535,10
14,65401,199,8,35,65533,10
14,65384,223,9,33,65533,10
14,65418,174,7,39,65534,10
14,65401,199,8,62,65534,10
14,65384,223,9,59,65534,10
14,65367,248,10,33,65534,10
14,65411,169,7,22,65535,10
14,65393,193,8,35,65535,10
14,65376,217,9,33,65535,10
15,65452,124,5,10,0,10
15,65435,149,6,17,0,10
15,65418,174,7,16,0,10
15,8544,12558,506,3,1,10
15,65456,127,5,45,65534,10
15,65440,153,6,74,65534,10
15,65424,178,7,72,65534,10
15,65401,199,8,41,65534,10
15,65452,124,5,38,65535,10
15,65435,149,6,61,65535,10
15,65411,169,7,59,65535,10
15,65393,193,8,34,65535,10
16,65502,83,3,27,0,10
16,65491,111,4,62,0,10
16,65480,139,5,81,0,10
16,65463,165,6,62,0,10
16,65372,131,7,29,0,10
16,6171,13879,506,3,0,10
16,5707,14109,507,5,0,10
16,5718,14136,508,4,0,10
16,65475,137,5,8,1,10
16,11843,9463,505,3,1,10
16,11392,10047,506,7,1,10
16,5707,14109,507,9,1,10
16,5718,14136,508,7,1,10
16,11414,10067,507,5,2,10
16,65423,99,5,91,65534,10
16,65401,119,6,73,65534,10
16,65487,110,4,119,65535,10
16,65475,137,5,155,65535,10
16,65463,165,6,121,65535,10
16,65451,192,7,56,65535,10
16,65468,60,3,24,0,10
16,65442,75,4,57,0,10
16,65419,94,5,76,0,10
16,65395,112,6,61,0,10
16,65451,192,7,28,0,10
16,11867,9481,506,3,0,10
16,11890,9500,507,4,0,10
16,11914,9519,508,3,0,10
16,65419,94,5,6,1,10
16,6158,13852,505,3,1,10
16,5696,14081,506,7,1,10
16,11414,10067,507,9,1,10
16,11437,10086,508,7,1,10
16,5707,14109,507,5,2,10
16,65480,139,5,83,65534,10
16,65468,167,6,66,65534,10
16,65442,75,4,102,65535,10
16,65419,94,5,136,65535,10
16,65395,112,6,109,65535,10
16,65365,122,7,54,65535,10
17,65476,104,4,27,1,10
17,65461,130,5,22,1,10
18,None, None, None, None, None
19,65457,91,4,18,1,10
