frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65483,108,4,14,1,10
0,65470,135,5,12,1,10
0,65483,108,4,17,65535,10
0,65466,133,5,15,65535,10
0,65452,159,6,8,65535,10
1,65502,83,3,50,0,10
1,65491,111,4,56,0,10
1,65475,137,5,39,0,10
1,65499,82,3,21,1,10
1,65487,110,4,22,1,10
1,65475,137,5,14,1,10
1,5718,14136,508,7,1,10
1,5730,14164,509,6,1,10
1,65491,111,4,49,65534,10
1,65480,139,5,35,65534,10
1,65499,82,3,109,65535,10
1,65487,110,4,121,65535,10
1,65475,137,5,83,65535,10
2,13,59,2,24,0,10
2,20,88,3,48,0,10
2,26,117,4,55,0,10
2,33,146,5,37,0,10
2,34,177,6,13,0,10
2,11,59,2,46,1,10
2,17,88,3,91,1,10
2,23,118,4,103,1,10
2,28,147,5,69,1,10
2,34,177,6,25,1,10
2,11,59,2,21,2,10
2,17,88,3,42,2,10
2,23,118,4,48,2,10
2,28,147,5,32,2,10
2,51,809,27,16,3,10
2,53,839,28,17,3,10
2,62200,14880,508,6,65535,10
2,62194,14909,509,5,65535,10
3,90,79,4,37,2,10
3,113,99,5,60,2,10
3,141,112,6,58,2,10
3,164,131,7,34,2,10
3,90,79,4,27,3,10
3,113,99,5,44,3,10
3,135,119,6,43,3,10
3,158,139,7,25,3,10
3,180,159,8,8,3,10
4,144,153,7,31,2,10
4,165,174,8,36,2,10
4,194,188,9,26,2,10
4,144,153,7,47,3,10
4,165,174,8,56,3,10
4,186,196,9,39,3,10
4,144,153,7,21,4,10
4,165,174,8,25,4,10
4,186,196,9,17,4,10
5,188,234,10,14,3,10
5,206,258,11,16,3,10
5,225,281,12,10,3,10
5,206,258,11,11,4,10
6,195,338,13,17,2,10
6,210,364,14,20,2,10
6,225,390,15,14,2,10
6,180,312,12,15,3,10
6,195,338,13,30,3,10
6,210,364,14,34,3,10
6,225,390,15,24,3,10
6,183,345,13,15,4,10
6,197,371,14,17,4,10
6,211,398,15,12,4,10
7,165,451,16,18,2,10
7,165,451,16,9,3,10
8,90,472,16,10,1,10
8,96,501,17,13,1,10
9,30,479,16,19,0,10
9,16,510,17,25,0,10
9,34,539,18,18,0,10
9,30,479,16,16,65534,10
9,32,509,17,21,65534,10
9,34,539,18,15,65534,10
9,14,450,15,16,65535,10
9,15,480,16,39,65535,10
9,16,510,17,50,65535,10
9,17,540,18,37,65535,10
10,65522,450,15,10,0,10
10,65521,480,16,10,0,10
10,65508,449,15,15,65533,10
10,65506,479,16,16,65533,10
10,65523,420,14,21,65534,10
10,65522,450,15,40,65534,10
10,65521,480,16,41,65534,10
10,65504,509,17,21,65534,10
10,65510,419,14,19,65535,10
10,65508,449,15,34,65535,10
10,65506,479,16,35,65535,10
10,65504,509,17,20,65535,10
11,65426,374,13,24,65533,10
11,65418,403,14,30,65533,10
11,65395,428,15,23,65533,10
11,65446,349,12,22,65534,10
11,65426,374,13,49,65534,10
11,65418,403,14,62,65534,10
11,65409,432,15,47,65534,10
11,65386,456,16,23,65534,10
11,65414,371,13,35,65535,10
11,65405,399,14,43,65535,10
11,65395,428,15,32,65535,10
12,65402,302,11,16,65533,10
12,65378,324,12,21,65533,10
12,65353,345,13,22,65533,10
12,65326,364,14,17,65533,10
12,65390,329,12,17,65534,10
12,65365,351,13,16,65534,10
13,65416,208,8,16,65532,10
13,65409,239,9,27,65532,10
