frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,144,297,11,9,1,10
0,158,324,12,11,1,10
1,158,324,12,38,0,10
1,171,351,13,30,0,10
1,158,324,12,74,1,10
1,171,351,13,59,1,10
1,171,384,14,29,1,10
1,158,324,12,36,2,10
1,159,357,13,28,2,10
2,158,324,12,25,0,10
2,171,351,13,39,0,10
2,184,378,14,36,0,10
2,197,405,15,18,0,10
2,158,324,12,56,1,10
2,171,351,13,87,1,10
2,184,378,14,81,1,10
2,197,405,15,44,1,10
2,146,329,12,48,2,10
2,159,357,13,76,2,10
2,171,384,14,72,2,10
2,197,405,15,43,2,10
2,240,416,16,30,2,10
2,159,357,13,18,3,10
2,171,384,14,18,3,10
2,171,351,13,8,65535,10
2,184,378,14,7,65535,10
3,146,362,13,14,0,10
3,158,390,14,30,0,10
3,169,417,15,36,0,10
3,180,445,16,24,0,10
3,146,362,13,32,1,10
3,158,390,14,67,1,10
3,169,417,15,79,1,10
3,180,445,16,53,1,10
3,134,366,13,27,2,10
3,144,395,14,57,2,10
3,155,423,15,67,2,10
3,165,451,16,45,2,10
3,144,395,14,6,65535,10
3,169,417,15,7,65535,10
4,127,432,15,24,0,10
4,135,461,16,32,0,10
4,144,490,17,26,0,10
4,113,436,15,45,1,10
4,120,465,16,61,1,10
4,128,494,17,49,1,10
4,113,436,15,26,2,10
4,120,465,16,35,2,10
4,128,494,17,28,2,10
5,None, None, None, None, None
6,65508,449,15,20,0,10
6,65506,479,16,31,0,10
6,65504,509,17,28,0,10
6,65502,539,18,18,0,10
6,65522,450,15,18,65534,10
6,65521,480,16,27,65534,10
6,65520,510,17,24,65534,10
6,65519,540,18,16,65534,10
6,65508,449,15,39,65535,10
6,65506,479,16,59,65535,10
6,65504,509,17,54,65535,10
6,65502,539,18,34,65535,10
7,65444,410,14,25,0,10
7,65438,439,15,36,0,10
7,65431,469,16,29,0,10
7,65438,439,15,7,1,10
7,65438,439,15,16,65533,10
7,65457,413,14,48,65534,10
7,65452,442,15,66,65534,10
7,65446,472,16,55,65534,10
7,65440,501,17,28,65534,10
7,65444,410,14,57,65535,10
7,65438,439,15,80,65535,10
7,65431,469,16,67,65535,10
7,65424,498,17,34,65535,10
8,5606,13858,498,4,2,10
8,5149,14066,499,4,2,10
