frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,124,338,12,42,0,10
0,134,366,13,54,0,10
0,144,395,14,42,0,10
0,155,423,15,20,0,10
0,124,338,12,82,1,10
0,134,366,13,104,1,10
0,144,395,14,82,1,10
0,155,423,15,38,1,10
0,124,338,12,40,2,10
0,134,366,13,50,2,10
0,131,399,14,40,2,10
0,41,328,11,12,65535,10
0,45,357,12,13,65535,10
1,52,326,11,24,0,10
1,56,356,12,40,0,10
1,61,385,13,38,0,10
1,66,415,14,22,0,10
1,41,328,11,47,1,10
1,45,357,12,76,1,10
1,49,387,13,74,1,10
1,66,415,14,47,1,10
1,45,357,12,42,2,10
1,49,387,13,44,2,10
1,79,413,14,33,2,10
1,127,432,15,24,2,10
2,34,359,12,23,0,10
2,37,389,13,36,0,10
2,39,418,14,32,0,10
2,42,448,15,15,0,10
2,34,359,12,44,1,10
2,37,389,13,69,1,10
2,39,418,14,61,1,10
2,28,449,15,28,1,10
2,34,359,12,25,2,10
2,37,389,13,39,2,10
2,39,418,14,34,2,10
2,14,450,15,15,2,10
2,127,432,15,12,2,10
3,12,390,13,26,0,10
3,13,420,14,35,0,10
3,14,450,15,25,0,10
3,12,390,13,53,1,10
3,13,420,14,70,1,10
3,14,450,15,50,1,10
3,0,390,13,24,2,10
3,0,420,14,31,2,10
3,0,450,15,22,2,10
4,None, None, None, None, None
5,None, None, None, None, None
6,None, None, None, None, None
7,65386,456,16,16,0,10
7,65377,485,17,26,0,10
7,65367,513,18,24,0,10
7,65401,461,16,17,65534,10
7,65392,490,17,27,65534,10
7,65367,513,18,25,65534,10
7,65371,451,16,30,65535,10
7,65361,479,17,49,65535,10
7,65350,507,18,45,65535,10
8,None, None, None, None, None
9,65367,318,12,19,65533,10
9,65353,345,13,45,65533,10
9,65339,371,14,58,65533,10
9,65311,390,15,44,65533,10
9,65296,416,16,17,65533,10
9,65367,318,12,30,65534,10
9,65353,345,13,65,65534,10
