frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,160,217,9,11,1,10
0,178,242,10,13,1,10
0,196,266,11,9,1,10
0,160,217,9,7,65535,10
0,178,242,10,8,65535,10
1,160,217,9,12,0,10
1,178,242,10,18,0,10
1,196,266,11,16,0,10
1,160,217,9,27,1,10
1,178,242,10,39,1,10
1,196,266,11,34,1,10
1,214,290,12,17,1,10
1,152,223,9,11,2,10
1,169,248,10,16,2,10
1,186,273,11,14,2,10
2,169,248,10,13,0,10
2,175,280,11,19,0,10
2,191,305,12,17,0,10
2,159,254,10,26,1,10
2,175,280,11,39,1,10
2,191,305,12,33,1,10
2,175,280,11,26,2,10
2,180,312,12,22,2,10
3,146,329,12,16,1,10
3,159,357,13,19,1,10
3,171,384,14,13,1,10
3,135,334,12,17,2,10
3,146,362,13,20,2,10
4,92,410,14,11,0,10
4,92,410,14,23,1,10
4,92,410,14,18,2,10
5,None, None, None, None, None
6,None, None, None, None, None
7,65446,349,12,38,65533,10
7,65438,378,13,67,65533,10
7,65431,407,14,69,65533,10
7,65423,436,15,41,65533,10
7,65446,349,12,51,65534,10
7,65438,378,13,91,65534,10
7,65431,407,14,92,65534,10
7,65423,436,15,54,65534,10
7,65426,374,13,33,65535,10
7,65418,403,14,33,65535,10
8,65433,314,11,24,65532,10
8,65300,272,12,18,65532,10
8,65304,314,13,16,65532,10
8,65443,254,9,23,65533,10
8,65433,282,10,47,65533,10
8,65422,310,11,56,65533,10
8,65412,338,12,39,65533,10
8,65280,294,13,25,65533,10
8,65273,328,14,17,65533,10
8,65443,254,9,21,65534,10
8,65433,282,10,36,65534,10
8,65422,310,11,37,65534,10
8,65412,338,12,24,65534,10
8,65309,240,11,18,65532,10
8,65423,342,12,17,65532,10
8,65288,262,12,30,65533,10
8,65277,250,12,17,65534,10
9,6134,13797,503,4,3,10
9,5673,14025,504,5,3,10
9,5685,14053,505,4,3,10
9,65457,195,7,37,65532,10
9,65446,223,8,50,65532,10
9,65435,250,9,40,65532,10
9,65463,165,6,32,65533,10
9,65451,192,7,79,65533,10
9,65438,219,8,107,65533,10
9,65426,247,9,86,65533,10
9,65414,274,10,40,65533,10
9,65463,165,6,18,65534,10
9,65451,192,7,47,65534,10
9,65438,219,8,64,65534,10
9,65426,247,9,51,65534,10
9,65414,274,10,23,65534,10
10,65485,173,6,22,0,10
10,65477,202,7,20,0,10
10,65463,165,6,9,1,10
10,65444,189,7,9,1,10
10,65489,143,5,29,65535,10
10,65480,171,6,46,65535,10
10,65470,200,7,43,65535,10
10,65453,226,8,23,65535,10
10,65418,136,6,16,0,10
10,65398,159,7,15,0,10
10,65525,180,6,8,1,10
10,65523,210,7,8,1,10
11,17,179,6,12,0,10
11,20,209,7,17,0,10
11,23,239,8,14,0,10
11,17,179,6,36,1,10
11,20,209,7,47,1,10
11,15,240,8,37,1,10
11,11,180,6,38,2,10
11,13,210,7,50,2,10
11,15,240,8,39,2,10
11,65485,173,6,10,0,10
11,65477,202,7,15,0,10
11,65468,230,8,13,0,10
11,65485,173,6,27,1,10
11,65477,202,7,36,1,10
11,65461,228,8,30,1,10
12,60,233,8,16,0,10
13,144,229,9,17,0,10
13,159,254,10,26,0,10
13,175,280,11,23,0,10
13,191,305,12,12,0,10
13,144,229,9,35,1,10
13,159,254,10,53,1,10
13,165,286,11,47,1,10
13,180,312,12,26,1,10
13,135,234,9,15,2,10
13,150,260,10,23,2,10
13,165,286,11,21,2,10
13,180,312,12,11,2,10
13,507,955,36,11,3,10
14,197,227,10,14,0,10
14,217,249,11,13,0,10
14,197,227,10,6,1,10
14,197,227,10,32,65535,10
14,217,249,11,28,65535,10
14,236,272,12,16,65535,10
15,188,150,8,18,65534,10
15,211,169,9,22,65534,10
15,244,175,10,16,65534,10
15,180,159,8,19,65535,10
15,203,179,9,22,65535,10
15,235,187,10,16,65535,10
16,146,105,6,11,65533,10
16,177,113,7,14,65533,10
16,203,129,8,11,65533,10
16,152,97,6,12,65534,10
16,177,113,7,15,65534,10
17,64,102,4,12,65534,10
17,80,127,5,17,65534,10
17,96,153,6,15,65534,10
17,75,130,5,17,65535,10
17,90,156,6,15,65535,10
17,19,119,4,11,65534,10
17,28,147,5,15,65534,10
17,34,177,6,14,65534,10
18,65506,116,4,84,0,10
18,65498,145,5,126,0,10
18,65491,174,6,111,0,10
18,65477,202,7,55,0,10
18,65401,199,8,15,0,10
18,3797,14707,506,6,0,10
18,3805,14736,507,7,0,10
18,65510,117,4,165,1,10
18,65503,146,5,246,1,10
18,65446,156,6,219,1,10
18,65424,178,7,122,1,10
18,65408,203,8,38,1,10
18,8,270,9,15,1,10
18,65476,104,4,134,2,10
18,65461,130,5,210,2,10
18,65446,156,6,199,2,10
18,65431,182,7,116,2,10
18,65423,212,8,43,2,10
18,0,270,9,21,2,10
18,65395,265,10,13,2,10
18,65451,192,7,49,3,10
18,65453,226,8,41,3,10
18,65452,257,9,31,3,10
18,65433,282,10,17,3,10
18,65381,292,11,14,3,10
18,7595,13154,506,12,65534,10
18,7610,13180,507,13,65534,10
18,65472,102,4,16,65535,10
18,65456,127,5,25,65535,10
18,65440,153,6,22,65535,10
18,7580,13128,505,7,65535,10
18,7595,13154,506,13,65535,10
18,7134,13444,507,15,65535,10
18,2859,14979,508,10,65535,10
18,65476,104,4,73,0,10
18,65461,130,5,112,0,10
18,65446,156,6,102,0,10
18,65424,178,7,54,0,10
18,65468,230,8,11,0,10
18,7595,13154,506,5,0,10
18,7134,13444,507,7,0,10
18,65476,104,4,151,1,10
