frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,146,329,12,21,0,10
0,124,306,11,57,1,10
0,135,334,12,46,1,10
0,135,334,12,19,2,10
1,56,295,10,26,0,10
1,134,302,11,40,0,10
1,146,329,12,64,0,10
1,159,357,13,60,0,10
1,171,384,14,33,0,10
1,134,302,11,109,1,10
1,146,329,12,172,1,10
1,159,357,13,160,1,10
1,171,384,14,89,1,10
1,134,302,11,114,2,10
1,146,329,12,178,2,10
1,159,357,13,166,2,10
1,171,384,14,92,2,10
1,124,306,11,36,3,10
1,135,334,12,56,3,10
1,146,362,13,52,3,10
1,158,390,14,29,3,10
1,59451,13687,499,8,65534,10
1,59439,13715,500,8,65534,10
1,59426,13742,501,5,65534,10
1,134,302,11,9,65535,10
1,146,329,12,14,65535,10
1,159,357,13,13,65535,10
1,58983,13470,499,7,65535,10
1,58970,13496,500,8,65535,10
1,58956,13523,501,5,65535,10
1,52,326,11,34,0,10
2,68,354,12,28,0,10
2,73,383,13,21,0,10
2,68,354,12,57,1,10
2,85,381,13,45,1,10
2,105,407,14,20,1,10
2,68,354,12,43,2,10
2,85,381,13,39,2,10
2,144,395,14,29,2,10
2,144,395,14,19,3,10
3,61,385,13,19,0,10
3,66,415,14,15,0,10
3,49,387,13,36,1,10
3,66,415,14,28,1,10
3,49,387,13,21,2,10
3,165,451,16,23,2,10
4,26,419,14,16,0,10
4,24,389,13,27,1,10
4,26,419,14,32,1,10
4,28,449,15,19,1,10
5,None, None, None, None, None
6,65506,479,16,11,0,10
6,65504,509,17,20,0,10
6,65502,539,18,21,0,10
6,65500,569,19,13,0,10
6,65520,510,17,18,65534,10
6,65519,540,18,18,65534,10
6,65506,479,16,21,65535,10
6,65504,509,17,38,65535,10
6,65502,539,18,40,65535,10
6,65500,569,19,26,65535,10
7,65466,445,15,15,65534,10
7,65446,472,16,24,65534,10
7,65440,501,17,23,65534,10
7,65431,469,16,24,65535,10
7,65424,498,17,22,65535,10
8,65402,366,13,31,65533,10
8,65392,395,14,48,65533,10
8,65381,423,15,46,65533,10
8,65356,445,16,31,65533,10
8,65402,366,13,30,65534,10
8,65392,395,14,49,65534,10
8,65381,423,15,46,65534,10
8,65371,451,16,28,65534,10
9,65390,329,12,24,65532,10
9,65365,351,13,21,65532,10
9,65326,364,14,17,65532,10
9,65402,302,11,34,65533,10
9,65378,324,12,30,65533,10
9,65329,331,13,25,65533,10
9,65313,356,14,24,65533,10
9,65423,278,10,27,65534,10
9,65412,306,11,46,65534,10
9,65401,334,12,40,65534,10
9,65256,271,13,17,65534,10
9,65378,324,12,22,65535,10
9,65278,206,11,25,65533,10
9,65255,225,12,22,65533,10
9,65311,199,10,21,65534,10
9,65288,218,11,34,65534,10
9,65266,238,12,32,65534,10
9,65402,366,13,15,65534,10
10,65426,247,9,36,65533,10
10,65414,274,10,26,65533,10
10,65438,219,8,51,65534,10
10,65426,247,9,68,65534,10
10,65423,278,10,51,65534,10
10,65392,297,11,22,65534,10
10,65333,298,12,19,65534,10
10,65431,216,8,32,65535,10
10,65418,243,9,43,65535,10
10,65405,270,10,33,65535,10
10,65301,187,10,37,65534,10
10,65257,177,11,17,65534,10
11,65476,233,8,10,1,10
11,65386,187,8,9,1,10
12,65516,209,7,31,0,10
12,65513,239,8,54,0,10
12,65511,269,9,55,0,10
12,65508,299,10,34,0,10
12,65516,209,7,60,1,10
12,65513,239,8,105,1,10
12,65511,269,9,107,1,10
12,65508,299,10,66,1,10
12,65513,239,8,51,2,10
12,65502,268,9,53,2,10
12,65498,298,10,33,2,10
12,944,15070,503,5,65535,10
12,946,15100,504,5,65535,10
12,65438,186,7,22,0,10
12,65431,216,8,40,0,10
12,65409,239,9,43,0,10
12,65395,265,10,28,0,10
12,65409,239,9,79,1,10
12,65395,265,10,52,1,10
12,65395,265,10,23,2,10
12,6606,13577,503,4,65535,10
12,6619,13604,504,4,65535,10
13,0,270,9,39,0,10
13,0,270,9,75,1,10
13,65435,250,9,31,0,10
13,65435,250,9,55,1,10
14,56,295,10,36,0,10
14,62,324,11,37,0,10
14,79,351,12,24,0,10
14,56,295,10,71,1,10
14,62,324,11,74,1,10
14,68,354,12,48,1,10
14,47,296,10,44,2,10
14,62,324,11,48,2,10
14,68,354,12,32,2,10
15,103,314,11,18,1,10
15,113,342,12,18,1,10
16,131,270,10,17,0,10
16,144,297,11,27,0,10
16,158,324,12,25,0,10
16,171,351,13,14,0,10
16,158,324,12,21,65534,10
16,122,274,10,35,65535,10
16,134,302,11,54,65535,10
16,146,329,12,50,65535,10
16,159,357,13,28,65535,10
17,135,234,9,10,0,10
17,150,260,10,12,0,10
17,175,280,11,9,0,10
17,144,229,9,36,65534,10
17,159,254,10,46,65534,10
17,175,280,11,33,65534,10
17,135,234,9,32,65535,10
17,150,260,10,40,65535,10
17,165,286,11,30,65535,10
18,125,169,7,25,65534,10
18,150,187,8,30,65534,10
19,164,131,7,47,65533,10
19,188,150,8,52,65533,10
19,220,157,9,35,65533,10
20,None, None, None, None, None
21,65495,113,4,36,0,10
21,65484,141,5,72,0,10
21,65474,169,6,82,0,10
21,65464,197,7,56,0,10
21,65453,226,8,21,0,10
21,5221,14264,506,4,0,10
21,65495,113,4,73,1,10
21,65484,141,5,154,1,10
21,65474,169,6,192,1,10
21,65464,197,7,148,1,10
21,65453,226,8,66,1,10
21,65325,169,9,19,1,10
