frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,62,324,11,11,65535,10
1,62,324,11,26,0,10
1,68,354,12,28,0,10
1,73,383,13,16,0,10
1,62,324,11,51,1,10
1,68,354,12,54,1,10
1,73,383,13,33,1,10
1,197,371,14,24,1,10
1,68,354,12,31,2,10
1,73,383,13,22,2,10
1,183,345,13,13,0,10
1,183,345,13,26,1,10
1,183,345,13,20,2,10
2,45,357,12,18,0,10
2,37,389,13,19,0,10
2,39,418,14,10,0,10
2,34,359,12,38,1,10
2,37,389,13,43,1,10
2,53,417,14,29,1,10
2,141,428,15,16,1,10
2,34,359,12,30,2,10
2,37,389,13,38,2,10
2,66,415,14,34,2,10
2,127,432,15,27,2,10
2,92,410,14,15,3,10
2,645,2500,86,88,3,10
2,653,2529,87,100,3,10
2,660,2558,88,71,3,10
3,26,419,14,18,0,10
3,42,448,15,13,0,10
3,12,390,13,28,1,10
3,13,420,14,36,1,10
3,42,448,15,29,1,10
3,90,472,16,26,1,10
3,13,420,14,25,2,10
3,42,448,15,24,2,10
3,90,472,16,27,2,10
4,48,508,17,17,0,10
4,30,479,16,21,1,10
4,48,508,17,32,1,10
4,51,538,18,35,1,10
5,None, None, None, None, None
6,65446,472,16,38,0,10
6,65440,501,17,62,0,10
6,65435,531,18,59,0,10
6,65429,560,19,31,0,10
6,65461,474,16,36,65534,10
6,65456,504,17,59,65534,10
6,65452,534,18,56,65534,10
6,65447,563,19,30,65534,10
6,65452,442,15,24,65535,10
6,65446,472,16,70,65535,10
6,65440,501,17,115,65535,10
6,65418,527,18,110,65535,10
6,65411,557,19,59,65535,10
7,65416,465,16,30,65534,10
7,65408,494,17,27,65534,10
7,65401,461,16,28,65535,10
8,6061,13632,497,4,2,10
8,6073,13660,498,5,2,10
8,65377,357,13,44,65533,10
8,65365,384,14,66,65533,10
8,65353,411,15,58,65533,10
8,65341,439,16,31,65533,10
8,65390,329,12,29,65534,10
8,65377,357,13,79,65534,10
8,65365,384,14,116,65534,10
8,65353,411,15,99,65534,10
8,65341,439,16,49,65534,10
8,65378,324,12,20,65535,10
8,65365,351,13,52,65535,10
8,65352,378,14,72,65535,10
8,65339,405,15,58,65535,10
8,65326,432,16,27,65535,10
9,65381,292,11,24,65533,10
9,65367,318,12,27,65533,10
9,65365,351,13,16,65533,10
9,65381,292,11,28,65534,10
9,65367,318,12,32,65534,10
9,65365,351,13,20,65534,10
9,65231,244,13,13,65533,10
9,65219,227,13,15,65534,10
10,65401,234,9,10,0,10
10,65386,260,10,11,0,10
10,65300,272,12,21,65533,10
10,65409,239,9,38,65534,10
10,65414,274,10,33,65534,10
10,65309,240,11,36,65534,10
10,65311,281,12,36,65534,10
10,65292,305,13,22,65534,10
10,65416,208,8,19,65535,10
10,65401,234,9,34,65535,10
10,65395,265,10,31,65535,10
10,65278,206,11,20,65535,10
10,65288,262,12,19,65535,10
10,65301,187,10,31,65534,10
11,None, None, None, None, None
12,None, None, None, None, None
13,65502,268,9,64,0,10
13,65498,298,10,110,0,10
13,65495,328,11,109,0,10
13,65491,357,12,63,0,10
13,65487,387,13,19,0,10
13,1880,14921,501,5,0,10
13,1884,14951,502,6,0,10
13,65502,268,9,125,1,10
13,65498,298,10,215,1,10
13,65484,326,11,212,1,10
13,65480,356,12,123,1,10
13,65475,385,13,39,1,10
13,65489,296,10,113,2,10
13,65484,326,11,113,2,10
13,65480,356,12,67,2,10
13,65489,296,10,6,65534,10
