frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65484,141,5,72,1,10
0,65495,113,4,22,65535,10
0,65484,141,5,20,65535,10
0,65474,169,6,10,65535,10
1,65502,83,3,38,0,10
1,65491,111,4,77,0,10
1,65480,139,5,87,0,10
1,65468,167,6,55,0,10
1,5707,14109,507,5,0,10
1,5718,14136,508,4,0,10
1,65491,111,4,140,1,10
1,65480,139,5,157,1,10
1,65468,167,6,100,1,10
1,38,298,10,24,3,10
1,41,328,11,18,3,10
1,65487,110,4,9,65535,10
1,65480,139,5,10,65535,10
1,5221,14264,506,5,65535,10
1,5232,14292,507,9,65535,10
1,5718,14136,508,9,65535,10
2,65517,149,5,34,1,10
2,65513,179,6,57,1,10
2,65510,208,7,54,1,10
2,65513,239,8,29,1,10
2,65522,149,5,58,2,10
2,65519,179,6,97,2,10
2,65516,209,7,94,2,10
2,65513,239,8,52,2,10
2,33,146,5,29,1,10
2,39,176,6,46,1,10
2,46,205,7,42,1,10
2,45,236,8,22,1,10
2,28,147,5,47,2,10
2,34,177,6,74,2,10
2,39,206,7,68,2,10
2,65438,219,8,38,2,10
3,0,210,7,17,1,10
3,0,240,8,30,1,10
3,0,270,9,33,1,10
3,0,300,10,22,1,10
3,0,210,7,79,2,10
3,0,240,8,153,2,10
3,0,270,9,171,2,10
3,0,300,10,112,2,10
3,65526,330,11,39,2,10
3,0,210,7,77,3,10
3,0,240,8,151,3,10
3,0,270,9,168,3,10
3,65527,300,10,111,3,10
3,65526,330,11,38,3,10
3,0,15069,502,5,65533,10
3,0,15099,503,8,65533,10
3,0,15129,504,7,65533,10
3,65062,15152,505,4,65533,10
3,0,15069,502,5,65534,10
3,0,15099,503,9,65534,10
3,0,15129,504,8,65534,10
3,0,15159,505,4,65534,10
3,65457,195,7,15,1,10
3,65446,223,8,27,1,10
3,65435,250,9,29,1,10
3,65423,278,10,19,1,10
3,65457,195,7,58,2,10
3,65446,223,8,113,2,10
3,65435,250,9,127,2,10
3,65423,278,10,86,2,10
3,65402,302,11,32,2,10
3,65402,302,11,29,3,10
3,5651,13970,502,4,65533,10
3,5662,13997,503,6,65533,10
3,5673,14025,504,6,65533,10
3,5685,14053,505,3,65533,10
3,5651,13970,502,4,65534,10
3,5662,13997,503,6,65534,10
3,5673,14025,504,6,65534,10
3,5685,14053,505,3,65534,10
4,65489,296,10,31,2,10
4,65484,326,11,50,2,10
4,65480,356,12,45,2,10
4,65480,295,10,33,3,10
4,65474,324,11,51,3,10
4,65468,354,12,46,3,10
4,65463,383,13,25,3,10
4,65518,570,19,14,5,10
4,65517,600,20,17,5,10
4,65497,629,21,13,5,10
5,0,390,13,19,1,10
5,65523,420,14,20,1,10
5,65525,360,12,31,2,10
5,65524,390,13,58,2,10
5,65523,420,14,62,2,10
5,65522,450,15,38,2,10
5,65525,360,12,23,3,10
5,65524,390,13,43,3,10
5,65523,420,14,46,3,10
5,65508,449,15,29,3,10
6,None, None, None, None, None
7,15,480,16,21,0,10
7,16,510,17,27,0,10
7,17,540,18,21,0,10
7,14,450,15,19,1,10
7,15,480,16,42,1,10
7,16,510,17,54,1,10
7,17,540,18,43,1,10
7,0,480,16,29,2,10
7,16,510,17,38,2,10
7,17,540,18,30,2,10
8,16,510,17,23,0,10
8,17,540,18,30,0,10
8,18,570,19,24,0,10
8,15,480,16,18,1,10
8,16,510,17,43,1,10
8,17,540,18,58,1,10
8,18,570,19,45,1,10
8,0,510,17,22,2,10
8,0,540,18,29,2,10
8,0,570,19,23,2,10
9,17,540,18,13,1,10
9,18,570,19,14,1,10
