frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65476,104,4,18,1,10
0,65461,130,5,15,1,10
0,65476,104,4,16,65535,10
0,65461,130,5,13,65535,10
1,65424,178,7,17,0,10
1,30,238,8,14,0,10
1,13,210,7,35,1,10
1,23,239,8,29,1,10
1,30,238,8,13,2,10
1,65483,108,4,26,65535,10
1,65470,135,5,25,65535,10
1,65457,162,6,14,65535,10
1,13,210,7,16,0,10
1,65438,219,8,12,0,10
1,65418,174,7,31,1,10
1,65461,228,8,23,1,10
1,65461,228,8,10,2,10
1,65525,120,4,19,65535,10
2,65472,102,4,41,0,10
2,65461,130,5,52,0,10
2,65452,159,6,38,0,10
2,65461,130,5,99,1,10
2,65446,156,6,73,1,10
2,65468,99,4,11,65535,10
2,65456,127,5,14,65535,10
2,65440,153,6,11,65535,10
2,7610,13180,507,6,65535,10
2,65525,120,4,29,0,10
2,65522,149,5,40,0,10
2,65519,179,6,32,0,10
2,65522,149,5,83,1,10
2,65519,179,6,67,1,10
2,65517,119,4,9,65535,10
2,65517,149,5,11,65535,10
2,65519,179,6,9,65535,10
3,None, None, None, None, None
4,None, None, None, None, None
5,65508,178,6,38,0,10
5,65503,208,7,41,0,10
5,53,234,8,25,0,10
5,39,176,6,72,1,10
5,46,205,7,78,1,10
5,62220,14792,505,4,65535,10
5,62213,14821,506,4,65535,10
5,39,176,6,38,0,10
5,46,205,7,41,0,10
5,65498,237,8,25,0,10
5,65508,178,6,67,1,10
5,65503,208,7,72,1,10
5,1895,15040,505,4,65535,10
5,1899,15070,506,4,65535,10
6,34,177,6,20,0,10
6,33,208,7,41,0,10
6,38,237,8,48,0,10
6,42,267,9,33,0,10
6,33,208,7,79,1,10
6,38,237,8,91,1,10
6,34,268,9,63,1,10
6,62699,14861,504,4,65535,10
6,62694,14890,505,4,65535,10
6,65502,177,6,16,0,10
6,65490,205,7,33,0,10
6,65483,234,8,37,0,10
6,65477,264,9,24,0,10
6,65490,205,7,57,1,10
6,3310,14763,504,3,65535,10
6,3316,14792,505,3,65535,10
7,0,240,8,46,0,10
7,0,270,9,56,0,10
7,9,300,10,39,0,10
7,0,240,8,88,1,10
7,0,270,9,107,1,10
7,0,300,10,75,1,10
7,65064,15092,503,5,65535,10
7,65063,15122,504,4,65535,10
7,65446,223,8,36,0,10
7,65443,254,9,45,0,10
7,65433,282,10,32,0,10
7,65446,223,8,64,1,10
7,65435,250,9,78,1,10
7,65423,278,10,56,1,10
7,5190,14179,503,4,65535,10
7,5201,14207,504,3,65535,10
8,65528,270,9,34,0,10
8,65527,300,10,41,0,10
8,65519,270,9,66,1,10
8,65527,300,10,77,1,10
8,0,15069,502,4,65535,10
8,472,15092,503,3,65535,10
9,19,300,10,42,0,10
9,21,330,11,52,0,10
9,23,360,12,38,0,10
9,19,300,10,79,1,10
9,21,330,11,98,1,10
9,11,360,12,73,1,10
9,19,300,10,44,2,10
9,10,330,11,55,2,10
9,11,360,12,41,2,10
10,21,330,11,34,0,10
10,23,360,12,42,0,10
10,12,390,13,31,0,10
10,10,330,11,64,1,10
10,11,360,12,79,1,10
10,12,390,13,59,1,10
10,10,330,11,35,2,10
10,11,360,12,44,2,10
10,12,390,13,32,2,10
11,34,359,12,24,0,10
11,37,389,13,28,0,10
11,39,418,14,20,0,10
11,23,360,12,45,1,10
11,24,389,13,54,1,10
11,26,419,14,38,1,10
11,23,360,12,25,2,10
11,24,389,13,30,2,10
11,26,419,14,21,2,10
12,24,389,13,21,0,10
12,26,419,14,26,0,10
12,28,449,15,19,0,10
12,23,360,12,18,1,10
12,24,389,13,40,1,10
12,26,419,14,50,1,10
12,14,450,15,36,1,10
12,12,390,13,22,2,10
12,13,420,14,27,2,10
12,14,450,15,20,2,10
13,12,390,13,18,0,10
13,13,420,14,35,0,10
13,14,450,15,39,0,10
13,15,480,16,27,0,10
13,12,390,13,35,1,10
13,13,420,14,67,1,10
13,14,450,15,75,1,10
13,0,480,16,52,1,10
13,0,390,13,17,2,10
13,0,420,14,33,2,10
13,0,450,15,37,2,10
13,0,480,16,26,2,10
14,13,420,14,15,0,10
14,14,450,15,25,0,10
14,15,480,16,24,0,10
14,16,510,17,13,0,10
14,0,420,14,31,1,10
14,0,450,15,51,1,10
14,0,480,16,49,1,10
14,0,510,17,27,1,10
14,0,420,14,13,2,10
14,0,450,15,22,2,10
14,0,480,16,21,2,10
15,14,450,15,11,0,10
15,0,480,16,14,0,10
15,0,510,17,11,0,10
15,0,450,15,25,1,10
15,0,480,16,32,1,10
15,0,510,17,24,1,10
15,0,450,15,10,2,10
15,0,480,16,13,2,10
16,65521,480,16,16,1,10
17,None, None, None, None, None
18,0,510,17,8,0,10
18,0,540,18,8,0,10
18,0,480,16,13,1,10
18,0,510,17,22,1,10
18,0,540,18,22,1,10
19,0,510,17,15,1,10
19,0,540,18,18,1,10
20,0,540,18,9,1,10
