frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65470,135,5,17,1,10
0,65527,150,5,13,1,10
1,65491,111,4,31,1,10
1,65475,137,5,34,1,10
1,65463,165,6,22,1,10
2,65447,121,5,110,1,10
2,65429,145,6,86,1,10
2,65405,164,7,43,1,10
2,65503,146,5,39,2,10
2,65423,141,6,29,2,10
2,65510,117,4,46,65535,10
2,65503,146,5,59,65535,10
2,65429,145,6,46,65535,10
2,65405,164,7,22,65535,10
2,65378,181,8,7,65535,10
2,9019,12222,506,5,65535,10
2,8561,12583,507,7,65535,10
2,65503,146,5,108,1,10
2,65491,174,6,79,1,10
2,65483,203,7,35,1,10
2,65447,121,5,37,2,10
2,65491,174,6,29,2,10
2,65465,97,4,44,65535,10
2,65447,121,5,58,65535,10
2,65497,176,6,43,65535,10
2,65483,203,7,17,65535,10
2,3323,14821,506,4,65535,10
2,3329,14851,507,6,65535,10
3,65461,94,4,65,0,10
3,65442,117,5,102,0,10
3,65423,141,6,95,0,10
3,65398,159,7,50,0,10
3,9493,11857,506,5,0,10
3,9512,11881,507,6,0,10
3,65461,94,4,122,1,10
3,65442,117,5,189,1,10
3,65418,136,6,175,1,10
3,65398,159,7,94,1,10
3,65418,136,6,79,2,10
3,65438,113,5,14,65535,10
3,65418,136,6,12,65535,10
3,9475,11834,505,5,65535,10
3,9493,11857,506,11,65535,10
3,9512,11881,507,12,65535,10
3,9054,12270,508,8,65535,10
3,65491,174,6,125,1,10
3,65483,203,7,71,1,10
3,65491,174,6,65,2,10
4,65510,117,4,29,0,10
4,65503,146,5,59,0,10
4,65497,176,6,66,0,10
4,65490,205,7,44,0,10
4,65498,145,5,104,1,10
4,65497,176,6,119,1,10
4,65490,205,7,81,1,10
4,2848,14920,506,7,65535,10
4,3329,14851,507,6,65535,10
4,19,119,4,21,0,10
4,19,149,5,78,1,10
5,65491,174,6,41,0,10
5,65483,203,7,56,0,10
5,65483,234,8,46,0,10
5,65477,264,9,22,0,10
5,63641,15040,505,3,0,10
5,19,149,5,37,1,10
5,23,179,6,87,1,10
5,26,208,7,112,1,10
5,65476,233,8,91,1,10
5,65477,264,9,45,1,10
5,26,208,7,88,2,10
5,65476,233,8,67,2,10
5,63641,15040,505,5,65534,10
5,23,179,6,7,65535,10
5,26,208,7,10,65535,10
