frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65522,149,5,85,0,10
0,65519,179,6,95,0,10
0,1424,15122,506,5,0,10
0,1427,15152,507,5,0,10
0,65522,149,5,152,1,10
0,65513,179,6,170,1,10
0,65513,179,6,88,2,10
0,1424,15122,506,10,65535,10
0,1427,15152,507,10,65535,10
0,61256,14605,507,3,0,10
0,42,144,5,112,1,10
0,45,174,6,64,2,10
1,65516,209,7,60,0,10
1,1421,15092,505,6,65535,10
1,53,203,7,47,0,10
1,61746,14678,505,5,65535,10
2,None, None, None, None, None
3,59,264,9,25,0,10
3,56,295,10,27,0,10
3,65494,267,9,18,0,10
3,65489,296,10,19,0,10
4,90,349,12,16,0,10
4,90,349,12,33,1,10
4,65480,356,12,11,0,10
5,155,292,11,60,0,10
5,169,318,12,105,0,10
5,183,345,13,110,0,10
5,197,371,14,69,0,10
5,211,398,15,24,0,10
5,58500,13258,500,5,0,10
5,155,292,11,113,1,10
5,169,318,12,198,1,10
5,183,345,13,206,1,10
5,197,371,14,129,1,10
5,197,405,15,45,1,10
5,158,324,12,120,2,10
5,171,351,13,126,2,10
5,184,378,14,79,2,10
5,58983,13470,499,5,65534,10
5,58500,13258,500,5,65534,10
5,169,318,12,11,65535,10
5,183,345,13,11,65535,10
5,58529,13205,498,5,65535,10
5,58515,13232,499,9,65535,10
5,58500,13258,500,9,65535,10
5,58016,13024,501,5,65535,10
5,41,328,11,51,0,10
5,45,357,12,81,0,10
5,49,387,13,78,0,10
5,63660,14891,500,3,0,10
5,41,328,11,94,1,10
5,45,357,12,148,1,10
5,45,357,12,91,2,10
5,63660,14891,500,4,65534,10
5,45,357,12,9,65535,10
5,49,387,13,8,65535,10
5,63196,14795,499,6,65535,10
5,63191,14825,500,7,65535,10
5,63186,14854,501,4,65535,10
6,180,312,12,75,0,10
6,195,338,13,128,0,10
6,210,364,14,129,0,10
6,239,381,15,78,0,10
6,255,407,16,26,0,10
6,58061,12946,498,6,0,10
6,58046,12972,499,6,0,10
6,180,312,12,140,1,10
6,195,338,13,240,1,10
6,210,364,14,242,1,10
6,225,390,15,145,1,10
6,255,407,16,49,1,10
6,169,318,12,78,2,10
6,183,345,13,133,2,10
6,210,364,14,133,2,10
6,225,390,15,80,2,10
6,58061,12946,498,6,65534,10
6,58515,13232,499,6,65534,10
6,122,371,13,11,65535,10
6,131,399,14,12,65535,10
6,141,428,15,8,65535,10
6,57610,12640,497,6,65535,10
6,57594,12665,498,11,65535,10
6,57578,12691,499,11,65535,10
6,57562,12716,500,6,65535,10
6,127,432,15,59,0,10
6,135,461,16,22,0,10
6,127,432,15,112,1,10
6,120,465,16,43,1,10
6,127,432,15,74,2,10
7,191,305,12,18,0,10
7,220,323,13,56,0,10
7,236,347,14,90,0,10
7,253,372,15,86,0,10
7,270,397,16,48,0,10
7,191,305,12,35,1,10
7,207,331,13,107,1,10
7,223,356,14,171,1,10
7,253,372,15,163,1,10
7,270,397,16,92,1,10
7,191,305,12,17,2,10
7,207,331,13,52,2,10
7,223,356,14,84,2,10
7,239,381,15,80,2,10
7,270,397,16,45,2,10
7,57144,12335,497,6,65535,10
7,57127,12360,498,7,65535,10
7,57110,12385,499,5,65535,10
7,98,439,15,61,0,10
7,105,469,16,39,0,10
7,105,469,16,70,1,10
7,105,469,16,37,2,10
8,220,323,13,17,0,10
8,236,347,14,43,0,10
8,267,362,15,59,0,10
8,285,386,16,49,0,10
8,303,411,17,23,0,10
8,220,323,13,35,1,10
8,236,347,14,87,1,10
8,253,372,15,120,1,10
