frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65376,217,9,11,0,10
0,65358,242,10,15,0,10
0,65330,258,11,12,0,10
0,65367,248,10,13,65534,10
0,65376,217,9,22,65535,10
0,65348,234,10,30,65535,10
0,65330,258,11,25,65535,10
1,65424,178,7,19,0,10
1,65408,203,8,43,0,10
1,65392,229,9,52,0,10
1,65377,254,10,35,0,10
1,65371,286,11,11,0,10
1,7550,13076,503,5,1,10
1,7565,13102,504,4,1,10
1,65416,208,8,40,65534,10
1,65401,234,9,48,65534,10
1,65386,260,10,33,65534,10
1,65424,178,7,36,65535,10
1,65408,203,8,80,65535,10
1,65392,229,9,97,65535,10
1,65377,254,10,66,65535,10
1,65361,280,11,21,65535,10
2,65446,223,8,30,0,10
2,65426,247,9,26,0,10
2,65414,274,10,12,0,10
2,65438,219,8,57,65535,10
2,65426,247,9,49,65535,10
2,65405,270,10,24,65535,10
3,65497,176,6,53,0,10
3,65490,205,7,65,0,10
3,65491,236,8,45,0,10
3,65485,265,9,18,0,10
3,2837,14861,504,4,1,10
3,2842,14890,505,6,1,10
3,65497,176,6,103,65535,10
3,65490,205,7,126,65535,10
3,65483,234,8,88,65535,10
3,65429,145,6,47,0,10
3,65418,174,7,57,0,10
3,65401,199,8,41,0,10
3,65384,223,9,16,0,10
3,8510,12509,504,4,1,10
3,8527,12534,505,6,1,10
3,65429,145,6,84,65535,10
3,65411,169,7,103,65535,10
3,65401,199,8,73,65535,10
4,None, None, None, None, None
5,None, None, None, None, None
6,510,884,34,16,3,10
7,None, None, None, None, None
8,None, None, None, None, None
9,None, None, None, None, None
10,228,145,9,10,1,10
10,253,161,10,11,1,10
