frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65348,234,10,7,0,10
0,65330,258,11,10,0,10
0,65311,281,12,9,0,10
0,65348,234,10,20,65535,10
0,65330,258,11,29,65535,10
0,65311,281,12,25,65535,10
1,65376,217,9,16,0,10
1,65358,242,10,28,0,10
1,65340,266,11,28,0,10
1,65322,290,12,16,0,10
1,65384,223,9,13,65534,10
1,65367,248,10,23,65534,10
1,65350,273,11,23,65534,10
1,65333,298,12,13,65534,10
1,65376,217,9,32,65535,10
1,65358,242,10,58,65535,10
1,65340,266,11,58,65535,10
1,65322,290,12,33,65535,10
2,65392,229,9,19,0,10
2,65377,254,10,22,0,10
2,65392,229,9,16,65534,10
2,65377,254,10,18,65534,10
2,65384,223,9,39,65535,10
2,65367,248,10,43,65535,10
2,65350,273,11,26,65535,10
3,65423,212,8,13,0,10
3,65418,243,9,14,0,10
3,65423,212,8,26,65535,10
3,65409,239,9,28,65535,10
4,None, None, None, None, None
5,65497,206,7,17,1,10
5,65491,236,8,20,1,10
6,None, None, None, None, None
7,None, None, None, None, None
8,135,199,8,38,1,10
8,675,844,36,23,65535,10
9,722,763,35,84,2,10
9,743,785,36,90,2,10
9,764,807,37,65,2,10
9,670,770,34,30,3,10
9,689,793,35,48,3,10
9,709,815,36,52,3,10
9,729,838,37,38,3,10
10,228,145,9,17,0,10
10,253,161,10,16,0,10
10,220,157,9,34,1,10
10,244,175,10,33,1,10
11,None, None, None, None, None
12,263,145,10,9,1,10
