frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65273,328,14,10,65535,10
0,65255,351,15,8,65535,10
1,65292,305,13,11,65535,10
2,8443,12410,500,3,2,10
2,8460,12434,501,3,2,10
2,65367,248,10,23,65533,10
2,65350,273,11,45,65533,10
2,65333,298,12,52,65533,10
2,65316,323,13,35,65533,10
2,65300,347,14,12,65533,10
2,65367,248,10,37,65534,10
2,65350,273,11,74,65534,10
2,65333,298,12,84,65534,10
2,65316,323,13,57,65534,10
2,65300,347,14,20,65534,10
2,65358,242,10,18,65535,10
2,65340,266,11,35,65535,10
2,65322,290,12,40,65535,10
2,65304,314,13,27,65535,10
3,65423,212,8,29,65533,10
3,65409,239,9,41,65533,10
3,65386,260,10,35,65533,10
3,65423,212,8,34,65534,10
3,65409,239,9,46,65534,10
3,65395,265,10,37,65534,10
3,65371,286,11,17,65534,10
3,65416,208,8,9,65535,10
3,65401,234,9,11,65535,10
4,65151,2431,82,36,65531,10
4,65069,2447,83,67,65531,10
4,65063,2477,84,70,65531,10
4,65058,2506,85,43,65531,10
4,65151,2431,82,41,65532,10
4,65147,2461,83,77,65532,10
4,65142,2491,84,79,65532,10
4,65137,2520,85,47,65532,10
4,65444,189,7,47,65533,10
4,65423,212,8,40,65533,10
4,65477,264,9,22,65533,10
4,65452,159,6,48,65534,10
4,65431,182,7,71,65534,10
4,65498,237,8,66,65534,10
4,65485,265,9,39,65534,10
4,65508,178,6,23,65535,10
4,65497,206,7,41,65535,10
4,65491,236,8,42,65535,10
4,65477,264,9,24,65535,10
4,64228,2085,82,26,65531,10
4,64180,2162,85,30,65531,10
4,64228,2085,82,32,65532,10
4,64212,2111,83,58,65532,10
4,64196,2136,84,60,65532,10
4,64180,2162,85,36,65532,10
4,65503,208,7,34,65533,10
4,65491,236,8,36,65533,10
4,65401,234,9,21,65533,10
4,65513,179,6,34,65534,10
4,65503,208,7,64,65534,10
4,65408,203,8,66,65534,10
4,65392,229,9,39,65534,10
4,65440,153,6,22,65535,10
4,65418,174,7,33,65535,10
4,65401,199,8,31,65535,10
4,65376,217,9,18,65535,10
5,76,259,9,14,65534,10
5,84,288,10,12,65534,10
5,65503,208,7,14,65535,10
5,60,233,8,15,65535,10
5,68,262,9,18,65535,10
5,75,291,10,16,65535,10
5,65511,269,9,12,65534,10
5,65508,299,10,11,65534,10
5,46,205,7,14,65535,10
5,65506,238,8,12,65535,10
6,117,94,5,16,0,10
6,141,112,6,29,0,10
6,164,131,7,29,0,10
6,188,150,8,17,0,10
6,117,94,5,31,1,10
6,141,112,6,55,1,10
6,164,131,7,55,1,10
6,188,150,8,32,1,10
6,117,94,5,18,2,10
6,135,119,6,32,2,10
6,158,139,7,32,2,10
6,180,159,8,19,2,10
6,660,698,32,31,3,10
6,681,719,33,34,3,10
7,158,87,6,5,0,10
7,184,102,7,8,0,10
7,210,116,8,8,0,10
7,158,87,6,10,1,10
7,184,102,7,16,1,10
7,210,116,8,15,1,10
7,236,131,9,8,1,10
7,177,113,7,8,2,10
7,203,129,8,7,2,10
8,233,60,8,11,1,10
8,262,67,9,10,1,10
