frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,191,2032,68,42,0,10
0,194,2062,69,47,0,10
0,64879,1996,70,36,0,10
0,64962,1959,68,48,65534,10
0,64953,1988,69,55,65534,10
0,64945,2016,70,41,65534,10
0,128,2037,68,84,65535,10
0,129,2067,69,94,65535,10
0,131,2097,70,66,65535,10
0,64898,1939,68,40,0,10
0,64889,1968,69,47,0,10
0,131,2097,70,33,0,10
0,191,2032,68,44,65534,10
0,194,2062,69,49,65534,10
0,197,2092,70,35,65534,10
0,64898,1939,68,72,65535,10
0,64889,1968,69,84,65535,10
0,64879,1996,70,64,65535,10
1,65450,83,4,8,0,10
1,65433,109,5,10,0,10
1,65412,131,6,8,0,10
1,65453,87,4,20,65534,10
1,65433,109,5,26,65534,10
1,65412,131,6,20,65534,10
1,65450,83,4,22,65535,10
1,65428,104,5,28,65535,10
1,65407,125,6,21,65535,10
1,141,52,5,7,0,10
1,169,63,6,5,0,10
1,113,42,4,16,65534,10
1,141,52,5,21,65534,10
1,169,63,6,17,65534,10
2,65498,114,4,11,1,10
2,65466,133,5,9,1,10
2,65480,106,4,10,1,10
3,90,79,4,6,0,10
3,113,99,5,11,0,10
3,135,119,6,12,0,10
3,158,139,7,8,0,10
3,86,83,4,10,1,10
3,108,104,5,15,1,10
3,129,125,6,15,1,10
3,151,146,7,11,1,10
3,86,83,4,25,2,10
3,108,104,5,48,2,10
3,129,125,6,58,2,10
3,151,146,7,44,2,10
3,180,159,8,22,2,10
3,86,83,4,21,3,10
3,108,104,5,42,3,10
3,129,125,6,51,3,10
3,151,146,7,39,3,10
3,180,159,8,19,3,10
3,129,125,6,9,4,10
3,151,146,7,7,4,10
3,582,726,31,42,4,10
3,630,725,32,38,4,10
3,563,703,30,40,5,10
3,582,726,31,59,5,10
3,630,725,32,55,5,10
3,650,747,33,31,5,10
3,45,111,4,5,0,10
3,56,139,5,9,0,10
3,68,167,6,9,0,10
3,79,195,7,6,0,10
3,41,113,4,8,1,10
3,52,141,5,11,1,10
3,62,169,6,11,1,10
3,72,197,7,8,1,10
4,218,102,8,7,2,10
4,245,114,9,8,2,10
