frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65264,127,10,7,65535,10
1,65300,131,9,9,0,10
1,65273,145,10,8,0,10
1,65333,129,8,8,65534,10
1,65308,145,9,13,65534,10
1,65283,161,10,12,65534,10
1,65257,177,11,7,65534,10
1,65326,116,8,12,65535,10
1,65300,131,9,19,65535,10
1,65273,145,10,17,65535,10
2,65372,131,7,15,65533,10
2,65348,150,8,18,65533,10
2,65325,169,9,12,65533,10
2,65395,112,6,19,65534,10
2,65372,131,7,37,65534,10
2,65348,150,8,42,65534,10
2,65325,169,9,28,65534,10
2,65365,122,7,29,65535,10
2,65341,140,8,32,65535,10
3,65456,127,5,16,0,10
3,65440,153,6,21,0,10
3,65424,178,7,16,0,10
3,65461,130,5,42,65534,10
3,65446,156,6,54,65534,10
3,65431,182,7,42,65534,10
3,65472,102,4,19,65535,10
3,65456,127,5,43,65535,10
3,65440,153,6,56,65535,10
3,65424,178,7,43,65535,10
4,65472,102,4,26,0,10
4,65456,127,5,34,0,10
4,65440,153,6,27,0,10
4,65484,141,5,12,1,10
4,65510,117,4,48,65535,10
4,65503,146,5,63,65535,10
4,65435,149,6,48,65535,10
4,65513,118,4,24,0,10
4,65508,147,5,31,0,10
4,65502,177,6,22,0,10
4,0,150,5,10,1,10
4,65468,99,4,47,65535,10
4,65452,124,5,61,65535,10
4,65497,176,6,47,65535,10
5,23,118,4,16,0,10
5,28,147,5,28,0,10
5,34,177,6,29,0,10
5,39,206,7,17,0,10
5,23,118,4,30,1,10
5,28,147,5,52,1,10
5,34,177,6,53,1,10
5,39,206,7,32,1,10
5,128,203,8,11,1,10
5,64,102,4,20,2,10
5,80,127,5,34,2,10
5,96,153,6,35,2,10
5,112,178,7,23,2,10
5,128,203,8,9,2,10
5,96,153,6,5,3,10
5,68,99,4,14,0,10
5,84,124,5,25,0,10
5,101,149,6,26,0,10
5,118,174,7,15,0,10
5,68,99,4,29,1,10
5,84,124,5,50,1,10
5,96,153,6,51,1,10
5,112,178,7,32,1,10
5,45,236,8,11,1,10
5,19,119,4,19,2,10
5,23,148,5,32,2,10
5,28,178,6,33,2,10
5,33,208,7,21,2,10
5,38,237,8,8,2,10
5,28,178,6,4,3,10
6,122,87,5,7,0,10
6,152,97,6,17,0,10
6,177,113,7,22,0,10
6,203,129,8,18,0,10
6,236,131,9,9,0,10
6,122,87,5,18,1,10
6,146,105,6,42,1,10
6,177,113,7,56,1,10
6,203,129,8,46,1,10
6,228,145,9,22,1,10
6,122,87,5,16,2,10
6,146,105,6,40,2,10
6,171,122,7,54,2,10
6,203,129,8,45,2,10
6,228,145,9,23,2,10
7,197,73,7,9,0,10
7,225,84,8,16,0,10
7,253,94,9,17,0,10
7,281,104,10,10,0,10
7,190,89,7,20,1,10
7,225,84,8,33,1,10
7,253,94,9,34,1,10
7,281,104,10,21,1,10
7,190,89,7,14,2,10
7,218,102,8,24,2,10
7,245,114,9,24,2,10
7,281,104,10,15,2,10
