frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65409,81,5,10,65533,10
0,65384,97,6,14,65533,10
0,65359,113,7,11,65533,10
0,65414,87,5,17,65534,10
0,65390,105,6,23,65534,10
0,65359,113,7,19,65534,10
0,65378,87,6,12,65535,10
1,65474,65,3,35,0,10
1,65453,87,4,56,0,10
1,65433,109,5,53,0,10
1,65407,125,6,29,0,10
1,10484,11074,508,3,0,10
1,10463,11052,507,6,1,10
1,10484,11074,508,6,1,10
1,10505,11096,509,4,1,10
1,65457,91,4,54,65534,10
1,65433,109,5,51,65534,10
1,65474,65,3,62,65535,10
1,65450,83,4,101,65535,10
1,65428,104,5,96,65535,10
1,65407,125,6,54,65535,10
1,65508,86,3,47,65535,10
1,65498,114,4,77,65535,10
1,65489,143,5,71,65535,10
2,None, None, None, None, None
3,98,70,4,6,0,10
3,122,87,5,11,0,10
3,146,105,6,11,0,10
3,98,70,4,19,1,10
3,122,87,5,32,1,10
3,146,105,6,32,1,10
3,171,122,7,20,1,10
3,98,70,4,21,2,10
3,122,87,5,36,2,10
3,146,105,6,36,2,10
3,171,122,7,21,2,10
3,98,70,4,7,3,10
3,122,87,5,12,3,10
3,146,105,6,12,3,10
3,171,122,7,7,3,10
4,136,63,5,6,0,10
4,163,76,6,13,0,10
4,190,89,7,16,0,10
4,225,84,8,12,0,10
4,136,63,5,12,1,10
4,163,76,6,28,1,10
4,190,89,7,34,1,10
4,218,102,8,24,1,10
4,158,87,6,21,2,10
4,190,89,7,25,2,10
4,218,102,8,18,2,10
5,65296,0,8,6,0,10
5,65266,0,9,5,0,10
5,204,52,7,7,1,10
5,233,60,8,11,1,10
5,65266,0,9,10,1,10
