frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65325,169,9,12,65535,10
0,65301,187,10,11,65535,10
1,65385,146,7,9,0,10
1,65363,167,8,18,0,10
1,65342,188,9,19,0,10
1,65320,209,10,12,0,10
1,65392,153,7,8,65534,10
1,65371,174,8,17,65534,10
1,65350,196,9,18,65534,10
1,65330,218,10,12,65534,10
1,65385,146,7,17,65535,10
1,65363,167,8,33,65535,10
1,65342,188,9,36,65535,10
1,65320,209,10,24,65535,10
1,65288,218,11,9,65535,10
2,65429,145,6,17,0,10
2,65411,169,7,32,0,10
2,65393,193,8,34,0,10
2,65376,217,9,22,0,10
2,65348,234,10,8,0,10
2,65418,174,7,40,65534,10
2,65393,193,8,43,65534,10
2,65376,217,9,29,65534,10
2,65423,141,6,34,65535,10
2,65405,164,7,62,65535,10
2,65386,187,8,67,65535,10
2,65367,211,9,44,65535,10
2,65339,227,10,17,65535,10
3,65480,139,5,20,0,10
3,65468,167,6,35,0,10
3,65451,192,7,35,0,10
3,65438,219,8,21,0,10
3,65426,247,9,6,0,10
3,65468,167,6,34,65534,10
3,65457,195,7,34,65534,10
3,65446,223,8,20,65534,10
3,65475,137,5,38,65535,10
3,65463,165,6,66,65535,10
3,65451,192,7,67,65535,10
3,65438,219,8,39,65535,10
3,65418,243,9,12,65535,10
3,65372,131,7,26,0,10
3,65348,150,8,17,0,10
3,65325,169,9,6,0,10
3,65401,119,6,28,65534,10
3,65378,139,7,30,65534,10
3,65356,159,8,19,65534,10
3,65348,150,8,30,65535,10
3,65316,157,9,11,65535,10
4,0,2431,81,32,65533,10
4,0,2461,82,53,65533,10
4,0,2492,83,47,65533,10
4,0,2522,84,23,65533,10
4,77,2460,82,94,65534,10
4,78,2490,83,84,65534,10
4,65513,179,6,18,65535,10
4,64680,2340,83,34,65533,10
4,64669,2368,84,18,65533,10
4,64690,2311,82,72,65534,10
4,64680,2340,83,69,65534,10
4,65446,156,6,14,65535,10
5,1051,2159,80,44,65534,10
5,1064,2186,81,60,65534,10
5,988,2222,81,107,65535,10
5,150,2397,80,37,65534,10
5,152,2427,81,49,65534,10
6,None, None, None, None, None
7,135,119,6,17,0,10
7,158,139,7,29,0,10
7,180,159,8,29,0,10
7,203,179,9,17,0,10
7,135,119,6,33,1,10
7,158,139,7,56,1,10
7,180,159,8,55,1,10
7,203,179,9,32,1,10
7,151,146,7,28,2,10
7,173,167,8,28,2,10
7,670,770,34,22,3,10
7,722,763,35,22,3,10
8,203,129,8,16,0,10
8,228,145,9,12,0,10
8,171,122,7,23,1,10
8,195,140,8,31,1,10
8,228,145,9,24,1,10
9,203,129,8,14,1,10
9,228,145,9,16,1,10
9,253,161,10,12,1,10
