frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65517,119,4,14,1,10
0,65513,148,5,12,1,10
0,65517,119,4,16,65535,10
0,65508,147,5,14,65535,10
1,65508,147,5,10,65535,10
2,65453,87,4,20,0,10
2,65438,113,5,20,0,10
2,65423,141,6,11,0,10
2,65457,91,4,46,1,10
2,65442,117,5,47,1,10
2,65435,149,6,29,1,10
2,65494,80,3,13,65535,10
2,65480,106,4,20,65535,10
2,65461,130,5,19,65535,10
2,65446,156,6,13,65535,10
2,65431,182,7,8,65535,10
2,158,87,6,8,0,10
2,65508,178,6,21,1,10
2,14,89,3,9,65535,10
2,65528,120,4,14,65535,10
2,65522,149,5,14,65535,10
2,65513,179,6,10,65535,10
3,65466,56,3,14,0,10
3,65446,79,4,31,0,10
3,65423,99,5,38,0,10
3,65401,119,6,29,0,10
3,65378,139,7,14,0,10
3,65466,56,3,27,1,10
3,65491,111,4,57,1,10
3,65480,139,5,74,1,10
3,65468,167,6,57,1,10
3,65464,197,7,28,1,10
3,65491,111,4,43,2,10
3,65480,139,5,55,2,10
3,65468,167,6,44,2,10
3,65457,195,7,23,2,10
3,65521,119,4,9,65535,10
3,65423,99,5,9,65535,10
3,11392,10047,506,3,65535,10
3,11414,10067,507,4,65535,10
3,11437,10086,508,4,65535,10
3,65502,83,3,11,0,10
3,65491,111,4,27,0,10
3,65480,139,5,34,0,10
3,65468,167,6,26,0,10
3,65464,197,7,11,0,10
3,65505,85,3,24,1,10
3,65442,75,4,57,1,10
3,65419,94,5,70,1,10
3,65395,112,6,52,1,10
3,65372,131,7,24,1,10
3,65442,75,4,41,2,10
3,65419,94,5,50,2,10
3,65395,112,6,36,2,10
3,65446,79,4,8,65535,10
3,65517,149,5,8,65535,10
3,5221,14264,506,3,65535,10
3,5232,14292,507,4,65535,10
3,5242,14320,508,3,65535,10
4,65456,127,5,24,2,10
4,65440,153,6,32,2,10
4,65424,178,7,25,2,10
4,65401,199,8,11,2,10
4,65456,127,5,36,3,10
4,65440,153,6,47,3,10
4,65418,174,7,37,3,10
4,65401,199,8,17,3,10
4,65435,149,6,20,4,10
4,65418,174,7,16,4,10
4,65400,63,5,18,2,10
4,65373,76,6,24,2,10
4,65346,89,7,19,2,10
4,65333,129,8,11,2,10
4,65346,89,7,27,3,10
4,65326,116,8,15,3,10
5,65393,193,8,10,2,10
5,65376,217,9,13,2,10
5,65348,234,10,10,2,10
5,65393,193,8,28,3,10
5,65367,211,9,37,3,10
5,65348,234,10,29,3,10
5,65319,249,11,15,3,10
5,65386,187,8,22,4,10
5,65367,211,9,30,4,10
5,65348,234,10,24,4,10
5,65319,249,11,12,4,10
6,65350,273,11,12,2,10
6,65333,298,12,16,2,10
6,65316,323,13,14,2,10
6,65350,273,11,12,3,10
6,65333,298,12,17,3,10
6,65304,314,13,16,3,10
6,65273,328,14,12,3,10
7,65402,366,13,16,1,10
7,65378,390,14,17,1,10
7,65390,362,13,26,2,10
7,65378,390,14,27,2,10
7,65269,362,15,19,2,10
7,65266,397,16,27,2,10
7,65249,422,17,24,2,10
7,65377,357,13,14,3,10
7,65378,390,14,15,3,10
7,65241,340,15,13,3,10
