frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65491,111,4,24,1,10
0,65480,139,5,18,1,10
0,65491,111,4,31,65535,10
0,65484,141,5,22,65535,10
1,0,120,4,15,0,10
1,65531,150,5,12,0,10
1,146,105,6,11,0,10
1,65533,90,3,32,65535,10
1,65532,120,4,42,65535,10
1,65527,150,5,35,65535,10
1,141,112,6,21,65535,10
1,171,122,7,13,65535,10
1,122,87,5,11,0,10
1,65525,180,6,7,0,10
1,65519,179,6,21,65535,10
1,98,186,7,10,65535,10
2,65517,149,5,62,0,10
2,65457,162,6,72,0,10
2,65451,192,7,59,0,10
2,65438,219,8,29,0,10
2,6171,13879,506,4,0,10
2,65517,149,5,127,1,10
2,65457,162,6,132,1,10
2,65444,189,7,114,1,10
2,65431,216,8,60,1,10
2,65457,162,6,82,2,10
2,65444,189,7,75,2,10
2,65513,87,3,26,65535,10
2,65502,115,4,37,65535,10
2,65494,144,5,32,65535,10
2,65480,171,6,19,65535,10
2,65464,197,7,10,65535,10
2,6158,13852,505,6,65535,10
2,6171,13879,506,8,65535,10
2,1902,15100,507,8,65535,10
2,65470,135,5,58,0,10
2,65513,179,6,52,0,10
2,65356,159,8,22,0,10
2,2373,15003,506,3,0,10
2,65466,133,5,106,1,10
2,65508,178,6,100,1,10
2,65356,159,8,44,1,10
2,65401,119,6,61,2,10
2,65378,139,7,54,2,10
2,65398,159,7,8,65535,10
2,1899,15070,506,7,65535,10
2,6658,13685,507,7,65535,10
3,65487,110,4,47,0,10
3,65475,137,5,55,0,10
3,65463,165,6,38,0,10
3,65483,108,4,83,1,10
3,65475,137,5,98,1,10
3,65463,165,6,71,1,10
3,5696,14081,506,4,65535,10
3,5707,14109,507,6,65535,10
3,6195,13934,508,6,65535,10
3,0,120,4,37,0,10
3,0,150,5,43,0,10
3,0,180,6,29,0,10
3,65532,120,4,73,1,10
3,65531,150,5,85,1,10
3,65530,180,6,59,1,10
4,65412,131,6,25,0,10
4,65392,153,7,19,0,10
4,65489,143,5,42,1,10
4,65412,131,6,53,1,10
4,65392,153,7,40,1,10
4,65330,218,10,68,2,10
4,65309,240,11,70,2,10
4,65350,196,9,45,3,10
4,65330,218,10,82,3,10
4,65309,240,11,84,3,10
4,65288,262,12,51,3,10
4,65330,218,10,27,4,10
4,65309,240,11,28,4,10
4,65277,250,12,17,4,10
4,65480,171,6,22,0,10
4,65470,200,7,16,0,10
4,65433,109,5,41,1,10
4,65480,171,6,50,1,10
4,65464,197,7,36,1,10
5,65474,169,6,22,0,10
5,65464,197,7,36,0,10
5,65453,226,8,33,0,10
5,65443,254,9,18,0,10
5,65484,141,5,18,1,10
5,65474,169,6,57,1,10
5,65464,197,7,91,1,10
5,65446,223,8,86,1,10
5,65435,250,9,48,1,10
5,65468,167,6,56,2,10
5,65457,195,7,92,2,10
5,65446,223,8,88,2,10
5,65435,250,9,50,2,10
5,5673,14025,504,5,65534,10
5,5685,14053,505,5,65534,10
5,65457,195,7,8,65535,10
5,65446,223,8,7,65535,10
5,5201,14207,504,4,65535,10
5,5211,14235,505,5,65535,10
5,65407,125,6,16,0,10
5,65385,146,7,26,0,10
5,65363,167,8,26,0,10
5,65342,188,9,15,0,10
5,65356,159,8,62,1,10
5,65333,179,9,38,1,10
5,65333,179,9,36,2,10
5,10874,10519,504,3,65535,10
5,10896,10540,505,4,65535,10
6,65464,197,7,18,0,10
6,65453,226,8,38,0,10
6,65443,254,9,45,0,10
6,65433,282,10,31,0,10
6,65422,310,11,11,0,10
6,65464,197,7,38,1,10
6,65453,226,8,78,1,10
6,65443,254,9,93,1,10
6,65433,282,10,65,1,10
6,65422,310,11,25,1,10
6,65446,223,8,58,2,10
6,65435,250,9,69,2,10
6,65433,282,10,49,2,10
6,65443,254,9,8,65535,10
6,4709,14314,502,3,65535,10
6,4718,14343,503,5,65535,10
6,4728,14372,504,4,65535,10
6,65299,230,11,9,0,10
6,65288,218,11,18,1,10
7,65461,228,8,22,0,10
7,65452,257,9,50,0,10
7,65442,285,10,64,0,10
7,65422,310,11,50,0,10
7,65412,338,12,22,0,10
7,65452,257,9,100,1,10
7,65433,282,10,127,1,10
7,65422,310,11,98,1,10
7,65401,334,12,44,1,10
7,65443,254,9,48,2,10
7,65433,282,10,61,2,10
7,65401,334,12,22,2,10
7,65433,282,10,8,65535,10
7,4700,14286,501,4,65535,10
7,4709,14314,502,6,65535,10
7,4247,14490,503,5,65535,10
8,65480,295,10,31,0,10
8,65464,322,11,34,0,10
8,65457,351,12,22,0,10
8,65470,293,10,73,1,10
8,65464,322,11,79,1,10
8,65457,351,12,51,1,10
8,65457,351,12,21,2,10
8,65477,264,9,9,65535,10
8,65461,291,10,17,65535,10
8,65453,320,11,19,65535,10
8,65446,349,12,12,65535,10
8,2820,14772,501,4,65535,10
9,65513,360,12,11,0,10
9,65505,329,11,40,1,10
9,65502,359,12,33,1,10
9,65498,298,10,13,65535,10
9,65495,328,11,18,65535,10
9,65491,357,12,15,65535,10
