frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65519,88,3,11,1,10
0,65513,118,4,16,1,10
0,65508,147,5,13,1,10
0,65502,177,6,6,1,10
0,65519,88,3,14,65535,10
0,65513,118,4,20,65535,10
0,65508,147,5,17,65535,10
0,65502,177,6,8,65535,10
1,65468,99,4,62,0,10
1,65452,124,5,50,0,10
1,65497,176,6,32,0,10
1,65468,99,4,133,1,10
1,65452,124,5,111,1,10
1,65491,174,6,62,1,10
1,65477,202,7,28,1,10
1,65468,99,4,55,2,10
1,65452,124,5,49,2,10
1,65435,149,6,31,2,10
1,98,70,4,19,65534,10
1,122,87,5,21,65534,10
1,146,105,6,13,65534,10
1,65491,78,3,23,65535,10
1,98,70,4,35,65535,10
1,122,87,5,39,65535,10
1,141,112,6,26,65535,10
1,65464,197,7,10,65535,10
1,535,725,30,16,65535,10
1,8561,12583,507,6,65535,10
1,8101,12919,508,8,65535,10
1,65510,117,4,47,0,10
1,65503,146,5,48,0,10
1,65429,145,6,25,0,10
1,65498,145,5,93,1,10
1,65429,145,6,59,1,10
1,65411,169,7,22,1,10
1,65506,116,4,42,2,10
1,65498,145,5,42,2,10
1,65491,174,6,27,2,10
1,56,106,4,16,65534,10
1,70,133,5,18,65534,10
1,90,156,6,12,65534,10
1,76,48,3,18,65535,10
1,65472,102,4,31,65535,10
1,70,133,5,29,65535,10
1,84,159,6,21,65535,10
1,164,131,7,9,65535,10
1,3329,14851,507,4,65535,10
2,65472,102,4,23,2,10
2,65447,121,5,35,2,10
2,65423,141,6,34,2,10
2,65398,159,7,20,2,10
2,65465,97,4,28,3,10
2,65442,117,5,42,3,10
2,65423,141,6,38,3,10
2,65398,159,7,20,3,10
3,65429,145,6,10,2,10
3,65411,169,7,19,2,10
3,65393,193,8,21,2,10
3,65376,217,9,14,2,10
3,65423,141,6,17,3,10
3,65405,164,7,34,3,10
3,65386,187,8,38,3,10
3,65367,211,9,26,3,10
3,65339,227,10,10,3,10
3,65405,164,7,18,4,10
3,65386,187,8,20,4,10
3,65367,211,9,14,4,10
3,291,74,10,7,3,10
4,65376,217,9,26,2,10
4,65367,248,10,35,2,10
4,65350,273,11,25,2,10
4,65376,217,9,24,3,10
4,65358,242,10,31,3,10
4,65350,273,11,22,3,10
4,65345,305,12,6,3,10
4,65210,152,12,6,3,10
5,65367,318,12,12,0,10
5,65353,345,13,12,0,10
5,65381,292,11,27,1,10
5,65367,318,12,45,1,10
5,65353,345,13,42,1,10
5,65339,371,14,22,1,10
5,65381,292,11,37,2,10
5,65367,318,12,59,2,10
5,65353,345,13,53,2,10
5,65326,364,14,27,2,10
5,65367,318,12,25,3,10
5,65341,338,13,22,3,10
5,65326,364,14,11,3,10
5,65232,193,12,9,0,10
5,65207,209,13,9,0,10
5,65257,177,11,20,1,10
6,65365,351,13,13,0,10
6,65352,378,14,20,0,10
6,65339,405,15,17,0,10
6,65353,345,13,24,1,10
6,65339,371,14,37,1,10
6,65339,405,15,32,1,10
6,65326,364,14,23,2,10
6,65311,390,15,21,2,10
7,65451,381,13,16,0,10
7,65444,410,14,42,0,10
7,65438,439,15,59,0,10
7,65416,465,16,48,0,10
7,65408,494,17,24,0,10
7,65438,378,13,33,1,10
7,65431,407,14,83,1,10
7,65423,436,15,116,1,10
7,65416,465,16,95,1,10
7,65408,494,17,47,1,10
7,65438,378,13,15,2,10
7,65431,407,14,39,2,10
7,65423,436,15,53,2,10
7,65416,465,16,44,2,10
7,65392,490,17,22,2,10
7,65423,436,15,9,65535,10
7,65416,465,16,7,65535,10
7,3264,14558,497,4,65535,10
8,65508,449,15,14,1,10
8,65506,479,16,15,1,10
8,65508,449,15,9,65535,10
8,65506,479,16,10,65535,10
9,56,447,15,10,0,10
9,45,478,16,10,0,10
9,39,418,14,15,65535,10
9,42,448,15,26,65535,10
9,45,478,16,25,65535,10
10,61,385,13,21,0,10
10,66,415,14,32,0,10
10,84,442,15,30,0,10
10,90,472,16,18,0,10
10,73,383,13,29,65534,10
10,79,413,14,44,65534,10
10,84,442,15,41,65534,10
10,90,472,16,25,65534,10
10,61,385,13,43,65535,10
10,66,415,14,65,65535,10
10,70,445,15,61,65535,10
10,75,474,16,37,65535,10
11,124,338,12,30,65533,10
11,134,366,13,33,65533,10
11,144,395,14,21,65533,10
11,124,338,12,56,65534,10
11,134,366,13,62,65534,10
11,144,395,14,40,65534,10
11,113,342,12,35,65535,10
11,122,371,13,38,65535,10
11,131,399,14,24,65535,10
12,131,270,10,19,65533,10
12,144,297,11,20,65533,10
12,158,324,12,13,65533,10
12,131,270,10,26,65534,10
12,144,297,11,27,65534,10
12,169,318,12,17,65534,10
13,135,199,8,67,65534,10
13,152,223,9,69,65534,10
13,135,199,8,22,65535,10
14,57483,12843,505,5,2,10
14,57467,12869,506,5,2,10
14,96,153,6,51,65533,10
14,112,178,7,48,65533,10
14,128,203,8,28,65533,10
14,80,127,5,59,65534,10
14,96,153,6,95,65534,10
14,112,178,7,89,65534,10
14,128,203,8,51,65534,10
14,75,130,5,37,65535,10
14,90,156,6,59,65535,10
14,105,182,7,56,65535,10
14,23,148,5,42,65534,10
15,65530,90,3,31,0,10
15,65528,120,4,66,0,10
15,65527,150,5,80,0,10
15,65525,180,6,57,0,10
15,65523,210,7,22,0,10
15,949,15160,506,2,0,10
15,951,15190,507,4,0,10
15,953,15219,508,3,0,10
15,65528,120,4,9,1,10
15,65522,149,5,11,1,10
15,65525,180,6,8,1,10
15,949,15160,506,5,1,10
15,951,15190,507,8,1,10
15,953,15219,508,7,1,10
15,955,15249,509,4,1,10
15,475,15182,506,3,2,10
15,476,15212,507,5,2,10
15,953,15219,508,5,2,10
15,65373,855,29,19,65533,10
15,65367,885,30,15,65533,10
15,65530,90,3,43,65534,10
15,65528,120,4,91,65534,10
15,65527,150,5,108,65534,10
15,65530,180,6,76,65534,10
15,65529,210,7,30,65534,10
15,65528,90,3,58,65535,10
15,65525,120,4,123,65535,10
15,65522,149,5,147,65535,10
15,65519,179,6,104,65535,10
15,65523,210,7,41,65535,10
15,25,86,3,25,0,10
15,34,115,4,53,0,10
15,42,144,5,64,0,10
15,51,173,6,46,0,10
15,59,202,7,19,0,10
15,61264,14576,506,2,0,10
15,61256,14605,507,3,0,10
15,61247,14634,508,3,0,10
15,34,115,4,8,1,10
15,42,144,5,10,1,10
15,51,173,6,7,1,10
15,52245,7353,506,5,1,10
15,60780,14457,507,7,1,10
15,60771,14486,508,6,1,10
15,60761,14514,509,3,1,10
15,51771,6421,506,3,2,10
15,52219,7368,507,4,2,10
15,60771,14486,508,3,2,10
15,163,855,29,15,65533,10
15,169,885,30,12,65533,10
15,184,102,7,24,65534,10
15,25,86,3,51,65535,10
15,34,115,4,108,65535,10
15,42,144,5,129,65535,10
15,51,173,6,92,65535,10
15,59,202,7,38,65535,10
16,65495,113,4,27,0,10
16,65489,143,5,21,0,10
16,90,156,6,18,0,10
16,105,182,7,11,0,10
16,65505,85,3,28,1,10
16,65495,113,4,42,1,10
16,65484,141,5,37,1,10
16,65474,169,6,18,1,10
16,65498,114,4,31,65534,10
16,65489,143,5,24,65534,10
16,96,153,6,17,65534,10
16,65505,85,3,61,65535,10
16,65495,113,4,87,65535,10
16,65484,141,5,70,65535,10
16,90,156,6,36,65535,10
16,98,186,7,22,65535,10
16,80,127,5,19,0,10
16,152,97,6,15,0,10
16,177,113,7,9,0,10
16,80,127,5,17,65534,10
16,158,87,6,13,65534,10
16,152,97,6,32,65535,10
16,171,122,7,19,65535,10
17,65468,99,4,57,1,10
17,65452,124,5,54,1,10
17,65429,145,6,34,1,10
17,65488,76,3,22,65535,10
17,65468,99,4,34,65535,10
17,65452,124,5,32,65535,10
17,65435,149,6,19,65535,10
17,65480,171,6,25,1,10
17,65489,143,5,25,65535,10
17,65474,169,6,15,65535,10
18,65476,104,4,29,1,10
18,65461,130,5,28,1,10
18,65476,104,4,22,65535,10
18,65461,130,5,21,65535,10
19,65468,167,6,6,65535,10
19,65451,192,7,5,65535,10
20,65510,117,4,19,1,10
20,65503,146,5,17,1,10
20,65485,173,6,10,1,10
20,65510,117,4,22,65535,10
20,65503,146,5,20,65535,10
20,65485,173,6,12,65535,10
20,65468,99,4,15,1,10
20,65452,124,5,13,1,10
20,65468,99,4,18,65535,10
20,65452,124,5,15,65535,10
21,65513,118,4,12,1,10
21,65503,146,5,10,1,10
21,65513,118,4,12,65535,10
21,65503,146,5,10,65535,10
