frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65433,109,5,61,1,10
0,65412,131,6,52,1,10
0,65433,109,5,30,65535,10
0,65412,131,6,26,65535,10
0,65470,200,7,16,65535,10
0,65484,141,5,53,1,10
0,65480,171,6,48,1,10
0,98,113,5,28,65535,10
0,118,136,6,26,65535,10
0,65392,153,7,15,65535,10
1,65423,141,6,26,0,10
1,65529,210,7,14,0,10
1,65521,240,8,12,0,10
1,65384,223,9,12,0,10
1,65418,136,6,48,1,10
1,65529,210,7,29,1,10
1,65513,239,8,25,1,10
1,65398,159,7,13,0,10
1,65416,208,8,11,0,10
1,65480,171,6,38,1,10
1,65398,159,7,24,1,10
1,65416,208,8,21,1,10
2,65414,87,5,16,1,10
2,65390,105,6,24,1,10
2,65365,122,7,22,1,10
2,65457,162,6,33,2,10
2,65365,122,7,33,2,10
2,65470,135,5,15,1,10
2,65457,162,6,23,1,10
2,65444,189,7,20,1,10
2,65390,105,6,33,2,10
2,65444,189,7,30,2,10
3,65411,169,7,10,1,10
3,65401,199,8,14,1,10
3,65411,169,7,46,2,10
3,65393,193,8,64,2,10
3,65376,217,9,54,2,10
3,65358,242,10,27,2,10
3,65411,169,7,42,3,10
3,65393,193,8,59,3,10
3,65376,217,9,50,3,10
3,65358,242,10,26,3,10
3,65245,74,10,20,2,10
4,65376,217,9,29,1,10
4,65367,248,10,38,1,10
4,65350,273,11,27,1,10
4,65393,193,8,23,2,10
4,65376,217,9,56,2,10
4,65358,242,10,72,2,10
4,65350,273,11,53,2,10
4,65345,305,12,21,2,10
4,65376,217,9,31,3,10
4,65358,242,10,40,3,10
4,65340,266,11,30,3,10
4,65333,298,12,12,3,10
4,65226,115,11,20,1,10
4,65210,152,12,20,2,10
4,65210,152,12,9,3,10
5,65361,280,11,22,0,10
5,65333,298,12,26,0,10
5,65316,323,13,17,0,10
5,65350,273,11,43,1,10
5,65333,298,12,49,1,10
5,65304,314,13,30,1,10
5,65350,273,11,30,2,10
5,65322,290,12,30,2,10
5,65280,294,13,17,2,10
5,65247,305,14,11,2,10
6,65367,318,12,20,1,10
6,65353,345,13,23,1,10
7,65438,378,13,12,0,10
7,65431,407,14,13,0,10
7,65426,374,13,24,1,10
7,65431,407,14,26,1,10
8,65475,385,13,23,1,10
8,65470,415,14,35,1,10
8,65466,445,15,31,1,10
8,65475,385,13,13,65535,10
8,65470,415,14,19,65535,10
8,65466,445,15,17,65535,10
9,13,420,14,25,65535,10
10,49,387,13,21,0,10
10,53,417,14,21,0,10
10,49,387,13,19,65534,10
10,66,415,14,19,65534,10
10,34,359,12,26,65535,10
10,37,389,13,39,65535,10
10,39,418,14,40,65535,10
10,42,448,15,27,65535,10
11,171,351,13,13,0,10
11,184,378,14,17,0,10
11,183,345,13,17,65534,10
11,184,378,14,21,65534,10
11,68,354,12,22,65535,10
11,171,351,13,27,65535,10
11,171,384,14,33,65535,10
11,183,411,15,28,65535,10
11,49,387,13,10,0,10
11,61,385,13,14,65534,10
11,158,324,12,17,65535,10
11,49,387,13,20,65535,10
12,122,274,10,25,0,10
12,124,306,11,33,0,10
12,135,334,12,26,0,10
12,124,306,11,7,1,10
12,59426,13742,501,4,1,10
12,146,329,12,21,65533,10
12,122,274,10,66,65534,10
12,134,302,11,86,65534,10
12,146,329,12,66,65534,10
12,159,357,13,30,65534,10
12,113,278,10,68,65535,10
12,124,306,11,89,65535,10
12,135,334,12,69,65535,10
12,146,362,13,30,65535,10
13,58001,13050,502,5,2,10
13,57986,13076,503,6,2,10
13,57971,13102,504,5,2,10
13,120,208,8,92,65534,10
13,135,234,9,120,65534,10
13,150,260,10,91,65534,10
13,113,212,8,58,65535,10
13,127,239,9,76,65535,10
13,141,265,10,58,65535,10
14,None, None, None, None, None
15,None, None, None, None, None
16,65510,117,4,75,0,10
16,65503,146,5,84,0,10
16,65491,174,6,62,0,10
16,65483,203,7,33,0,10
16,3329,14851,507,5,0,10
16,3336,14880,508,4,0,10
16,65513,87,3,20,1,10
16,65506,116,4,36,1,10
16,65498,145,5,37,1,10
16,65491,174,6,24,1,10
16,3323,14821,506,8,1,10
16,3329,14851,507,11,1,10
16,3336,14880,508,10,1,10
16,65510,117,4,70,65534,10
16,65503,146,5,79,65534,10
16,65497,176,6,60,65534,10
16,65490,205,7,33,65534,10
16,65513,87,3,89,65535,10
16,65506,116,4,162,65535,10
16,65498,145,5,181,65535,10
16,65491,174,6,132,65535,10
16,65483,203,7,66,65535,10
17,60,104,4,9,1,10
17,75,130,5,10,1,10
17,60,104,4,16,65535,10
17,75,130,5,18,65535,10
17,90,156,6,12,65535,10
17,65498,114,4,9,1,10
17,65489,143,5,10,1,10
17,4,120,4,16,65535,10
17,5,150,5,17,65535,10
17,6,180,6,12,65535,10
18,None, None, None, None, None
19,None, None, None, None, None
20,None, None, None, None, None
21,None, None, None, None, None
22,65522,149,5,8,1,10
22,65466,133,5,7,1,10
