frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65498,114,4,7,1,10
0,65480,139,5,7,1,10
0,65495,113,4,9,65535,10
0,65480,139,5,8,65535,10
0,0,120,4,7,1,10
0,0,150,5,5,1,10
0,0,120,4,8,65535,10
1,65477,68,3,39,0,10
1,65457,91,4,59,0,10
1,65433,109,5,57,0,10
1,65401,119,6,36,0,10
1,65372,131,7,15,0,10
1,65477,68,3,86,1,10
1,65457,91,4,130,1,10
1,65433,109,5,123,1,10
1,65407,125,6,77,1,10
1,65378,139,7,32,1,10
1,65453,87,4,55,2,10
1,65428,104,5,55,2,10
1,65401,119,6,36,2,10
1,65485,74,3,24,65535,10
1,65465,97,4,34,65535,10
1,127,81,5,34,65535,10
1,152,97,6,22,65535,10
1,171,122,7,8,65535,10
1,9988,11484,507,7,65535,10
1,9531,11904,508,8,65535,10
1,73,52,3,19,65535,10
1,101,64,4,33,65535,10
1,65447,121,5,30,65535,10
1,65429,145,6,16,65535,10
2,65494,80,3,33,0,10
2,65480,106,4,53,0,10
2,65466,133,5,50,0,10
2,65452,159,6,28,0,10
2,65431,182,7,8,0,10
2,65508,53,2,23,1,10
2,65494,80,3,71,1,10
2,65480,106,4,115,1,10
2,65461,130,5,111,1,10
2,65446,156,6,64,1,10
2,65424,178,7,21,1,10
2,65491,78,3,60,2,10
2,65476,104,4,101,2,10
2,65461,130,5,102,2,10
2,65440,153,6,64,2,10
2,65418,174,7,23,2,10
2,65318,102,8,12,2,10
2,65472,102,4,32,3,10
2,65452,124,5,38,3,10
2,65373,76,6,28,3,10
2,65346,89,7,27,3,10
2,65326,116,8,17,3,10
2,65308,145,9,8,3,10
2,7610,13180,507,5,65534,10
2,7625,13206,508,5,65534,10
2,65480,106,4,10,65535,10
2,65466,133,5,9,65535,10
2,7134,13444,507,6,65535,10
2,7148,13470,508,7,65535,10
2,7162,13497,509,4,65535,10
2,65346,89,7,21,2,10
2,65435,149,6,27,3,10
3,65412,131,6,6,2,10
3,65392,153,7,9,2,10
3,65371,174,8,7,2,10
3,65407,125,6,20,3,10
3,65385,146,7,28,3,10
3,65363,167,8,23,3,10
3,65342,188,9,10,3,10
3,65407,125,6,18,4,10
3,65385,146,7,26,4,10
3,65363,167,8,20,4,10
3,65342,188,9,9,4,10
3,169,63,6,4,2,10
3,197,73,7,6,2,10
3,218,102,8,5,2,10
4,65330,218,10,6,3,10
4,281,104,10,5,3,10
5,65311,281,12,16,2,10
5,65292,305,13,20,2,10
5,65247,305,14,19,2,10
5,65212,313,15,18,2,10
5,65311,281,12,11,3,10
5,65280,294,13,14,3,10
5,65234,292,14,15,3,10
5,65198,298,15,15,3,10
5,65161,300,16,12,3,10
6,65236,375,16,11,0,10
6,65241,340,15,17,1,10
6,65221,362,16,24,1,10
6,65201,385,17,22,1,10
6,65221,362,16,20,2,10
6,65201,385,17,19,2,10
7,65395,428,15,13,0,10
7,65386,456,16,14,0,10
7,65381,423,15,25,1,10
7,65386,456,16,28,1,10
7,65361,479,17,21,1,10
8,None, None, None, None, None
9,13,420,14,20,0,10
