frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65485,74,3,18,1,10
0,65468,99,4,26,1,10
0,65447,121,5,23,1,10
0,65429,145,6,12,1,10
0,65485,74,3,14,65535,10
0,65465,97,4,19,65535,10
0,65447,121,5,17,65535,10
0,65429,145,6,9,65535,10
0,65362,45,6,9,1,10
0,65362,45,6,7,65535,10
1,65477,68,3,30,0,10
1,65457,91,4,47,0,10
1,65433,109,5,45,0,10
1,65412,131,6,29,0,10
1,65392,153,7,10,0,10
1,65477,68,3,52,1,10
1,65453,87,4,81,1,10
1,65433,109,5,82,1,10
1,65412,131,6,52,1,10
1,65392,153,7,18,1,10
1,65453,87,4,38,2,10
1,65433,109,5,39,2,10
1,65412,131,6,25,2,10
1,70,56,3,28,65535,10
1,94,75,4,42,65535,10
1,117,94,5,38,65535,10
1,141,112,6,20,65535,10
1,70,56,3,22,0,10
1,37,82,3,21,65535,10
1,49,110,4,31,65535,10
2,65480,70,3,18,0,10
2,65461,94,4,28,0,10
2,65442,117,5,25,0,10
2,65423,141,6,13,0,10
2,65497,45,2,21,1,10
2,65477,68,3,60,1,10
2,65457,91,4,92,1,10
2,65438,113,5,85,1,10
2,65418,136,6,47,1,10
2,65392,153,7,14,1,10
2,65497,45,2,25,2,10
2,65477,68,3,71,2,10
2,65457,91,4,110,2,10
2,65438,113,5,104,2,10
2,65412,131,6,59,2,10
2,65392,153,7,18,2,10
2,65474,65,3,26,3,10
2,65453,87,4,41,3,10
2,65433,109,5,40,3,10
2,65412,131,6,24,3,10
2,65385,146,7,8,3,10
2,9988,11484,507,5,65534,10
2,10007,11506,508,6,65534,10
2,10027,11529,509,4,65534,10
2,65461,94,4,6,65535,10
2,9512,11881,507,5,65535,10
2,9531,11904,508,5,65535,10
2,65489,143,5,28,3,10
2,65480,171,6,18,3,10
2,65470,200,7,7,3,10
3,65407,125,6,11,3,10
3,65385,146,7,16,3,10
3,65363,167,8,13,3,10
3,65407,125,6,12,4,10
3,65378,139,7,16,4,10
3,65356,159,8,14,4,10
4,65359,204,9,13,2,10
4,65339,227,10,12,2,10
4,65350,196,9,13,3,10
4,65339,227,10,13,3,10
4,65216,82,11,7,3,10
4,262,67,9,9,2,10
4,65236,0,10,9,2,10
4,65330,258,11,6,3,10
5,65361,280,11,24,1,10
5,65356,312,12,22,1,10
5,65341,338,13,10,1,10
5,65361,280,11,37,2,10
5,65345,305,12,34,2,10
5,65219,227,13,21,2,10
5,65221,278,14,27,2,10
5,65212,313,15,22,2,10
5,65350,273,11,19,3,10
5,65345,305,12,17,3,10
5,65219,227,13,15,3,10
5,65221,278,14,21,3,10
5,65198,298,15,16,3,10
5,65207,209,13,7,1,10
5,65353,345,13,15,2,10
6,65390,362,13,27,2,10
6,65365,384,14,34,2,10
6,65339,405,15,30,2,10
6,65281,407,16,25,2,10
6,65377,357,13,19,3,10
6,65365,384,14,22,3,10
6,65325,398,15,18,3,10
6,65281,407,16,15,3,10
7,65431,407,14,25,0,10
7,65423,436,15,37,0,10
7,65401,461,16,33,0,10
7,65377,485,17,21,0,10
7,65431,407,14,48,1,10
7,65409,432,15,71,1,10
7,65401,461,16,64,1,10
7,65361,479,17,41,1,10
7,65418,403,14,25,2,10
7,65409,432,15,37,2,10
7,65386,456,16,33,2,10
7,65361,479,17,21,2,10
8,65480,447,15,12,65535,10
8,65461,474,16,12,65535,10
9,37,389,13,17,0,10
9,39,418,14,31,0,10
9,42,448,15,33,0,10
9,30,479,16,21,0,10
9,37,389,13,28,65534,10
9,39,418,14,51,65534,10
9,42,448,15,54,65534,10
9,30,479,16,34,65534,10
9,24,389,13,37,65535,10
9,26,419,14,68,65535,10
9,28,449,15,72,65535,10
9,30,479,16,45,65535,10
10,146,329,12,41,65533,10
10,146,362,13,52,65533,10
10,158,390,14,43,65533,10
10,155,423,15,26,65533,10
10,23,360,12,57,65534,10
10,159,357,13,64,65534,10
10,158,390,14,51,65534,10
10,169,417,15,28,65534,10
10,31,329,11,17,65535,10
10,23,360,12,23,65535,10
10,24,389,13,20,65535,10
10,158,390,14,15,65535,10
10,23,360,12,39,65533,10
10,24,389,13,46,65533,10
10,13,420,14,36,65533,10
10,14,450,15,19,65533,10
10,146,329,12,51,65534,10
10,24,389,13,62,65534,10
10,26,419,14,44,65534,10
10,14,450,15,21,65534,10
10,146,329,12,17,65535,10
10,146,362,13,20,65535,10
10,13,420,14,12,65535,10
11,59,264,9,23,65533,10
11,66,293,10,37,65533,10
11,72,322,11,39,65533,10
11,79,351,12,27,65533,10
11,68,262,9,24,65534,10
11,75,291,10,37,65534,10
11,72,322,11,36,65534,10
11,79,351,12,22,65534,10
11,144,229,9,22,65533,10
11,159,254,10,36,65533,10
11,175,280,11,35,65533,10
11,191,305,12,22,65533,10
11,152,223,9,22,65534,10
11,169,248,10,36,65534,10
11,186,273,11,33,65534,10
11,191,305,12,20,65534,10
12,58458,13338,503,4,3,10
12,58917,13604,504,5,3,10
12,58904,13631,505,4,3,10
12,113,212,8,36,65532,10
12,127,239,9,29,65532,10
12,92,189,7,81,65533,10
12,105,216,8,107,65533,10
12,118,243,9,87,65533,10
12,131,270,10,42,65533,10
12,79,162,6,27,65534,10
12,92,189,7,63,65534,10
12,105,216,8,82,65534,10
12,118,243,9,65,65534,10
12,131,270,10,31,65534,10
13,59840,14081,506,3,2,10
13,59829,14109,507,3,2,10
13,127,239,9,12,65532,10
13,141,265,10,10,65532,10
13,56,139,5,32,65533,10
13,68,167,6,36,65533,10
13,72,197,7,23,65533,10
13,45,111,4,29,65534,10
13,56,139,5,58,65534,10
13,68,167,6,66,65534,10
13,79,195,7,44,65534,10
13,83,226,8,16,65534,10
13,41,113,4,19,65535,10
13,52,141,5,37,65535,10
13,62,169,6,41,65535,10
13,72,197,7,27,65535,10
13,0,15189,506,3,2,10
13,0,15219,507,2,2,10
13,0,150,5,26,65533,10
13,0,180,6,31,65533,10
13,0,210,7,20,65533,10
13,4,120,4,25,65534,10
13,0,150,5,51,65534,10
13,0,180,6,60,65534,10
13,0,210,7,41,65534,10
13,0,240,8,15,65534,10
13,65530,180,6,29,65535,10
14,65516,88,3,33,0,10
14,11,120,4,54,0,10
14,14,149,5,56,0,10
14,11,180,6,40,0,10
14,0,210,7,23,0,10
14,65483,108,4,6,1,10
14,65475,137,5,8,1,10
14,65525,180,6,7,1,10
14,64109,15152,507,6,1,10
14,64106,15182,508,6,1,10
14,11,120,4,53,65534,10
14,9,150,5,65,65534,10
14,6,180,6,61,65534,10
14,0,210,7,42,65534,10
14,0,240,8,18,65534,10
14,65513,87,3,60,65535,10
14,11,120,4,100,65535,10
14,9,150,5,106,65535,10
14,6,180,6,79,65535,10
14,0,210,7,47,65535,10
14,65528,240,8,20,65535,10
14,8,90,3,32,0,10
14,65510,117,4,50,0,10
14,56,139,5,43,0,10
14,65525,120,4,6,1,10
14,65522,149,5,8,1,10
14,65457,162,6,5,1,10
14,59829,14109,507,4,1,10
14,59818,14136,508,5,1,10
14,41,113,4,45,65534,10
14,8,90,3,59,65535,10
14,65506,116,4,89,65535,10
14,52,141,5,80,65535,10
14,65435,149,6,57,65535,10
14,83,226,8,15,65535,10
15,65528,90,3,40,1,10
15,65525,120,4,53,1,10
15,65522,149,5,43,1,10
15,65519,179,6,22,1,10
15,65510,208,7,7,1,10
15,65528,90,3,67,65535,10
15,65525,120,4,89,65535,10
15,65522,149,5,71,65535,10
15,65513,179,6,36,65535,10
15,65503,208,7,13,65535,10
16,None, None, None, None, None
17,None, None, None, None, None
18,None, None, None, None, None
19,65494,80,3,8,1,10
19,65521,119,4,11,1,10
19,65513,148,5,9,1,10
19,65502,177,6,7,1,10
19,65521,119,4,12,65535,10
19,65513,148,5,11,65535,10
19,65502,177,6,9,65535,10
19,65483,203,7,6,65535,10
19,65525,89,3,8,1,10
19,65476,104,4,10,1,10
19,65461,130,5,7,1,10
19,65476,104,4,11,65535,10
20,65488,76,3,11,1,10
20,65472,102,4,13,1,10
20,65452,124,5,9,1,10
20,65488,76,3,12,65535,10
20,65472,102,4,15,65535,10
20,65452,124,5,9,65535,10
20,65491,174,6,6,65535,10
20,65457,195,7,5,65535,10
20,65513,148,5,8,1,10
20,65517,119,4,11,65535,10
20,65508,147,5,9,65535,10
