frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65457,91,4,47,0,10
0,65438,113,5,49,0,10
0,65423,141,6,34,0,10
0,65453,87,4,98,1,10
0,65438,113,5,104,1,10
0,65418,136,6,74,1,10
0,65,63,3,14,65535,10
0,90,79,4,28,65535,10
0,113,99,5,35,65535,10
0,141,112,6,27,65535,10
0,171,122,7,12,65535,10
0,9493,11857,506,4,65535,10
0,9988,11484,507,6,65535,10
0,10007,11506,508,6,65535,10
0,65416,0,4,40,0,10
0,145,37,5,42,0,10
0,174,45,6,30,0,10
0,65497,81,3,10,65535,10
0,14773,3782,508,4,65535,10
1,65511,86,3,18,0,10
1,65502,115,4,36,0,10
1,65494,144,5,41,0,10
1,65485,173,6,26,0,10
1,65411,169,7,8,0,10
1,65511,86,3,30,1,10
1,65502,115,4,59,1,10
1,65405,73,5,73,1,10
1,65378,87,6,57,1,10
1,65352,102,7,26,1,10
1,65460,48,3,28,2,10
1,65435,64,4,70,2,10
1,65409,81,5,96,2,10
1,65384,97,6,81,2,10
1,65359,113,7,40,2,10
1,65363,167,8,10,2,10
1,65480,106,4,36,3,10
1,65461,130,5,48,3,10
1,65384,97,6,43,3,10
1,65365,122,7,26,3,10
1,12816,8153,506,4,65534,10
1,12841,8169,507,5,65534,10
1,12867,8185,508,3,65534,10
1,3805,14736,507,4,65535,10
1,65477,202,7,8,0,10
1,65457,44,3,25,1,10
1,65431,58,4,56,1,10
1,65494,144,5,67,1,10
1,65491,174,6,44,1,10
1,65491,78,3,21,2,10
1,65476,104,4,55,2,10
1,65461,130,5,77,2,10
1,65446,156,6,62,2,10
1,65435,64,4,32,3,10
1,65409,81,5,47,3,10
1,65446,156,6,38,3,10
1,7595,13154,506,3,65534,10
1,7610,13180,507,4,65534,10
1,64106,15182,508,3,65534,10
1,64109,15152,507,4,65535,10
2,65435,149,6,10,2,10
2,65418,174,7,12,2,10
2,65429,145,6,27,3,10
2,65411,169,7,34,3,10
2,65393,193,8,27,3,10
2,65359,204,9,14,3,10
2,65429,145,6,22,4,10
2,65411,169,7,28,4,10
2,65386,187,8,22,4,10
2,65350,196,9,13,4,10
3,65339,227,10,11,2,10
3,65309,240,11,11,2,10
3,65359,204,9,16,3,10
3,65339,227,10,23,3,10
3,65309,240,11,24,3,10
3,65266,238,12,20,3,10
3,65231,244,13,14,3,10
3,65359,204,9,9,4,10
3,65330,218,10,14,4,10
3,65299,230,11,16,4,10
3,65255,225,12,14,4,10
3,65231,244,13,10,4,10
4,65158,97,13,11,2,10
4,65286,338,14,12,2,10
4,65304,314,13,10,3,10
4,65286,338,14,10,3,10
4,65304,314,13,9,2,10
4,65129,104,14,10,2,10
5,65339,405,15,13,0,10
5,65311,424,16,14,0,10
5,65352,378,14,25,1,10
5,65325,398,15,27,1,10
5,65296,416,16,30,1,10
5,65281,442,17,31,1,10
5,65325,398,15,20,2,10
5,65296,416,16,24,2,10
5,65265,432,17,25,2,10
6,65381,423,15,14,0,10
6,65371,451,16,16,0,10
6,65345,473,17,16,0,10
6,65392,395,14,20,1,10
6,65381,423,15,33,1,10
6,65371,451,16,38,1,10
6,65345,473,17,35,1,10
6,65333,501,18,28,1,10
6,65356,445,16,15,2,10
6,65345,473,17,14,2,10
6,65381,423,15,8,65535,10
6,65371,451,16,9,65535,10
7,None, None, None, None, None
8,0,390,13,14,0,10
8,0,420,14,39,0,10
8,65522,450,15,56,0,10
8,65521,480,16,47,0,10
8,65520,510,17,22,0,10
8,12,390,13,12,65534,10
8,0,420,14,34,65534,10
8,0,450,15,48,65534,10
8,0,480,16,40,65534,10
8,0,510,17,19,65534,10
8,65524,390,13,27,65535,10
8,65523,420,14,77,65535,10
8,65522,450,15,109,65535,10
8,65521,480,16,90,65535,10
8,65504,509,17,43,65535,10
9,73,383,13,8,0,10
9,79,413,14,13,0,10
9,84,442,15,10,0,10
9,79,413,14,12,65533,10
9,73,383,13,26,65534,10
9,79,413,14,37,65534,10
9,84,442,15,29,65534,10
9,61,385,13,25,65535,10
9,66,415,14,37,65535,10
9,70,445,15,29,65535,10
10,83,320,11,27,65533,10
10,90,349,12,30,65533,10
10,146,362,13,20,65533,10
10,171,384,14,23,65533,10
10,183,411,15,19,65533,10
10,93,317,11,37,65534,10
10,101,346,12,42,65534,10
10,122,371,13,25,65534,10
10,184,378,14,22,65534,10
10,79,351,12,15,65535,10
