frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65491,111,4,8,1,10
0,65480,139,5,7,1,10
1,None, None, None, None, None
2,None, None, None, None, None
3,117,94,5,22,65535,10
3,141,112,6,22,65535,10
3,164,131,7,13,65535,10
3,61,137,5,17,65535,10
4,65414,87,5,39,0,10
4,65414,87,5,74,1,10
4,3,90,3,27,65535,10
4,0,120,4,45,65535,10
4,0,150,5,43,65535,10
4,56,171,6,24,65535,10
4,65452,124,5,35,0,10
4,65461,130,5,69,1,10
4,65505,85,3,23,65535,10
4,65495,113,4,39,65535,10
4,65480,139,5,38,65535,10
4,0,180,6,23,65535,10
5,65461,94,4,59,0,10
5,65442,117,5,76,0,10
5,65423,141,6,60,0,10
5,65405,164,7,28,0,10
5,9512,11881,507,4,0,10
5,9531,11904,508,3,0,10
5,65461,94,4,105,1,10
5,65442,117,5,137,1,10
5,65423,141,6,108,1,10
5,65405,164,7,51,1,10
5,64185,1986,80,26,3,10
5,64168,2010,81,29,3,10
5,9019,12222,506,7,65535,10
5,9036,12246,507,9,65535,10
5,9054,12270,508,7,65535,10
5,65510,117,4,42,0,10
5,65503,146,5,54,0,10
5,3329,14851,507,3,0,10
5,65506,116,4,83,1,10
5,65503,146,5,106,1,10
5,65497,176,6,81,1,10
6,None, None, None, None, None
7,65429,145,6,19,0,10
7,65411,169,7,26,0,10
7,65393,193,8,21,0,10
7,65429,145,6,37,1,10
7,65411,169,7,50,1,10
7,65393,193,8,40,1,10
7,65411,169,7,26,2,10
8,65446,156,6,14,0,10
8,65431,182,7,33,0,10
8,65408,203,8,43,0,10
8,65392,229,9,34,0,10
8,65377,254,10,16,0,10
8,65424,178,7,63,1,10
8,65408,203,8,83,1,10
8,65392,229,9,65,1,10
8,65377,254,10,30,1,10
8,65424,178,7,32,2,10
8,65408,203,8,43,2,10
8,65392,229,9,34,2,10
8,7565,13102,504,4,65535,10
9,65438,219,8,21,0,10
9,65426,247,9,27,0,10
9,65405,270,10,21,0,10
9,65381,292,11,11,0,10
9,65438,219,8,39,1,10
9,65418,243,9,50,1,10
9,65405,270,10,41,1,10
10,65426,247,9,23,0,10
10,65414,274,10,35,0,10
10,65412,306,11,30,0,10
10,65401,334,12,15,0,10
10,65426,247,9,43,1,10
10,65414,274,10,64,1,10
10,65402,302,11,56,1,10
10,65390,329,12,28,1,10
10,65333,179,9,17,0,10
10,65311,199,10,26,0,10
10,65288,218,11,23,0,10
10,65266,238,12,12,0,10
10,65325,169,9,30,1,10
10,65266,238,12,20,1,10
11,65470,293,10,66,0,10
11,65464,322,11,95,0,10
11,65457,351,12,82,0,10
11,65438,378,13,42,0,10
11,3283,14646,500,3,0,10
11,3290,14675,501,4,0,10
11,65461,291,10,126,1,10
11,65453,320,11,181,1,10
11,65446,349,12,156,1,10
11,65438,378,13,79,1,10
11,65453,320,11,97,2,10
11,65446,349,12,84,2,10
11,65438,378,13,43,2,10
11,3283,14646,500,7,65535,10
11,3290,14675,501,8,65535,10
11,3296,14704,502,6,65535,10
12,65502,359,12,21,0,10
12,65499,389,13,17,0,10
12,65491,357,12,47,1,10
12,65487,387,13,38,1,10
12,65491,357,12,19,2,10
12,65487,387,13,16,2,10
13,None, None, None, None, None
