frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65431,216,8,42,0,10
0,65418,243,9,31,0,10
0,65497,176,6,149,1,10
0,65490,205,7,116,1,10
0,65431,216,8,83,1,10
0,65418,243,9,60,1,10
0,65506,116,4,44,65535,10
0,65498,145,5,54,65535,10
0,65491,174,6,45,65535,10
0,65490,205,7,29,65535,10
0,65491,236,8,16,65535,10
0,65494,267,9,7,65535,10
0,2842,14890,505,6,65535,10
0,3323,14821,506,8,65535,10
0,3329,14851,507,8,65535,10
0,65506,238,8,31,0,10
0,65498,237,8,72,1,10
0,65511,269,9,46,1,10
1,65465,97,4,42,0,10
1,65447,121,5,59,0,10
1,65435,149,6,48,0,10
1,65444,189,7,27,0,10
1,65465,97,4,84,1,10
1,65447,121,5,117,1,10
1,65423,141,6,95,1,10
1,65444,189,7,51,1,10
1,65438,113,5,89,2,10
1,65418,136,6,75,2,10
1,65442,117,5,10,65535,10
1,9019,12222,506,6,65535,10
1,9036,12246,507,7,65535,10
1,9054,12270,508,5,65535,10
1,65517,119,4,30,0,10
1,65513,148,5,42,0,10
1,65513,118,4,66,1,10
1,65503,146,5,89,1,10
1,65405,164,7,45,1,10
1,65494,144,5,75,2,10
1,65474,169,6,67,2,10
1,65498,145,5,8,65535,10
2,65452,159,6,26,2,10
2,65438,186,7,33,2,10
2,65423,212,8,26,2,10
2,65452,159,6,20,3,10
2,65438,186,7,26,3,10
2,65423,212,8,22,3,10
2,65308,145,9,14,3,10
2,64703,735,37,56,3,10
2,64680,754,38,62,3,10
2,64658,774,39,42,3,10
2,64692,675,36,42,4,10
2,64668,693,37,80,4,10
2,64645,712,38,88,4,10
2,64621,731,39,59,4,10
2,64598,750,40,23,4,10
2,64692,675,36,18,5,10
2,64668,693,37,34,5,10
2,64645,712,38,37,5,10
2,64621,731,39,25,5,10
2,64598,750,40,10,5,10
2,65333,129,8,20,2,10
2,65333,129,8,17,3,10
2,65409,239,9,13,3,10
3,65408,203,8,25,1,10
3,65392,229,9,38,1,10
3,65377,254,10,34,1,10
3,65361,280,11,17,1,10
3,65408,203,8,58,2,10
3,65384,223,9,87,2,10
3,65367,248,10,79,2,10
3,65350,273,11,42,2,10
3,65401,199,8,37,3,10
3,65384,223,9,56,3,10
3,65367,248,10,51,3,10
3,65350,273,11,28,3,10
3,8476,12459,502,4,65534,10
3,8021,12792,503,4,65534,10
4,65409,239,9,12,0,10
4,65395,265,10,31,0,10
4,65381,292,11,42,0,10
4,65367,318,12,32,0,10
4,65353,345,13,13,0,10
4,65401,234,9,32,1,10
4,65386,260,10,79,1,10
4,65371,286,11,106,1,10
